ID	Am2_463	Am4_461	Am5_461	Am6_462
TRINITY_DN136445_c16_g1_i1	325.184	836.919	195.368	246.285
TRINITY_DN182915_c0_g1_i1	1	2	2	3
TRINITY_DN83270_c0_g1_i1	1.36131	3.79055	0	5.48583
TRINITY_DN128954_c1_g1_i4	853	700	1480	849
TRINITY_DN187394_c0_g1_i1	3	1	8	8
TRINITY_DN133320_c4_g1_i1	7	7.92881	8.74811	7
TRINITY_DN135150_c3_g5_i2	49.3382	105.935	154.099	121.521
TRINITY_DN125650_c3_g1_i1	15	31	49	20
TRINITY_DN129095_c0_g2_i1	65.5	138	123.333	101.25
TRINITY_DN153564_c0_g1_i1	1	8	9	4.00648
TRINITY_DN125594_c3_g4_i2	162	141	558	136
TRINITY_DN103880_c0_g1_i1	30	34	2	9
TRINITY_DN130955_c1_g1_i2	27	57	55	56
TRINITY_DN130469_c2_g8_i1	553.209	1335.33	1157.87	994.96
TRINITY_DN107430_c1_g3_i1	3	9	14	2
TRINITY_DN125696_c0_g1_i2	333.755	599.502	670.865	597.895
TRINITY_DN76168_c0_g3_i1	0	5	0	0
TRINITY_DN51376_c0_g1_i1	0	0	0	1
TRINITY_DN125036_c1_g3_i1	22	24	29	22
TRINITY_DN112100_c0_g2_i1	1.00361	2.01049	2	1
TRINITY_DN51559_c0_g1_i1	8	17	20	10
TRINITY_DN99812_c0_g1_i1	2	4	8	3
TRINITY_DN121516_c0_g4_i1	3	8	10	7
TRINITY_DN98669_c0_g2_i1	1	5	3	6
TRINITY_DN107358_c0_g1_i1	0	10	5	8
TRINITY_DN118183_c1_g1_i5	1764	3299	2641	2469
TRINITY_DN121052_c0_g1_i2	64.1819	156.736	235.474	123.154
TRINITY_DN124340_c1_g1_i4	58.8382	223.484	318.241	115.796
TRINITY_DN132852_c0_g1_i4	31.091	68.0834	72.9632	68.6962
TRINITY_DN185573_c0_g1_i1	10.6646	35.5534	36.7857	37.5739
TRINITY_DN119580_c0_g2_i1	3	2	12	8
TRINITY_DN116121_c0_g1_i3	7003	8276	12992	10382
TRINITY_DN109789_c0_g1_i1	64	34	2	6
TRINITY_DN133946_c3_g2_i1	2310.98	4490.96	3890.97	3029.96
TRINITY_DN124804_c0_g2_i1	4	5	6	6
TRINITY_DN124818_c1_g1_i2	136	193	163	185
TRINITY_DN130084_c0_g1_i1	9	15	26	7
TRINITY_DN118652_c1_g1_i4	67	80	135	119
TRINITY_DN99536_c0_g2_i1	0	2	0	2
TRINITY_DN202951_c0_g1_i1	1.0372	1.0237	8.0553	3.04981
TRINITY_DN135124_c0_g4_i4	282	451	332	460
TRINITY_DN132748_c0_g1_i1	5	57	61	80
TRINITY_DN75266_c0_g2_i1	112.278	402.178	228.248	291.977
TRINITY_DN194525_c0_g1_i1	2	0	4	2
TRINITY_DN127959_c0_g3_i1	2	4	1	1
TRINITY_DN133322_c1_g4_i1	2730.65	6106.63	3459.21	3323.52
TRINITY_DN38071_c0_g2_i1	40.5443	48.5914	36.4757	100.61
TRINITY_DN33963_c0_g1_i1	0	0	0	0
TRINITY_DN175838_c0_g1_i1	6	0	3	3
TRINITY_DN122599_c0_g1_i3	13	21	14	3
TRINITY_DN84260_c0_g2_i1	12	34.8191	29	23.0682
TRINITY_DN105726_c0_g1_i1	28	65	98	61
TRINITY_DN128334_c1_g2_i2	11291.6	24866.4	27299.4	16339.5
TRINITY_DN207809_c0_g1_i1	7.94759	20.3104	8.50361	3.73066
TRINITY_DN106965_c0_g1_i1	12	0	7	0
TRINITY_DN126728_c5_g1_i1	75	93	164	115
TRINITY_DN118411_c0_g1_i21	135.16	295.212	175.981	245.047
TRINITY_DN122976_c0_g4_i1	2	1	8	8
TRINITY_DN131773_c1_g1_i1	20	9.00674	7.01225	9.02596
TRINITY_DN92483_c0_g1_i1	4	1	0	5
TRINITY_DN139425_c0_g1_i1	0	0	0	0
TRINITY_DN179456_c0_g1_i1	4	5	7	6
TRINITY_DN128615_c5_g2_i6	112	159	302	236
TRINITY_DN116863_c0_g2_i1	0	0	0	0
TRINITY_DN132537_c1_g5_i1	1	2	2	1
TRINITY_DN129939_c2_g8_i2	7	10	5	7
TRINITY_DN3108_c0_g2_i1	0	2	0	0
TRINITY_DN7013_c0_g1_i1	1	1	1	1
TRINITY_DN126770_c1_g1_i1	16	35	77	33
TRINITY_DN119040_c0_g1_i1	92	232	231	125
TRINITY_DN130726_c0_g1_i1	66	111	103	88
TRINITY_DN110004_c0_g2_i2	46	27	36	43
TRINITY_DN129152_c2_g1_i1	1502.62	1252.03	1837.51	1640.78
TRINITY_DN135347_c2_g2_i1	3	7	3	7
TRINITY_DN132647_c0_g1_i2	50	74	105	123
TRINITY_DN131041_c6_g2_i1	224.594	397.106	374.921	579.071
TRINITY_DN37422_c0_g1_i1	0	10	2	13
TRINITY_DN104906_c0_g1_i1	17	20	33	41
TRINITY_DN117782_c0_g1_i1	467	796	578	596
TRINITY_DN135382_c0_g2_i1	5.57149	10.3657	9.13572	7.96034
TRINITY_DN26753_c0_g1_i1	1	0	0	0
TRINITY_DN134833_c2_g1_i2	1	11	3	11
TRINITY_DN155177_c0_g1_i1	2	3	4	3
TRINITY_DN133493_c3_g1_i1	4.18623	14.3427	17.2258	22.4781
TRINITY_DN126358_c1_g2_i1	558.235	994.848	950.309	893.709
TRINITY_DN117573_c0_g1_i2	1120	1695	1903	1946
TRINITY_DN114003_c0_g1_i1	14.9963	35.0063	14.1462	19.8071
TRINITY_DN123529_c0_g2_i1	28	26	36	29
TRINITY_DN130932_c0_g5_i2	254	340	522	542
TRINITY_DN131459_c0_g15_i1	2.60766	0	2.52372	0
TRINITY_DN131070_c1_g2_i2	108.324	200.07	155.534	126.64
TRINITY_DN60575_c0_g1_i1	1	8	0	3
TRINITY_DN135452_c1_g1_i3	8827	6859	17355	10133
TRINITY_DN134321_c0_g1_i2	3275	5245	4880	4506
TRINITY_DN133127_c3_g5_i1	14.1865	26.4819	38.1884	51
TRINITY_DN118035_c0_g1_i4	39	16	57	35
TRINITY_DN26839_c0_g1_i1	4	2	7	5
TRINITY_DN130158_c3_g1_i2	11	18	37	26
TRINITY_DN124664_c0_g1_i1	63.9167	238.037	261.406	141
TRINITY_DN90281_c0_g1_i1	1	0	0	2
TRINITY_DN125330_c7_g1_i1	873.065	1830.13	1501.72	1511.88
TRINITY_DN123468_c1_g1_i1	17	57	42	38
TRINITY_DN127570_c4_g1_i11	5920	15835	10179	10703
TRINITY_DN52796_c0_g1_i1	2	2	3	2
TRINITY_DN219222_c0_g1_i1	2	1	2	3
TRINITY_DN133045_c9_g1_i2	12	9.12882	13.1017	11
TRINITY_DN136159_c1_g1_i2	527	1164	996	1370
TRINITY_DN203817_c0_g1_i1	1	10	6	34
TRINITY_DN133211_c1_g6_i1	71	111	132	142
TRINITY_DN118843_c0_g2_i2	7	35	36	28
TRINITY_DN127036_c0_g2_i3	71	95	106	170
TRINITY_DN97551_c0_g5_i1	20.1478	39.4396	31.1213	22.3882
TRINITY_DN127644_c0_g2_i1	8	8	6	32
TRINITY_DN68289_c0_g1_i1	0	0	3	0
TRINITY_DN112037_c2_g3_i1	21	34	86	49
TRINITY_DN98226_c0_g1_i1	37.5797	61.5838	83.0578	68.7687
TRINITY_DN91341_c0_g2_i1	0	0	0	0
TRINITY_DN122415_c3_g1_i1	5	15	15	22
TRINITY_DN133320_c3_g4_i2	371	528	762	634
TRINITY_DN121141_c0_g1_i2	661	1323	1393	1313
TRINITY_DN136731_c18_g1_i1	149.742	272.465	285.822	247.261
TRINITY_DN136699_c6_g6_i1	76.0185	137.126	136.903	121.231
TRINITY_DN180392_c0_g1_i1	0	0	0	1
TRINITY_DN208863_c0_g1_i1	0	2	1	0
TRINITY_DN31083_c0_g1_i1	1	4	2	1
TRINITY_DN3738_c2_g9_i1	0	0	0.134935	0.119693
TRINITY_DN126163_c4_g3_i1	25	34	45	41
TRINITY_DN9003_c0_g1_i1	5	15	12	0
TRINITY_DN129434_c4_g2_i1	22.3252	40.3888	26.6112	41.2033
TRINITY_DN123599_c7_g4_i1	127.667	149.775	197.57	174.337
TRINITY_DN133654_c5_g3_i1	16	20	33	37
TRINITY_DN114508_c0_g1_i2	44	61	82	66
TRINITY_DN135815_c9_g1_i1	644.935	934.522	923.62	945.24
TRINITY_DN126795_c1_g1_i1	0	0	0	2
TRINITY_DN134848_c1_g2_i1	2	3	1	5
TRINITY_DN130378_c8_g3_i1	41.211	59.2048	133.66	104.642
TRINITY_DN132295_c0_g1_i1	1	4	2	2
TRINITY_DN86614_c0_g3_i1	0	3	1	5
TRINITY_DN134810_c1_g7_i2	213	383	527	422
TRINITY_DN143280_c0_g1_i1	2	3	7	3
TRINITY_DN52377_c0_g1_i1	2	6	7	3
TRINITY_DN127293_c1_g5_i6	5136.99	8437.51	8512.14	8268.17
TRINITY_DN96753_c0_g1_i1	4	18	7	18
TRINITY_DN129136_c0_g10_i2	8.47583	8.40615	7.16812	1
TRINITY_DN85536_c0_g1_i1	1	0	0	0
TRINITY_DN132540_c1_g2_i1	134	151	135	152
TRINITY_DN129636_c2_g1_i3	34	89	112	68
TRINITY_DN128847_c0_g1_i11	340.328	621.088	596.444	529.367
TRINITY_DN96041_c0_g1_i1	3	0	5	4
TRINITY_DN123155_c2_g3_i10	389	818.626	722.614	499
TRINITY_DN134672_c4_g2_i2	46.9457	123.178	91.2981	80.6292
TRINITY_DN125233_c0_g2_i1	1	2	4	4
TRINITY_DN126623_c3_g1_i2	615	1253	1019	964
TRINITY_DN127618_c5_g1_i1	47	76	84	57
TRINITY_DN129115_c3_g1_i1	550	644	545	502
TRINITY_DN124742_c0_g1_i2	238.203	353.556	472.652	330.843
TRINITY_DN131677_c1_g1_i1	67	118	95	108
TRINITY_DN135074_c0_g1_i1	0	9	2	3
TRINITY_DN134976_c1_g2_i1	1	1	6	1
TRINITY_DN95758_c0_g1_i2	32	43	37	3
TRINITY_DN75783_c0_g1_i1	1	7	2	2
TRINITY_DN122791_c2_g1_i3	357.974	525	559	465
TRINITY_DN132361_c0_g3_i1	18	24	15	4
TRINITY_DN130560_c4_g7_i1	26	72	84	67
TRINITY_DN109892_c0_g1_i1	410	825	732	975
TRINITY_DN125270_c0_g3_i2	21	48	53	25
TRINITY_DN116371_c1_g1_i1	108.378	116.581	187.645	167.531
TRINITY_DN116196_c0_g1_i1	40	42	44	29
TRINITY_DN136134_c4_g7_i1	105.582	258.962	194.794	170.364
TRINITY_DN50783_c0_g1_i1	0	5	3	2
TRINITY_DN118231_c0_g3_i1	16	17	44	31
TRINITY_DN72345_c0_g1_i1	12	13	34	25
TRINITY_DN126102_c5_g2_i1	131	189	225	195
TRINITY_DN133901_c1_g8_i1	19	16	33	12
TRINITY_DN34585_c0_g1_i1	20.404	35.1318	122.47	25.5021
TRINITY_DN74281_c0_g1_i1	4	4	5	4
TRINITY_DN115605_c0_g2_i1	26	43	62	64
TRINITY_DN119719_c0_g2_i1	598	1038	1063	1020
TRINITY_DN131580_c3_g1_i1	32.9691	44.6648	92.6117	70.5775
TRINITY_DN135360_c8_g1_i2	54.2445	85.924	81.8192	68.3493
TRINITY_DN137245_c0_g1_i1	3	5	6	3
TRINITY_DN133680_c3_g1_i1	4	12	10	4
TRINITY_DN133586_c6_g2_i1	4	15	25	17
TRINITY_DN125596_c2_g6_i1	3	7	3	2
TRINITY_DN93354_c0_g1_i1	21.3879	186.607	28.354	45.2276
TRINITY_DN127503_c6_g1_i1	223	318	315	267
TRINITY_DN25542_c0_g2_i1	157.16	312.132	300.172	269
TRINITY_DN118858_c0_g1_i2	21.3904	49.323	35.1204	59.5709
TRINITY_DN131228_c1_g6_i2	112	230	226	65
TRINITY_DN127509_c3_g6_i4	34.4936	101.744	106.236	78.3517
TRINITY_DN105219_c0_g1_i1	1.63266	11.0932	11.0063	20.0269
TRINITY_DN96290_c0_g1_i1	221	976	147	41
TRINITY_DN152582_c0_g1_i1	8	10	7	13
TRINITY_DN116447_c1_g3_i2	110.015	200.263	211.066	180.331
TRINITY_DN98707_c0_g1_i1	1	1	2	4
TRINITY_DN17848_c0_g1_i1	9	7	17	7
TRINITY_DN123639_c0_g1_i1	296.937	512	641	481.936
TRINITY_DN123272_c4_g4_i2	81	170.882	154.375	78.8127
TRINITY_DN135179_c0_g4_i4	83	208	160	172
TRINITY_DN119089_c3_g3_i1	7	12	5	9
TRINITY_DN111514_c0_g1_i1	7.00455	2	1	4
TRINITY_DN130235_c7_g1_i3	413	934	675	751
TRINITY_DN133977_c8_g3_i1	31.2176	35	53	43
TRINITY_DN43632_c0_g2_i1	13	13	5	3
TRINITY_DN126606_c0_g1_i1	201	302	415	321
TRINITY_DN115743_c0_g1_i1	8	29	23	15
TRINITY_DN101903_c0_g1_i1	329	494	572	543
TRINITY_DN112632_c0_g2_i1	571	1293	1065	1208.74
TRINITY_DN109288_c0_g1_i1	2	4	4	5
TRINITY_DN85228_c0_g1_i1	0	0.655067	1	1
TRINITY_DN131169_c0_g4_i1	2.00571	3	2	2
TRINITY_DN125629_c0_g2_i2	40	73	86	41
TRINITY_DN189735_c0_g1_i1	14.962	14.6801	23.0673	10.1535
TRINITY_DN105629_c0_g3_i1	0	1	2	1
TRINITY_DN128435_c1_g2_i1	3	3	3	2
TRINITY_DN117677_c0_g1_i1	13	17	28	23
TRINITY_DN132293_c0_g2_i1	24	83	94	60
TRINITY_DN133197_c0_g2_i2	88.5186	355.402	275.069	166.526
TRINITY_DN114850_c0_g1_i1	559	1029	1015	913
TRINITY_DN87843_c0_g1_i1	0	0	0	0
TRINITY_DN134224_c4_g1_i1	144	324	237	312
TRINITY_DN131831_c0_g1_i1	1.65424	5.20761	13.7959	1.68012
TRINITY_DN126089_c1_g1_i2	8	13	198	29
TRINITY_DN126472_c2_g9_i2	941	1555	1472	1467
TRINITY_DN119737_c0_g1_i1	28.7711	61.6179	67.4505	54.8613
TRINITY_DN213203_c0_g1_i1	15	29	27	29
TRINITY_DN202230_c0_g1_i1	1	5	5	0
TRINITY_DN128720_c1_g2_i3	105.718	283.125	272.028	146.227
TRINITY_DN189084_c0_g1_i1	0	0	0	0
TRINITY_DN52348_c0_g1_i1	0	0	0	0
TRINITY_DN106366_c0_g5_i1	1555	823	1384	1544
TRINITY_DN128113_c5_g1_i1	17	20	30	29
TRINITY_DN123597_c0_g1_i1	258	247	372	302
TRINITY_DN99119_c0_g1_i1	1	0	1	1
TRINITY_DN153059_c0_g1_i1	19	41	33	33
TRINITY_DN126308_c0_g2_i9	4270	8335	9307	7734
TRINITY_DN121430_c0_g1_i2	22	62	68	60
TRINITY_DN125428_c5_g4_i1	1	1	1	1
TRINITY_DN130319_c0_g1_i2	228	367	407	336
TRINITY_DN131226_c2_g4_i1	218.831	597.711	500.316	559.896
TRINITY_DN118683_c0_g1_i1	1453	1388	1297	1289
TRINITY_DN103789_c0_g1_i1	2	11	13	1
TRINITY_DN200775_c0_g1_i1	0	2	3	5
TRINITY_DN128469_c0_g1_i1	6	87	66	66
TRINITY_DN97782_c0_g1_i1	30	67	64	58.9665
TRINITY_DN122726_c4_g4_i4	363	485	530	531
TRINITY_DN118091_c1_g1_i1	59988	118487	113122	107017
TRINITY_DN135966_c1_g1_i10	3642.74	5057.04	5293.4	5605.48
TRINITY_DN121480_c0_g1_i2	327	1930	505	511
TRINITY_DN102279_c0_g2_i1	381.25	672.151	402.823	546.166
TRINITY_DN118525_c2_g1_i1	41	72	69	58
TRINITY_DN129424_c6_g1_i1	7	15	10	15
TRINITY_DN133654_c5_g6_i1	1	3	0	3
TRINITY_DN137717_c0_g1_i1	9	20	25	20
TRINITY_DN104510_c0_g3_i1	1	6	1	1
TRINITY_DN183941_c0_g1_i1	0	5	12	7
TRINITY_DN130422_c0_g2_i1	100	123	170	136
TRINITY_DN77357_c0_g1_i1	2	0	0	0
TRINITY_DN128596_c3_g4_i1	23	47	64	65
TRINITY_DN123497_c0_g2_i3	241	388	402	339
TRINITY_DN106503_c0_g2_i2	0	0	0	0
TRINITY_DN124784_c6_g4_i3	15	47	48	42
TRINITY_DN105414_c0_g1_i1	4.00446	6	5	8
TRINITY_DN123549_c0_g1_i2	60.1826	177.602	196.246	116.138
TRINITY_DN131868_c0_g1_i1	112.033	327.748	309.385	258.211
TRINITY_DN127202_c3_g6_i1	21	22	48	49
TRINITY_DN132843_c6_g11_i1	2	9	3	3
TRINITY_DN127899_c0_g1_i1	2117	4625	3819	4079
TRINITY_DN136593_c4_g15_i1	41.243	0	56.0078	33.4314
TRINITY_DN121906_c0_g1_i2	2498	1762	3470	6454
TRINITY_DN122819_c0_g1_i4	189	348	305	235
TRINITY_DN79983_c0_g1_i1	10	8	7	4
TRINITY_DN172661_c0_g1_i1	10.0502	6	7.0732	14.0366
TRINITY_DN157973_c0_g1_i1	0	1.00981	0	0
TRINITY_DN108474_c0_g1_i1	155.994	273.168	212.975	191.743
TRINITY_DN94717_c0_g3_i1	120.58	299.57	240.933	269.487
TRINITY_DN131419_c2_g1_i4	28.2031	71.2055	67.2548	61.3858
TRINITY_DN155586_c0_g1_i1	0	2	4	6
TRINITY_DN129986_c2_g10_i1	36	80	80	61
TRINITY_DN131256_c0_g1_i2	30	56	58	52
TRINITY_DN26892_c0_g2_i1	0	3	0	1
TRINITY_DN165273_c0_g1_i1	0	1	0	1
TRINITY_DN120594_c0_g1_i5	230	396	440	339
TRINITY_DN135871_c1_g1_i2	45	108	145	109
TRINITY_DN84911_c0_g1_i1	6	3	7	12
TRINITY_DN97247_c0_g3_i1	4	22	17	26
TRINITY_DN118105_c0_g4_i1	3	6	5	2
TRINITY_DN135668_c0_g4_i4	308	268	424	194
TRINITY_DN194007_c0_g2_i1	6.56534	2.76408	6.9648	6.66737
TRINITY_DN81412_c0_g1_i1	10	9	50	49
TRINITY_DN128811_c0_g5_i1	47.1023	37.1516	92.5551	72.5056
TRINITY_DN25175_c0_g2_i1	10.3464	0	0	0
TRINITY_DN128262_c0_g1_i1	16	25	25.0752	21
TRINITY_DN121704_c7_g2_i1	30	36	47	47
TRINITY_DN98905_c0_g1_i1	0	0	0	0
TRINITY_DN75363_c0_g3_i1	0	0	1	0
TRINITY_DN125207_c0_g1_i1	42	71	86	63
TRINITY_DN113539_c0_g3_i1	83	160	165	174
TRINITY_DN107815_c0_g2_i1	1	0	2	2
TRINITY_DN124352_c0_g4_i1	0	1.3309	0	0
TRINITY_DN119326_c0_g2_i2	14	17	12	12
TRINITY_DN108200_c0_g2_i1	358	574	579	570
TRINITY_DN210692_c0_g1_i1	5.60978	5.28466	1	6.28123
TRINITY_DN119936_c0_g1_i1	277.221	473.837	695.573	564.675
TRINITY_DN131049_c4_g5_i1	19.4683	20	39.6521	76.1301
TRINITY_DN116168_c0_g2_i2	21	21	37	31
TRINITY_DN85256_c0_g2_i1	7.48347	3.0669	21.8801	38.5546
TRINITY_DN119267_c0_g2_i2	174.537	299.654	409.507	285.454
TRINITY_DN125999_c6_g3_i1	0	0	0	0
TRINITY_DN136073_c1_g1_i3	59.3087	43.5608	84.5622	95.2715
TRINITY_DN107303_c0_g1_i1	30	37	42	39
TRINITY_DN132364_c2_g1_i2	57.5387	274.691	163.597	152.974
TRINITY_DN109791_c0_g2_i1	11.282	0	54.6076	7.93136
TRINITY_DN98509_c0_g1_i1	21	45.1264	51	32.2012
TRINITY_DN108436_c0_g1_i2	139	233	252	299
TRINITY_DN132146_c0_g1_i1	574	824	1006	898
TRINITY_DN134177_c0_g2_i1	54	140.598	129.335	76
TRINITY_DN114840_c0_g1_i1	11	13	12	10
TRINITY_DN136039_c0_g4_i3	478	805	1035	619
TRINITY_DN119985_c0_g1_i1	33	50	17	47
TRINITY_DN84385_c0_g1_i1	4	2	3	1
TRINITY_DN131843_c1_g2_i2	1288.64	2016.13	2259.3	2133.44
TRINITY_DN109931_c0_g3_i1	17.5	15.6	42.9333	0
TRINITY_DN201610_c0_g1_i1	0	0	0	1
TRINITY_DN117189_c0_g2_i1	435	456	630	623
TRINITY_DN14341_c0_g1_i1	1	0	0	1
TRINITY_DN208618_c0_g1_i1	0	0	0	0
TRINITY_DN209035_c0_g1_i1	2	1	2	2
TRINITY_DN122998_c0_g1_i1	4	9	10	5
TRINITY_DN207326_c0_g1_i1	2	5	3	6
TRINITY_DN83615_c0_g1_i1	4	16	5	21
TRINITY_DN124787_c0_g2_i2	150	228	246	298
TRINITY_DN126220_c3_g1_i1	187	246	247	194
TRINITY_DN125577_c3_g3_i1	302.427	494.612	538.192	427.892
TRINITY_DN93306_c0_g4_i1	0	0	0	0
TRINITY_DN115459_c0_g1_i1	16	50	35	89
TRINITY_DN131768_c0_g1_i1	20	11	54	33
TRINITY_DN130701_c0_g1_i1	3	11	6	7
TRINITY_DN178673_c0_g1_i1	1	0	0	0
TRINITY_DN127818_c1_g1_i1	17	11	25.2938	19
TRINITY_DN61380_c0_g1_i1	2	0	2	3
TRINITY_DN120038_c0_g2_i1	3638	4893	5328	4910
TRINITY_DN140433_c0_g1_i1	0	0	1	0
TRINITY_DN120485_c1_g7_i2	72	332	156	89
TRINITY_DN118066_c2_g4_i1	5	14	8	10
TRINITY_DN125930_c0_g1_i3	21	41	45	43
TRINITY_DN129219_c5_g2_i5	362	793	712	620
TRINITY_DN116123_c0_g1_i1	93.4623	107.334	132.332	130
TRINITY_DN132032_c0_g3_i1	0	0	0	1
TRINITY_DN10982_c0_g1_i1	0	1	2	0
TRINITY_DN127429_c4_g2_i7	96	301	166	224
TRINITY_DN183056_c0_g1_i1	4	1	1	1
TRINITY_DN67368_c0_g1_i2	41	15	115	140
TRINITY_DN117897_c2_g4_i3	10749.7	17100.2	12012	15757
TRINITY_DN114085_c0_g1_i1	44	706	55	37
TRINITY_DN128771_c5_g10_i1	13	6	11	7
TRINITY_DN155890_c0_g1_i1	3	4	2	2
TRINITY_DN170079_c0_g1_i1	0	7	2	4
TRINITY_DN123250_c4_g3_i1	0	0	0	1
TRINITY_DN132238_c0_g5_i1	38	69	62	113
TRINITY_DN122597_c0_g1_i2	9	13.0916	13	36.1243
TRINITY_DN126912_c2_g3_i2	52.3728	120.769	122.293	69.7503
TRINITY_DN131702_c2_g4_i1	4.12157	7.18243	6.1583	3.11782
TRINITY_DN129920_c0_g2_i4	220	448	506	362
TRINITY_DN35293_c0_g1_i1	0	2	1.01686	1.12083
TRINITY_DN28073_c0_g1_i1	1	3	4	1
TRINITY_DN131211_c1_g2_i1	1	0	0	0
TRINITY_DN133573_c0_g1_i1	78.0229	116	141	115.433
TRINITY_DN140431_c0_g1_i1	1	0	5	8
TRINITY_DN69475_c0_g1_i1	1.01952	1.0141	2.01524	0
TRINITY_DN96706_c0_g1_i1	20.9527	19.838	48.9046	28.6268
TRINITY_DN134726_c2_g2_i1	459	766	1011	973
TRINITY_DN122949_c0_g2_i1	5	8.56989	6	7
TRINITY_DN130932_c0_g4_i5	718.432	1474.76	616.247	710.271
TRINITY_DN99869_c0_g1_i1	18.3581	58.021	42.2137	42.2529
TRINITY_DN111749_c0_g2_i1	168	66	97	77
TRINITY_DN13556_c0_g1_i1	5	1	5	27
TRINITY_DN128046_c0_g1_i1	33	107	73	86
TRINITY_DN182149_c0_g1_i1	0	0	0	0
TRINITY_DN119254_c0_g1_i1	46.5329	16.0387	50.8941	43.0453
TRINITY_DN90742_c0_g1_i1	2	8.22504	1	2
TRINITY_DN96854_c0_g3_i1	12	15	28	32
TRINITY_DN111757_c0_g1_i1	79	123	128	109
TRINITY_DN130605_c0_g1_i4	52	85.0433	99	103.051
TRINITY_DN114434_c0_g2_i1	0	0	0	0
TRINITY_DN136676_c9_g1_i2	258	514	419	518
TRINITY_DN87257_c0_g3_i1	1	3	3	0
TRINITY_DN133447_c1_g1_i2	93	127	207	178
TRINITY_DN98334_c0_g1_i1	0	0	0	10
TRINITY_DN182442_c0_g1_i1	5.93513	15.0195	16.8559	12.8047
TRINITY_DN80569_c0_g1_i1	0	0	1	0
TRINITY_DN135828_c4_g7_i1	62.5081	195.728	97.9042	121.154
TRINITY_DN70854_c0_g1_i1	26	40	43	43.5865
TRINITY_DN135460_c2_g16_i1	0	6	1	1
TRINITY_DN120032_c0_g9_i1	0	13.3947	12.9645	9.15333
TRINITY_DN129370_c1_g2_i2	56.1511	100.403	75.1259	62.5927
TRINITY_DN117343_c0_g1_i1	503	1547	885	819
TRINITY_DN133771_c0_g2_i1	3.09016	10.175	11.492	6.31685
TRINITY_DN120841_c0_g1_i1	54	89	102	73
TRINITY_DN124157_c5_g1_i1	69	77	154	106
TRINITY_DN128150_c8_g1_i1	31	32	71	40
TRINITY_DN66352_c1_g1_i1	21.7297	42.7711	62.9744	60.0169
TRINITY_DN71173_c0_g2_i1	1.24135	2.39292	0	1.26912
TRINITY_DN132564_c4_g11_i7	115	59	52	81
TRINITY_DN133845_c0_g1_i2	3	9	16	9
TRINITY_DN134055_c0_g2_i1	0	0	1.02	0
TRINITY_DN129096_c0_g3_i4	81	137	170	161
TRINITY_DN199309_c0_g1_i1	0	7.20675	6.66215	5.10393
TRINITY_DN183462_c0_g1_i1	4	9	8	4
TRINITY_DN125527_c2_g1_i1	27	35	31	20
TRINITY_DN91628_c0_g1_i1	11	22	22	14
TRINITY_DN74598_c0_g1_i1	14	19	19	29
TRINITY_DN112786_c0_g1_i1	4.03527	9.01651	2.00579	9.02246
TRINITY_DN129520_c2_g10_i1	348	529	726	507
TRINITY_DN125276_c0_g1_i7	18.635	62.3812	53.9653	49.1646
TRINITY_DN82936_c0_g2_i1	38	23	13	11
TRINITY_DN129527_c1_g1_i1	52	90	100	117
TRINITY_DN123700_c2_g2_i3	14	24	25	14
TRINITY_DN130696_c0_g1_i2	99	230	310	247
TRINITY_DN131996_c0_g1_i1	104	209	169	198
TRINITY_DN194740_c0_g1_i1	32	53	88	50
TRINITY_DN168384_c0_g1_i1	1	1	0	0
TRINITY_DN130920_c6_g2_i1	300	391	703	632
TRINITY_DN122337_c0_g1_i2	14	25	26	19
TRINITY_DN131953_c1_g1_i1	0	0	0	0
TRINITY_DN133160_c0_g1_i3	1495.45	1676	2219.39	2177.38
TRINITY_DN132700_c0_g2_i2	29	57	41	35
TRINITY_DN127964_c0_g3_i9	233	414	371	298
TRINITY_DN131829_c1_g3_i1	180.128	326.739	537.646	282.809
TRINITY_DN119228_c0_g1_i3	63.6443	104.787	137.717	123.882
TRINITY_DN122675_c1_g1_i1	202	408	410	392
TRINITY_DN56370_c0_g1_i1	0	0	0	0
TRINITY_DN135125_c3_g4_i9	219	380	392	361
TRINITY_DN133458_c2_g1_i1	161	123.427	192.007	154.912
TRINITY_DN132160_c6_g1_i1	28	21	48	46
TRINITY_DN124133_c0_g2_i4	49	87	107.801	82
TRINITY_DN135372_c2_g3_i1	0	16.2446	5.48917	12.1146
TRINITY_DN103834_c0_g13_i1	86.3463	46.54	236.224	64.396
TRINITY_DN131087_c3_g1_i1	672.275	1168.27	890.675	946.564
TRINITY_DN112699_c0_g3_i1	12.6901	269.175	0	0
TRINITY_DN131832_c0_g1_i2	221.567	450.889	330.972	365.695
TRINITY_DN66651_c0_g1_i1	19	4	9	6
TRINITY_DN108203_c0_g1_i1	20	40	58	45.4694
TRINITY_DN128826_c0_g1_i2	50	177	222	209
TRINITY_DN134659_c4_g1_i2	36.185	37.1976	47.2679	53.3044
TRINITY_DN126533_c2_g4_i1	310	564	647	544
TRINITY_DN135559_c0_g3_i1	151.653	188.93	247.301	285.573
TRINITY_DN131925_c1_g2_i3	598	1950	578	990
TRINITY_DN120689_c1_g2_i1	0	3	2	0
TRINITY_DN109308_c0_g1_i1	27	42	49	38
TRINITY_DN122676_c3_g2_i2	225	328	411	402
TRINITY_DN126984_c0_g1_i2	1403	2352	2497	2495
