ID	Am2_463	Am2_464	Am4_461	Am6_462	Am6_464
TRINITY_DN102256_c0_g1_i1	2	0	3	4	5
TRINITY_DN102260_c0_g1_i2	3	0	4	5	8
TRINITY_DN102262_c0_g1_i1	17	15	36	43	23
TRINITY_DN102271_c0_g3_i1	15	13	9	16	6
TRINITY_DN102272_c0_g1_i1	188	588	216	281	590
TRINITY_DN102272_c0_g2_i1	2	8	5	5	5
TRINITY_DN102276_c0_g1_i1	149	127	379	558	395
TRINITY_DN102277_c0_g1_i1	1	0	1	1	0
TRINITY_DN102279_c0_g1_i1	703.75	691.5	1187.85	1157.83	1345.45
TRINITY_DN102279_c0_g2_i1	381.25	485.5	672.151	546.166	765.548
TRINITY_DN102288_c0_g1_i1	59	71	98	109	195
TRINITY_DN102295_c0_g1_i1	1	1	2	4	3
TRINITY_DN102296_c0_g1_i2	1	1	10.0904	2.01726	1.00845
TRINITY_DN102300_c0_g1_i1	50.1454	37.1745	97.3696	96.1733	69.8991
TRINITY_DN102302_c0_g2_i1	18.5524	10.6914	31.1743	33.732	27.1855
TRINITY_DN102303_c0_g1_i1	0	41	0	0	50
TRINITY_DN102312_c0_g1_i1	1045	1021	1380	1247	1556
TRINITY_DN102314_c0_g1_i1	1.06035	1.02064	4.13231	2.02845	3.02755
TRINITY_DN102323_c0_g1_i1	24	12	16	45	20
TRINITY_DN102326_c0_g1_i1	0	0	27.5951	23.988	17.6367
TRINITY_DN102326_c0_g3_i1	27.3276	59.4212	174.429	222.86	117.497
TRINITY_DN102326_c0_g4_i1	26.6724	0	10.2199	10.5294	0
TRINITY_DN102326_c0_g6_i1	0	31.5788	35.7561	70.6227	22.8661
TRINITY_DN102347_c0_g1_i2	2	7	6	4	13
TRINITY_DN102350_c0_g5_i1	1	0	0	0	0
TRINITY_DN102362_c0_g1_i1	457	1037	737	742	1588
TRINITY_DN102365_c0_g1_i1	119	925	100	101	624
TRINITY_DN102367_c0_g1_i2	29.3326	17	81.4637	58.4733	32.4582
TRINITY_DN102369_c0_g1_i1	2	3.8335	1.4557	1.78082	5.44331
TRINITY_DN102369_c0_g2_i1	0	3.1665	1.5443	6.21918	1.55669
TRINITY_DN102370_c0_g1_i1	7.15459	13.1731	10.2417	8.12361	19.1822
TRINITY_DN102382_c0_g2_i1	2	0	4	7	2
TRINITY_DN102383_c0_g1_i1	113	69	200	180	109
TRINITY_DN102386_c0_g1_i3	45	20	53	96	37
TRINITY_DN102393_c0_g1_i1	219	170	468	388	462
TRINITY_DN102398_c0_g1_i1	6	6	21	15	14
TRINITY_DN102400_c0_g1_i1	347.536	606.205	649.48	647.07	1108.01
TRINITY_DN102400_c0_g2_i1	6.46401	10.7953	9.51951	8.93007	13.994
TRINITY_DN102407_c0_g1_i1	37	30	18	87	128
TRINITY_DN102409_c0_g1_i1	5	83	12	0	69
TRINITY_DN102412_c0_g1_i1	11	68	15	18	88
TRINITY_DN102415_c0_g1_i1	1	0	0	2	0
TRINITY_DN102425_c0_g1_i1	27	19	59	41	29
TRINITY_DN102429_c0_g1_i2	41	27	94	85	51
TRINITY_DN102432_c0_g1_i1	9.47954	2.10002	13.8464	6.18073	10.5637
TRINITY_DN10244_c0_g1_i1	6	3	13	20	6
TRINITY_DN102444_c0_g1_i1	313	1344	609	566	1884
TRINITY_DN102447_c0_g1_i1	15	11	15	35	25
TRINITY_DN102449_c0_g1_i1	103	75	203	116	93
TRINITY_DN102455_c0_g1_i1	343	422	673	538	696
TRINITY_DN102456_c0_g1_i1	82	69	181	294	246
TRINITY_DN102458_c0_g1_i1	4	2	7	9	0
TRINITY_DN102459_c0_g1_i1	40	21	87	89	39
TRINITY_DN102467_c0_g1_i1	0	0	0	0	0
TRINITY_DN102469_c0_g1_i1	23	31	130	85	62
TRINITY_DN102473_c0_g1_i1	1	2	6	4	1
TRINITY_DN10248_c0_g1_i1	2	6	12	3	12
TRINITY_DN102489_c0_g2_i1	122	4.31015	42.9247	0	26.3339
TRINITY_DN102489_c0_g3_i1	3.08E-07	37.6899	250.075	317	207.666
TRINITY_DN102490_c0_g1_i1	1	4	5	2	5
TRINITY_DN102493_c0_g1_i1	538	847	2102	864	1273
TRINITY_DN102496_c0_g1_i1	2570.43	4246.85	4119.56	3951.33	6659.5
TRINITY_DN102496_c0_g2_i1	32.5476	20.9153	42.4418	55.6726	40.4623
TRINITY_DN102500_c0_g1_i1	113	165	212	219	174
TRINITY_DN102517_c0_g1_i1	22.0009	12.0011	19	10	10
TRINITY_DN102524_c0_g1_i2	16	7	42	16	27
TRINITY_DN102529_c0_g1_i1	16	13	23	28	33
TRINITY_DN102531_c0_g1_i1	21	12	61	29	36
TRINITY_DN102534_c0_g1_i1	0	1.5	10	10	8
TRINITY_DN102534_c0_g3_i1	2	1.5	0	0	0
TRINITY_DN102539_c0_g1_i1	680	778	1296	1337	1405
TRINITY_DN102549_c0_g1_i1	0	1	0	1	0
TRINITY_DN102559_c0_g2_i1	100	690	100	125	402.264
TRINITY_DN102559_c0_g3_i1	0	0	0	0	22.736
TRINITY_DN102573_c0_g1_i1	5.1141	6.17265	8.83646	8.33715	4
TRINITY_DN102574_c0_g1_i1	4.53491	20.417	6	0	6.07687
TRINITY_DN102574_c0_g2_i1	0	4.58296	0	3.90341	5.00234
TRINITY_DN102574_c0_g3_i1	2.52763	0	0	0	0
TRINITY_DN102574_c0_g4_i1	5.93746	0	0	0.0965909	4.92079
TRINITY_DN102578_c0_g1_i1	50.33	47.247	92.0432	79.2138	61.43
TRINITY_DN102579_c0_g1_i1	181	69	300	277	146
TRINITY_DN102581_c0_g1_i2	2.00005	123.014	6.19493	4.00036	155.933
TRINITY_DN102583_c0_g1_i1	0	3.00288	0	0	0
TRINITY_DN102584_c0_g1_i1	28	26	42	36	29
TRINITY_DN102585_c0_g1_i1	8	1	12	1	0
TRINITY_DN10259_c0_g1_i1	0	0	1	0	0
TRINITY_DN102593_c0_g1_i1	0	0	0	1	1
TRINITY_DN102595_c0_g1_i2	80	30	117	128	146
TRINITY_DN102596_c0_g3_i1	8	0	4	8	5
TRINITY_DN102597_c0_g1_i1	0	1	1	5	4.84758
TRINITY_DN102615_c0_g1_i1	0	0	0	1	1
TRINITY_DN102616_c0_g1_i1	37	20	73	91	65
TRINITY_DN102617_c2_g1_i1	0	0	0	0	0
TRINITY_DN102625_c0_g1_i1	0	0	1	1	1
TRINITY_DN102628_c0_g1_i1	3	432	3	6	506
TRINITY_DN102632_c0_g1_i1	2	3	17	5	19
TRINITY_DN102633_c0_g1_i1	1	4	1	1	2
TRINITY_DN102643_c0_g1_i1	27	31	13	9	38
TRINITY_DN102646_c0_g1_i1	17	20	23	24	27
TRINITY_DN102652_c1_g1_i1	0	0	0	2	1
TRINITY_DN102661_c0_g1_i1	38	46	71	57	55
TRINITY_DN102665_c0_g1_i1	2	10	7	2	1
TRINITY_DN102667_c0_g1_i1	426	497	562	663	774
TRINITY_DN102693_c0_g1_i1	1	8	0	5	1
TRINITY_DN102695_c0_g2_i1	6	1	1	1	6
TRINITY_DN102702_c0_g1_i1	105.187	639.867	174.034	189.23	735.285
TRINITY_DN102719_c0_g1_i1	3	0	3	2	5
TRINITY_DN102726_c0_g1_i1	1	3	2	4	3
TRINITY_DN102735_c0_g1_i1	0	1	3	1	8
TRINITY_DN102740_c0_g2_i1	0	0	1	1	2
TRINITY_DN102743_c0_g2_i1	3	2	14	4	3
TRINITY_DN102752_c0_g1_i1	5	7	31	10	15
TRINITY_DN102760_c0_g1_i1	19	22	40	15	20
TRINITY_DN102765_c0_g1_i1	6	1	19	26	5
TRINITY_DN102772_c0_g1_i1	14	18	26	20	24
TRINITY_DN102780_c0_g1_i1	3	0	12	0	0
TRINITY_DN102780_c0_g2_i1	0	0	0	2	3
TRINITY_DN102797_c0_g3_i1	2	0	2	2	0
TRINITY_DN102801_c0_g1_i1	11	14	9	10	11.6429
TRINITY_DN102805_c0_g1_i1	0.533935	4.15001	14.017	5.00919	2.37497
TRINITY_DN102805_c0_g2_i1	3.46607	3.84999	16.983	3.99081	2.62503
TRINITY_DN102859_c0_g1_i1	2	0	3	1	2
TRINITY_DN102861_c0_g2_i1	10	6	11	14	13
TRINITY_DN102865_c0_g1_i2	624.6	395.563	343.069	930.908	710.977
TRINITY_DN102868_c0_g1_i4	1	10	4	2	71
TRINITY_DN102871_c0_g1_i1	3	0	8	6	2
TRINITY_DN102880_c1_g1_i1	1	4.09417	4.41501	6	2
TRINITY_DN102885_c0_g2_i1	2.06895	8	7.1843	2	14
TRINITY_DN102893_c0_g1_i1	0	0	0	0	1
TRINITY_DN102894_c0_g1_i2	0	3308.06	0	0	3693.41
TRINITY_DN102894_c0_g2_i1	0	2408.94	2	0	3479.59
TRINITY_DN102894_c0_g3_i1	1	0	0	2	0
TRINITY_DN102896_c1_g1_i1	0	0	0	2	0
TRINITY_DN102898_c0_g2_i1	0	0	0	2	2
TRINITY_DN1029_c0_g2_i1	1	1	4	3	2
TRINITY_DN102901_c0_g1_i2	4	8	8	7	6
TRINITY_DN102903_c0_g1_i1	16	12	41	38	52
TRINITY_DN102912_c0_g1_i1	18.6302	6.83837	37.2369	36.6839	26.8536
TRINITY_DN102914_c0_g1_i1	68.945	21.2474	92.4974	74.266	84.0542
TRINITY_DN102914_c0_g2_i1	11.055	3.75258	27.5026	16.734	10.9458
TRINITY_DN102921_c0_g1_i1	6	4	5	3	8
TRINITY_DN102923_c0_g1_i1	22	20	41	57	41
TRINITY_DN102926_c0_g1_i1	2	4	9	4	3
TRINITY_DN102931_c0_g1_i1	0	8.22765	0	0	13.225
TRINITY_DN102931_c0_g2_i1	2	14.7724	5	1	25.775
TRINITY_DN102935_c0_g2_i1	2.00051	1	4	8	3
TRINITY_DN102938_c0_g1_i1	43	43	65	28	43
TRINITY_DN102940_c0_g1_i1	4	3	5	10	5
TRINITY_DN102965_c0_g1_i1	3	1	3	8	8
TRINITY_DN102974_c0_g1_i1	1	3	4	3	2
TRINITY_DN102978_c0_g1_i1	5.22243	6	14.7215	11.3874	8.47264
TRINITY_DN102978_c0_g2_i1	4.67245	6.60094	15.7499	10.9325	5.72654
TRINITY_DN102983_c0_g2_i1	0	0	1	0	0
TRINITY_DN102984_c0_g2_i1	0	0	0	0	0
TRINITY_DN102987_c0_g1_i1	9	6	6	1	2
TRINITY_DN102989_c0_g1_i1	17	9	59	13	56
TRINITY_DN102995_c0_g1_i1	1	1	4	2	4
TRINITY_DN103001_c0_g1_i1	0	0	2	0	0
TRINITY_DN103001_c0_g2_i1	0	0	1	1	0
TRINITY_DN103011_c0_g1_i2	3	2	6	7	12
TRINITY_DN103014_c0_g1_i1	3	12	7	5	9
TRINITY_DN103021_c0_g1_i2	3	1	8	7	2
TRINITY_DN103022_c0_g1_i1	1	0	0	0	0
TRINITY_DN103022_c0_g3_i1	0	0	2	4	4
TRINITY_DN103024_c0_g1_i2	46.2232	32.2036	66.4661	60.6757	50.6187
TRINITY_DN103028_c0_g2_i1	1	0	0	0	1
TRINITY_DN103037_c0_g1_i1	10	59	80	6	52
TRINITY_DN103037_c0_g2_i1	108	309	411	38	266
TRINITY_DN103047_c0_g1_i2	0	0	3	2	0
TRINITY_DN103049_c0_g2_i1	3.44566	2.19309	7.71183	3.59845	6.00342
TRINITY_DN103049_c0_g3_i1	1	4	8	11	4
TRINITY_DN103049_c0_g4_i1	193.554	269.807	849.288	1258.4	607.997
TRINITY_DN103059_c0_g1_i1	2064	1428	3037	3349	2899
TRINITY_DN103059_c0_g2_i1	1	0	6	4	7
TRINITY_DN103060_c0_g1_i1	1	1	2	0	1
TRINITY_DN103061_c0_g3_i1	0	0	0	0	0
TRINITY_DN103065_c0_g1_i1	107.637	50.8953	61.5392	177.47	127.784
TRINITY_DN103073_c0_g1_i1	0	0	3	1	2
TRINITY_DN103086_c1_g1_i1	30	4	24	44	14
TRINITY_DN103087_c0_g1_i2	0	12	0	0	7
TRINITY_DN103094_c0_g1_i1	0	0	0	1	0
TRINITY_DN103094_c0_g2_i1	0	0	0	1	0
TRINITY_DN103096_c0_g1_i1	14	11	15	11	12
TRINITY_DN103100_c0_g1_i1	0	4	0	1	1
TRINITY_DN103102_c0_g1_i1	0	0	0	6	7
TRINITY_DN103107_c0_g1_i1	950	1019	1561	1503	1627
TRINITY_DN103109_c0_g1_i1	22	14	27	26	11
TRINITY_DN103110_c0_g1_i1	5	6	12	7	6
TRINITY_DN103117_c1_g1_i1	1	0	5	9	5
TRINITY_DN103120_c0_g1_i2	3	3	2	0	3
TRINITY_DN103135_c0_g2_i1	5	2	7	6	7
TRINITY_DN103137_c0_g1_i2	0	0	2	0	2
TRINITY_DN103145_c0_g1_i1	15	11	9	14	13
TRINITY_DN103147_c0_g1_i1	10	5	7	2	9
TRINITY_DN103150_c0_g1_i1	44	68	199	142	102
TRINITY_DN103153_c0_g2_i1	11	8	13	7	22
TRINITY_DN103157_c0_g1_i2	71.808	54.174	115.155	127.101	116.684
TRINITY_DN103158_c0_g1_i1	2	1	35	2	6
TRINITY_DN103159_c1_g1_i1	6	12	21	28.7888	30
TRINITY_DN103173_c1_g1_i1	45	16	47	2	54
TRINITY_DN103178_c0_g1_i1	2	2	11	28	4
TRINITY_DN103181_c0_g2_i1	2.64307	3.4711	7.2621	4.58789	7.58489
TRINITY_DN103187_c0_g1_i2	23	18	29	49	16
TRINITY_DN103192_c0_g1_i1	88	96	123	136	105
TRINITY_DN103194_c0_g1_i1	3	1	5	3	3
TRINITY_DN103194_c0_g2_i1	0	0	1	3	1
TRINITY_DN103196_c0_g1_i2	243	468	401	336	634
TRINITY_DN103199_c0_g1_i1	44	26	77	63	48
TRINITY_DN103200_c0_g1_i1	115	91	279	182	143
TRINITY_DN103202_c0_g1_i1	2	2	4	8	3
TRINITY_DN103204_c0_g1_i1	5	7	16.0478	39.7282	14.8228
TRINITY_DN103204_c0_g2_i1	1.00757	1	9.95221	4.28344	2.19219
TRINITY_DN103208_c0_g1_i2	3	2	4	3	2
TRINITY_DN103209_c0_g2_i1	0	0	0	0	1.0053
TRINITY_DN103209_c0_g3_i2	852	945	1224	1338	1818.99
TRINITY_DN103214_c0_g1_i1	58.4005	18.059	93.8694	76.8142	48.8194
TRINITY_DN103216_c0_g2_i1	9	8	6	1	2
TRINITY_DN103217_c0_g2_i1	0	1	4	1	1
TRINITY_DN103219_c0_g1_i1	8.0214	8.06554	12.0729	15.2706	7.00792
TRINITY_DN103225_c0_g1_i2	0	0	3	0	3
TRINITY_DN103227_c0_g1_i1	20	9	30	24	28
TRINITY_DN103233_c0_g1_i1	0	18	1	0	14
TRINITY_DN103233_c0_g2_i1	0	4	0	0	4
TRINITY_DN103236_c0_g2_i1	124	200	262	193	166
TRINITY_DN103242_c0_g1_i1	0	1	6	4	16
TRINITY_DN103244_c0_g2_i1	5	8	7	12	10
TRINITY_DN103260_c0_g1_i1	1	0	1	4	2
TRINITY_DN103267_c0_g1_i1	29	47	53	44	62
TRINITY_DN103270_c0_g1_i1	39	12	25	75	28
TRINITY_DN103274_c0_g1_i1	3	0	6	4	7
TRINITY_DN103284_c0_g1_i2	21.3204	11.6166	46.9482	38.62	3.32517
TRINITY_DN103287_c0_g1_i1	2380	1345	2451	2438	1629
TRINITY_DN103288_c0_g1_i1	4	1	6	5	10
TRINITY_DN103303_c0_g1_i2	40.9444	30.9421	88.9262	70.706	75.7727
TRINITY_DN103318_c0_g1_i1	0	0	1	0	2
TRINITY_DN103318_c0_g2_i1	2	1	2	0	1
TRINITY_DN103324_c0_g1_i1	19	20	28	34	1
TRINITY_DN103326_c0_g2_i1	19	8.06482	20.1798	12.012	27.058
TRINITY_DN103331_c0_g1_i2	1	19	2	0	16
TRINITY_DN103334_c0_g1_i1	154	109	220	130	112
TRINITY_DN103340_c0_g1_i1	6	5	3	4	3
TRINITY_DN103350_c0_g1_i2	26.1699	27.7662	33.7044	49.3886	35.3644
TRINITY_DN103354_c0_g1_i1	4	7	1	1	6
TRINITY_DN103360_c0_g1_i1	0	2	1	2	5
TRINITY_DN103373_c0_g1_i1	6.67441	4	19	17	12
TRINITY_DN103377_c0_g1_i1	0	2	9	4	4
TRINITY_DN103381_c0_g1_i1	5	0	4	4	18
TRINITY_DN103389_c0_g1_i1	6	2	4	7	1
TRINITY_DN103397_c0_g1_i1	2	0	1	1	1
TRINITY_DN103397_c1_g1_i1	1	0	0	1	0
TRINITY_DN103410_c0_g1_i1	8	0	0	0	0
TRINITY_DN103410_c0_g2_i1	4.07808	0	0	0	0
TRINITY_DN103410_c0_g3_i1	2	1	2	0	1
TRINITY_DN103410_c0_g4_i1	2.92192	0	0	0	0
TRINITY_DN103410_c0_g5_i1	0	0	0	0	0
TRINITY_DN103422_c0_g1_i1	0	2	3	3	1
TRINITY_DN103422_c0_g2_i1	1	1	1	0	1
TRINITY_DN103424_c0_g1_i1	10	8	21	14	13
TRINITY_DN103426_c0_g2_i1	2	0	0	0	0
TRINITY_DN103432_c0_g1_i1	4	2	2	5	10
TRINITY_DN103458_c0_g1_i1	5	5	10	14	8
TRINITY_DN103461_c0_g2_i2	21	16	33	19	11
TRINITY_DN103468_c0_g1_i2	210	124	147	134	193
TRINITY_DN103470_c0_g1_i1	1	1	0	0	1
TRINITY_DN103479_c0_g1_i1	0	2	2	1	1
TRINITY_DN103483_c0_g1_i1	1	1	0	0	3
TRINITY_DN103496_c0_g1_i1	27.8859	20.8274	23.1635	28.6628	30
TRINITY_DN103500_c0_g1_i1	179	507	340	329	708
TRINITY_DN103501_c0_g1_i1	17.4138	9.21815	23.5681	50.2756	41.5586
TRINITY_DN103502_c0_g1_i1	2473.8	1650.99	4690.52	3179.7	4425.57
TRINITY_DN103509_c0_g1_i1	92	69	194	145	241
TRINITY_DN103511_c0_g1_i2	10.8067	21.1528	32.6119	28.9426	30.4555
TRINITY_DN103523_c0_g1_i1	1706	363	2142	4254	3119
TRINITY_DN103526_c0_g1_i1	27.9419	176.558	34.7991	32.4881	123.599
TRINITY_DN103527_c0_g1_i1	40	26	125	81	71
TRINITY_DN10353_c0_g1_i1	0	0	0	0	0
TRINITY_DN103537_c0_g1_i1	58.7849	189.537	65.7815	88.3695	364.18
TRINITY_DN103537_c0_g2_i1	81.2151	116.307	166.219	109.289	242.82
TRINITY_DN103541_c0_g2_i1	0	1	2	0	0
TRINITY_DN103542_c0_g2_i1	56	45	88	52	125
TRINITY_DN103544_c0_g1_i2	37	10	45	24	13
TRINITY_DN103545_c0_g1_i1	4	3	3	13	8
TRINITY_DN103549_c0_g1_i1	1473	4253	2337	2563	6186
TRINITY_DN103549_c0_g2_i1	0.93781	0	0	0	0
TRINITY_DN103549_c0_g3_i1	0.0621898	0	0	0	0
TRINITY_DN103553_c0_g1_i2	4	0	7	6	4
TRINITY_DN103555_c0_g1_i1	2.91442	7.27027	3.72304	5.38997	9.72587
TRINITY_DN103557_c0_g1_i1	1	1	2	6	4
TRINITY_DN103557_c0_g2_i2	532.866	1222.13	804.657	677.528	1630.39
TRINITY_DN103557_c0_g3_i1	112.134	26.8735	79.3427	91.4716	75.6077
TRINITY_DN103558_c0_g1_i1	206.993	144.28	402.622	443.121	264.453
TRINITY_DN103565_c0_g1_i1	96	387.434	169.084	241.001	679.938
TRINITY_DN103565_c0_g2_i1	0	35.0463	7.91645	0	60.1383
TRINITY_DN103565_c0_g4_i1	0	59.52	0	4.99937	35.9237
TRINITY_DN103567_c0_g1_i1	1677.82	2823.46	2985.47	3138.92	3435.5
TRINITY_DN103571_c0_g2_i2	1	1	8	5	1
TRINITY_DN103584_c0_g2_i1	32	8	46	54	52
TRINITY_DN103598_c0_g1_i1	22.363	20.9544	28.5947	13.1275	13.5201
TRINITY_DN103603_c0_g1_i1	22	4	3	15	5
TRINITY_DN103614_c0_g2_i2	3	2	18	10	13
TRINITY_DN103615_c0_g1_i1	1698	1723	3118	2450	2843
TRINITY_DN103618_c0_g1_i1	10	9	41	22	22
TRINITY_DN103621_c0_g1_i2	17.1118	577.436	80.5527	71.1647	821.221
TRINITY_DN103622_c0_g3_i3	71.3617	1042.94	169.876	114.412	952.81
TRINITY_DN103624_c0_g1_i1	27	20	67	41	50
TRINITY_DN103630_c0_g1_i1	821.832	827.117	1510.8	1482.28	1605.65
TRINITY_DN103631_c0_g1_i1	44.7972	40.2181	155.032	115.806	89.5765
TRINITY_DN103634_c0_g1_i1	4.24817	4.30155	17.4659	18.4907	17.71
TRINITY_DN103637_c0_g1_i1	32.0455	343.238	61.1535	52.0445	539.998
TRINITY_DN103637_c0_g2_i1	0	2260.76	0	0	1352.56
TRINITY_DN103637_c0_g3_i1	0	0.000553039	0	0	2.50E-08
TRINITY_DN103638_c0_g1_i1	3	5	8	11	8
TRINITY_DN103645_c0_g1_i1	19	4	38	29	29
TRINITY_DN103649_c0_g1_i1	0	0	1	1	0
TRINITY_DN103650_c0_g1_i1	3	6	11	1	6
TRINITY_DN103652_c0_g1_i1	7	3	3	3	0
TRINITY_DN103653_c0_g1_i1	31	115	35	38	97
TRINITY_DN103657_c0_g2_i2	7	8	1	2	12
TRINITY_DN103658_c0_g1_i1	1334	1622	2177	2056	2750
TRINITY_DN103662_c0_g1_i1	95	100	197	162	144
TRINITY_DN103663_c0_g4_i1	4	14	20	23	13
TRINITY_DN103664_c1_g1_i1	109	59	189	177	197
TRINITY_DN103666_c0_g1_i1	2	1	18	12	1
TRINITY_DN103668_c0_g1_i1	4	1	7	5	7
TRINITY_DN103675_c0_g1_i1	18	8	32	17	15
TRINITY_DN103677_c1_g1_i1	22	17	51	36	21
TRINITY_DN103679_c0_g1_i1	2	33	2	1	9
TRINITY_DN103679_c0_g2_i1	0	0	0	0	1
TRINITY_DN103680_c0_g1_i1	23.2465	13.6519	32.4229	33.9843	24.9598
TRINITY_DN103686_c0_g1_i2	5.26927	6.42462	4.77102	14.3549	19.0051
TRINITY_DN103688_c0_g1_i1	23	19	60	47	30
TRINITY_DN103689_c1_g1_i1	1	0	4	3	0
TRINITY_DN103690_c0_g1_i1	51.4615	28.6877	77.8339	21.3159	14.2528
TRINITY_DN103690_c0_g2_i1	19.0667	5.59889	38.588	21.6701	5.26816
TRINITY_DN103697_c0_g1_i2	2.21106	4.25216	0	1.02786	7.36333
TRINITY_DN103698_c0_g1_i1	34	6	73	105	18
TRINITY_DN103704_c0_g1_i1	1	21	1	8	43
TRINITY_DN103704_c0_g4_i1	2	6	2	0	9
TRINITY_DN103706_c0_g3_i1	76	38	106	92	86
TRINITY_DN103708_c0_g1_i1	4	0	2	2	0
TRINITY_DN103712_c0_g1_i1	4	2	3	3	8
TRINITY_DN103714_c0_g1_i2	3058.27	4190	6093.08	3472.9	6103.64
TRINITY_DN103714_c0_g2_i1	8.72689	0	8.91803	30.0964	7.36378
TRINITY_DN103718_c0_g1_i1	0	0	7.76E-05	0	0
TRINITY_DN103719_c0_g1_i1	0	0	4	0	0
TRINITY_DN103720_c0_g1_i2	51	70	140	125	209
TRINITY_DN103727_c0_g1_i1	28.0091	40.5056	67.4606	56.736	68.8814
TRINITY_DN103730_c0_g1_i1	3.11695	1	2	6	4
TRINITY_DN103730_c0_g3_i1	0	3	5	1	4
TRINITY_DN103730_c0_g4_i1	4	3	8	9	9
TRINITY_DN103731_c0_g1_i3	0	0	0	0	0
TRINITY_DN103733_c0_g2_i1	1042	1188	1615	1574	2167
TRINITY_DN103741_c0_g1_i2	22	504	36	56	505
TRINITY_DN103744_c0_g1_i2	3912.4	9259.94	5679.67	6091.46	11103.5
TRINITY_DN103744_c0_g2_i1	7.60429	14.0638	5.33171	10.5372	3.5037
TRINITY_DN103748_c1_g1_i1	0	0	3	1	0
TRINITY_DN103757_c0_g1_i1	3	2	2	0	0
TRINITY_DN103757_c1_g2_i1	4	2	15	7	10
TRINITY_DN103759_c0_g2_i3	0	2	0	0	0
TRINITY_DN103760_c0_g1_i1	1	0	2	0	0
TRINITY_DN103766_c0_g1_i1	2	2	4	1	2
TRINITY_DN103769_c0_g1_i1	1200	1027	3025	1998	1951
TRINITY_DN103775_c0_g2_i1	9	2	12	16	9
TRINITY_DN103776_c0_g1_i1	12	6	18	47	13
TRINITY_DN103778_c0_g1_i1	0	0	0	2	0
TRINITY_DN103778_c0_g2_i1	1	0	1	1	1
TRINITY_DN103778_c0_g3_i1	0	1	3	0	5
TRINITY_DN10378_c0_g2_i1	1.0248	0	3.12517	0	0
TRINITY_DN103780_c0_g1_i1	0	1	0	0	0
TRINITY_DN103781_c0_g1_i1	0	0	0	2	0
TRINITY_DN103781_c0_g2_i1	9	42	31	28	44
TRINITY_DN103783_c0_g1_i1	188	419	290	289	664
TRINITY_DN103787_c0_g1_i1	11.6498	13.5479	93.6123	61.6604	53.2497
TRINITY_DN103789_c0_g1_i1	2	1.01285	11	1	3.03367
TRINITY_DN103789_c0_g2_i1	2.0437	3.02815	4.02417	1.03373	1
TRINITY_DN103792_c1_g1_i1	0	0	1	0	0
TRINITY_DN103795_c0_g1_i3	238	99	329	399	234
TRINITY_DN103797_c0_g1_i1	62	64	168	113	156
TRINITY_DN103798_c0_g1_i1	1	5706	1	0	7290
TRINITY_DN103802_c0_g1_i1	53	34.2859	70	54	71
TRINITY_DN10381_c0_g1_i1	1	3	2	1	4
TRINITY_DN103812_c0_g1_i2	786	2586	1315	1206	4030
TRINITY_DN103813_c0_g1_i1	97	86	263	202	259
TRINITY_DN103825_c0_g1_i1	0	0	3.07195	2.18126	2.09948
TRINITY_DN103830_c0_g1_i1	31	28	70	68	57
TRINITY_DN103832_c0_g1_i1	84	63	151	191	140
TRINITY_DN103833_c0_g1_i1	298	293	484	454.787	495.906
TRINITY_DN103834_c0_g1_i1	4.21077	54.1683	7.77523	0	7.46751
TRINITY_DN103834_c0_g11_i1	67.4241	77.3592	32.3209	41.9791	14.136
TRINITY_DN103834_c0_g12_i1	16.562	146.634	19.0082	0	112.206
TRINITY_DN103834_c0_g13_i1	86.3463	134.247	46.54	64.396	26.695
TRINITY_DN103834_c0_g2_i1	18.3909	27.2598	49.6806	39.1374	12.2541
TRINITY_DN103834_c0_g3_i1	27.0985	72.1185	33.5836	17.8195	128.571
TRINITY_DN103834_c0_g4_i1	11.4156	69.6071	23.003	17.9045	90.5831
TRINITY_DN103834_c0_g5_i1	1.52E-05	0.00308571	44.8471	52.829	30.6101
TRINITY_DN103834_c0_g6_i1	49.8234	55.2778	0.0374155	0.178195	57.4631
TRINITY_DN103834_c0_g7_i1	64.2126	195.383	59.9368	148.101	125.464
TRINITY_DN103834_c0_g8_i1	12.9882	10.8801	11.7926	11.8658	0
TRINITY_DN103834_c0_g9_i1	38.5276	312.062	218.475	248.789	1047.55
TRINITY_DN103838_c0_g1_i1	57	3856	38	61	7032
TRINITY_DN103839_c0_g2_i1	0	1	0	0	2
TRINITY_DN103840_c0_g1_i1	1	0	1	0	2
TRINITY_DN103840_c0_g2_i1	1	1	1	4	2
TRINITY_DN103847_c0_g1_i1	6	4	22	30	14
TRINITY_DN103851_c0_g1_i1	73	92	136	133	94
TRINITY_DN103855_c0_g1_i1	151	106	330	237	194
TRINITY_DN103859_c0_g1_i1	36	62	30	69	67
TRINITY_DN103860_c0_g1_i1	69	761	139	135	1066
TRINITY_DN103862_c0_g1_i1	1.03395	3.23653	4.30414	10.3225	0
TRINITY_DN103873_c0_g2_i1	1	2	1	0	3
TRINITY_DN103874_c0_g1_i1	1	3	13	3	8
TRINITY_DN103876_c0_g1_i2	4	9	11	2	10
TRINITY_DN103877_c0_g1_i1	7	5	8	1	5
TRINITY_DN103879_c0_g1_i2	4	4	31	14	6.54993
TRINITY_DN103879_c0_g2_i1	0	0	0	2	1.45007
TRINITY_DN103880_c0_g1_i1	30	6	34	9	66
TRINITY_DN103882_c0_g1_i1	149	305	387	99	306
