"gid"	"Log2RPKM"	"sex"	"bias"
"308"	"TRINITY_DN112955_c0_g1_i2"	-1.87577582926008	"meanmale"	"female"
"309"	"TRINITY_DN113022_c0_g5_i1"	3.56141259738974	"meanmale"	"female"
"310"	"TRINITY_DN113124_c0_g1_i3"	3.94953100116187	"meanmale"	"female"
"311"	"TRINITY_DN113129_c0_g2_i2"	1.0816836110272	"meanmale"	"female"
"312"	"TRINITY_DN113177_c0_g1_i2"	-0.854257478823433	"meanmale"	"female"
"313"	"TRINITY_DN113183_c0_g1_i2"	5.78293708486708	"meanmale"	"female"
"314"	"TRINITY_DN113212_c0_g2_i2"	3.01380147825303	"meanmale"	"female"
"315"	"TRINITY_DN113217_c0_g1_i1"	2.2411576791475	"meanmale"	"female"
"316"	"TRINITY_DN113238_c0_g1_i1"	3.64384477089447	"meanmale"	"female"
"317"	"TRINITY_DN113238_c0_g2_i1"	-13.2877123795494	"meanmale"	"female"
"318"	"TRINITY_DN113238_c0_g3_i1"	2.52371584911951	"meanmale"	"female"
"319"	"TRINITY_DN113248_c0_g1_i1"	1.19237455633784	"meanmale"	"female"
"320"	"TRINITY_DN113308_c0_g1_i2"	-4.53625261960557	"meanmale"	"female"
"321"	"TRINITY_DN113341_c0_g1_i2"	3.04324596786754	"meanmale"	"female"
"322"	"TRINITY_DN113356_c0_g2_i1"	3.27703735504591	"meanmale"	"female"
"323"	"TRINITY_DN113362_c0_g2_i1"	-2.04488093992177	"meanmale"	"female"
"324"	"TRINITY_DN113377_c0_g2_i1"	-0.536254190846692	"meanmale"	"female"
"325"	"TRINITY_DN113419_c0_g3_i1"	0.590883411133684	"meanmale"	"female"
"326"	"TRINITY_DN113434_c0_g1_i1"	2.70780852085147	"meanmale"	"female"
"327"	"TRINITY_DN113439_c0_g1_i1"	1.90241081207841	"meanmale"	"female"
"328"	"TRINITY_DN113447_c0_g1_i1"	4.18010113728617	"meanmale"	"female"
"329"	"TRINITY_DN113466_c0_g1_i2"	2.27634240396315	"meanmale"	"female"
"330"	"TRINITY_DN113530_c0_g1_i1"	2.66039896087936	"meanmale"	"female"
"331"	"TRINITY_DN113538_c0_g1_i1"	-2.8410537291689	"meanmale"	"female"
"332"	"TRINITY_DN113561_c0_g1_i1"	1.32015620737093	"meanmale"	"female"
"333"	"TRINITY_DN113587_c0_g1_i2"	3.23221825682921	"meanmale"	"female"
"334"	"TRINITY_DN113595_c0_g2_i2"	-2.07443401998895	"meanmale"	"female"
"335"	"TRINITY_DN113605_c0_g1_i1"	-1.60585380957496	"meanmale"	"female"
"336"	"TRINITY_DN113613_c0_g3_i1"	2.47040285069815	"meanmale"	"female"
"337"	"TRINITY_DN113614_c0_g1_i2"	-1.20793717368832	"meanmale"	"female"
"338"	"TRINITY_DN113665_c0_g3_i1"	0.166712539009386	"meanmale"	"female"
"339"	"TRINITY_DN113738_c0_g2_i6"	0.458970692259355	"meanmale"	"female"
"340"	"TRINITY_DN113753_c1_g1_i1"	3.25470890952573	"meanmale"	"female"
"341"	"TRINITY_DN113753_c2_g1_i1"	1.20588094168991	"meanmale"	"female"
"342"	"TRINITY_DN113760_c0_g3_i2"	-3.93714191666584	"meanmale"	"female"
"343"	"TRINITY_DN113789_c0_g1_i1"	4.17850095326645	"meanmale"	"female"
"344"	"TRINITY_DN113807_c0_g1_i1"	1.45218269935072	"meanmale"	"female"
"345"	"TRINITY_DN113820_c0_g1_i1"	0.882668912136552	"meanmale"	"female"
"346"	"TRINITY_DN113887_c0_g1_i1"	2.67487803534978	"meanmale"	"female"
"347"	"TRINITY_DN113911_c0_g2_i1"	1.90067084879024	"meanmale"	"female"
"348"	"TRINITY_DN113919_c0_g2_i1"	3.28337701135871	"meanmale"	"female"
"349"	"TRINITY_DN113958_c0_g1_i1"	2.618399265998	"meanmale"	"female"
"350"	"TRINITY_DN113980_c0_g1_i2"	2.74879369181928	"meanmale"	"female"
"351"	"TRINITY_DN114023_c0_g1_i1"	0.836124270064843	"meanmale"	"female"
"352"	"TRINITY_DN114033_c0_g1_i2"	-6.57997778144947	"meanmale"	"female"
"353"	"TRINITY_DN114033_c0_g3_i2"	-3.80887186385196	"meanmale"	"female"
"354"	"TRINITY_DN114052_c0_g1_i1"	3.23985193091734	"meanmale"	"female"
"355"	"TRINITY_DN114119_c0_g1_i1"	4.22852204010323	"meanmale"	"female"
"356"	"TRINITY_DN114147_c0_g2_i4"	-2.07579483402954	"meanmale"	"female"
"357"	"TRINITY_DN114162_c0_g2_i5"	1.96378326064593	"meanmale"	"female"
"358"	"TRINITY_DN114182_c0_g2_i1"	6.64480751468011	"meanmale"	"female"
"359"	"TRINITY_DN114190_c0_g1_i2"	1.43143827561826	"meanmale"	"female"
"360"	"TRINITY_DN114244_c0_g1_i3"	1.68262830462785	"meanmale"	"female"
"361"	"TRINITY_DN114256_c0_g1_i1"	3.51458085654297	"meanmale"	"female"
"362"	"TRINITY_DN114286_c0_g3_i1"	-13.2877123795494	"meanmale"	"female"
"363"	"TRINITY_DN114305_c0_g2_i2"	-0.140295505430988	"meanmale"	"female"
"364"	"TRINITY_DN114332_c0_g1_i1"	3.04442451228016	"meanmale"	"female"
"365"	"TRINITY_DN114338_c0_g2_i2"	2.57859633844341	"meanmale"	"female"
"366"	"TRINITY_DN114344_c0_g2_i1"	0.785777248169885	"meanmale"	"female"
"367"	"TRINITY_DN114382_c0_g1_i2"	-5.07722053361408	"meanmale"	"female"
"368"	"TRINITY_DN114442_c0_g4_i1"	1.11547041431994	"meanmale"	"female"
"369"	"TRINITY_DN114443_c0_g1_i1"	-3.5737982045412	"meanmale"	"female"
"370"	"TRINITY_DN114459_c0_g1_i1"	4.48385295909306	"meanmale"	"female"
"371"	"TRINITY_DN114469_c0_g1_i3"	1.93908651452123	"meanmale"	"female"
"372"	"TRINITY_DN114469_c0_g2_i1"	2.32901025161141	"meanmale"	"female"
"373"	"TRINITY_DN114502_c0_g1_i2"	4.44427531868723	"meanmale"	"female"
"374"	"TRINITY_DN114515_c0_g1_i1"	3.5388767593898	"meanmale"	"female"
"375"	"TRINITY_DN114523_c0_g1_i1"	-2.44892929971756	"meanmale"	"female"
"376"	"TRINITY_DN114530_c0_g5_i1"	-3.11873246499622	"meanmale"	"female"
"377"	"TRINITY_DN114530_c0_g6_i4"	-2.71451901499947	"meanmale"	"female"
"378"	"TRINITY_DN114530_c0_g7_i1"	-4.02779809720486	"meanmale"	"female"
"379"	"TRINITY_DN114588_c0_g1_i1"	2.42904466704702	"meanmale"	"female"
"380"	"TRINITY_DN114609_c0_g1_i1"	-3.26861803015493	"meanmale"	"female"
"381"	"TRINITY_DN114610_c0_g3_i1"	0.859243456236444	"meanmale"	"female"
"382"	"TRINITY_DN114630_c0_g1_i1"	1.68005000683667	"meanmale"	"female"
"383"	"TRINITY_DN114642_c0_g1_i2"	1.95724073017468	"meanmale"	"female"
"384"	"TRINITY_DN114649_c0_g1_i2"	4.31958633251316	"meanmale"	"female"
"385"	"TRINITY_DN114651_c0_g1_i3"	1.99166578239373	"meanmale"	"female"
"386"	"TRINITY_DN114661_c0_g1_i2"	2.4513948961104	"meanmale"	"female"
"387"	"TRINITY_DN114695_c0_g1_i1"	4.04145790243022	"meanmale"	"female"
"388"	"TRINITY_DN114697_c0_g1_i1"	1.45052858311164	"meanmale"	"female"
"389"	"TRINITY_DN114707_c0_g2_i2"	-0.0894466997730153	"meanmale"	"female"
"390"	"TRINITY_DN114713_c0_g1_i1"	3.68319143164141	"meanmale"	"female"
"391"	"TRINITY_DN114732_c1_g6_i1"	2.41389317125951	"meanmale"	"female"
"392"	"TRINITY_DN114768_c0_g1_i1"	1.53522298374667	"meanmale"	"female"
"393"	"TRINITY_DN114776_c0_g1_i3"	1.85433329488017	"meanmale"	"female"
"394"	"TRINITY_DN114777_c0_g1_i1"	4.12150989169001	"meanmale"	"female"
"395"	"TRINITY_DN114784_c0_g1_i2"	0.71713620162167	"meanmale"	"female"
"396"	"TRINITY_DN114797_c0_g1_i1"	-1.92919934374142	"meanmale"	"female"
"397"	"TRINITY_DN114798_c0_g1_i1"	0.489072256338686	"meanmale"	"female"
"398"	"TRINITY_DN114799_c0_g1_i1"	3.40105175132106	"meanmale"	"female"
"399"	"TRINITY_DN114817_c0_g1_i3"	0.0719049427638507	"meanmale"	"female"
"400"	"TRINITY_DN114830_c0_g1_i1"	1.97283779187135	"meanmale"	"female"
"401"	"TRINITY_DN114835_c0_g1_i1"	-0.978701728131179	"meanmale"	"female"
"402"	"TRINITY_DN114836_c0_g1_i1"	2.84009068651181	"meanmale"	"female"
"403"	"TRINITY_DN114850_c0_g1_i1"	3.58179341504894	"meanmale"	"female"
"404"	"TRINITY_DN114867_c0_g1_i1"	1.77084790346596	"meanmale"	"female"
"405"	"TRINITY_DN114868_c0_g1_i1"	4.13386084573965	"meanmale"	"female"
"406"	"TRINITY_DN114874_c0_g1_i1"	2.49501279982118	"meanmale"	"female"
"407"	"TRINITY_DN114904_c0_g1_i7"	1.14519769166639	"meanmale"	"female"
"408"	"TRINITY_DN114917_c0_g1_i2"	0.382737753025468	"meanmale"	"female"
"409"	"TRINITY_DN114928_c0_g1_i1"	1.74287510585374	"meanmale"	"female"
"410"	"TRINITY_DN114931_c0_g1_i1"	0.101082168595479	"meanmale"	"female"
"411"	"TRINITY_DN114935_c1_g2_i3"	0.0566951285336928	"meanmale"	"female"
"412"	"TRINITY_DN114938_c0_g1_i3"	2.24099891869973	"meanmale"	"female"
"413"	"TRINITY_DN114945_c0_g2_i1"	-1.52038458792382	"meanmale"	"female"
"414"	"TRINITY_DN114951_c0_g1_i3"	2.4941069278567	"meanmale"	"female"
"415"	"TRINITY_DN114957_c0_g1_i3"	-13.2877123795494	"meanmale"	"female"
"416"	"TRINITY_DN114964_c0_g1_i1"	4.63277592145614	"meanmale"	"female"
"417"	"TRINITY_DN114975_c0_g1_i1"	3.96953435135085	"meanmale"	"female"
"418"	"TRINITY_DN114976_c0_g1_i1"	2.18807155973955	"meanmale"	"female"
"419"	"TRINITY_DN115010_c0_g4_i2"	3.50036445501606	"meanmale"	"female"
"420"	"TRINITY_DN115015_c0_g1_i1"	2.20314764642834	"meanmale"	"female"
"421"	"TRINITY_DN115027_c0_g3_i2"	1.4410177196943	"meanmale"	"female"
"422"	"TRINITY_DN115041_c0_g1_i2"	3.26048157744873	"meanmale"	"female"
"423"	"TRINITY_DN115043_c0_g1_i2"	2.59495873016819	"meanmale"	"female"
"424"	"TRINITY_DN115074_c0_g1_i1"	1.63393078258056	"meanmale"	"female"
"425"	"TRINITY_DN115075_c0_g1_i1"	2.79569913820608	"meanmale"	"female"
"426"	"TRINITY_DN115087_c0_g1_i1"	4.04419209118471	"meanmale"	"female"
"427"	"TRINITY_DN115095_c0_g1_i1"	-0.370563256825217	"meanmale"	"female"
"428"	"TRINITY_DN115118_c0_g1_i1"	-0.0796749809212677	"meanmale"	"female"
"429"	"TRINITY_DN115129_c0_g1_i3"	-2.48070362775187	"meanmale"	"female"
"430"	"TRINITY_DN115131_c0_g3_i1"	2.44019890032808	"meanmale"	"female"
"431"	"TRINITY_DN115134_c0_g1_i1"	0.570667348859281	"meanmale"	"female"
"432"	"TRINITY_DN115135_c0_g2_i1"	0.665825951446987	"meanmale"	"female"
"433"	"TRINITY_DN115152_c0_g2_i1"	0.872543689233797	"meanmale"	"female"
"434"	"TRINITY_DN115184_c0_g1_i1"	-1.86381572700021	"meanmale"	"female"
"435"	"TRINITY_DN115189_c0_g1_i2"	1.60256489550887	"meanmale"	"female"
"436"	"TRINITY_DN115208_c0_g2_i1"	3.73249795183721	"meanmale"	"female"
"437"	"TRINITY_DN115215_c1_g2_i1"	2.71686366854558	"meanmale"	"female"
"438"	"TRINITY_DN115228_c0_g1_i1"	-2.79895035707231	"meanmale"	"female"
"439"	"TRINITY_DN115242_c0_g1_i2"	1.19099017609055	"meanmale"	"female"
"440"	"TRINITY_DN115244_c0_g1_i1"	3.11840143951593	"meanmale"	"female"
"441"	"TRINITY_DN115261_c0_g1_i1"	3.14189888831724	"meanmale"	"female"
"442"	"TRINITY_DN115286_c0_g1_i1"	1.54183053376306	"meanmale"	"female"
"443"	"TRINITY_DN115288_c0_g1_i1"	3.11937247182013	"meanmale"	"female"
"444"	"TRINITY_DN115294_c0_g1_i4"	-4.60125554240915	"meanmale"	"female"
"445"	"TRINITY_DN115297_c0_g1_i2"	-0.724351447981702	"meanmale"	"female"
"446"	"TRINITY_DN115310_c0_g1_i2"	0.469261106448367	"meanmale"	"female"
"447"	"TRINITY_DN115320_c0_g1_i3"	2.12710890510102	"meanmale"	"female"
"448"	"TRINITY_DN115323_c1_g1_i1"	3.11562612638156	"meanmale"	"female"
"449"	"TRINITY_DN115324_c0_g1_i4"	-1.02972300010432	"meanmale"	"female"
"450"	"TRINITY_DN115331_c0_g1_i2"	-3.80392477138236	"meanmale"	"female"
"451"	"TRINITY_DN115343_c0_g1_i1"	3.59919525662728	"meanmale"	"female"
"452"	"TRINITY_DN115362_c5_g2_i1"	-1.36700068286506	"meanmale"	"female"
"453"	"TRINITY_DN115365_c0_g1_i1"	2.53534247041281	"meanmale"	"female"
"454"	"TRINITY_DN115374_c0_g4_i1"	3.54930797783904	"meanmale"	"female"
"455"	"TRINITY_DN115378_c1_g1_i1"	-1.05371457612378	"meanmale"	"female"
"456"	"TRINITY_DN115380_c0_g1_i1"	1.82935269358563	"meanmale"	"female"
"457"	"TRINITY_DN115381_c0_g1_i1"	3.51564334365775	"meanmale"	"female"
"458"	"TRINITY_DN115389_c0_g1_i1"	0.534975506298172	"meanmale"	"female"
"459"	"TRINITY_DN115417_c0_g2_i3"	3.10348515391683	"meanmale"	"female"
"460"	"TRINITY_DN115432_c0_g1_i1"	0.774493086031677	"meanmale"	"female"
"461"	"TRINITY_DN115458_c0_g2_i1"	3.85371833307534	"meanmale"	"female"
"462"	"TRINITY_DN115461_c0_g1_i2"	5.3747744224015	"meanmale"	"female"
"463"	"TRINITY_DN115491_c0_g2_i5"	-1.02918772804649	"meanmale"	"female"
"464"	"TRINITY_DN115520_c0_g1_i2"	2.67075761370808	"meanmale"	"female"
"465"	"TRINITY_DN115583_c1_g1_i1"	3.50042875202949	"meanmale"	"female"
"466"	"TRINITY_DN115615_c0_g1_i1"	2.06676827658304	"meanmale"	"female"
"467"	"TRINITY_DN115634_c1_g1_i5"	-1.05186757070795	"meanmale"	"female"
"468"	"TRINITY_DN115635_c0_g1_i1"	2.18860180795871	"meanmale"	"female"
"469"	"TRINITY_DN115646_c0_g1_i1"	2.44172964967185	"meanmale"	"female"
"470"	"TRINITY_DN115655_c0_g1_i1"	1.37142408564687	"meanmale"	"female"
"471"	"TRINITY_DN115666_c0_g1_i1"	1.53381934431891	"meanmale"	"female"
"472"	"TRINITY_DN115670_c0_g3_i2"	1.59523306710958	"meanmale"	"female"
"473"	"TRINITY_DN115672_c0_g1_i2"	2.58758930985463	"meanmale"	"female"
"474"	"TRINITY_DN115683_c0_g1_i2"	-1.88503766532597	"meanmale"	"female"
"475"	"TRINITY_DN115691_c0_g3_i4"	-3.85317959810313	"meanmale"	"female"
"476"	"TRINITY_DN115703_c0_g2_i4"	4.32528762898115	"meanmale"	"female"
"477"	"TRINITY_DN115705_c1_g1_i2"	1.03223474680116	"meanmale"	"female"
"478"	"TRINITY_DN115713_c0_g1_i1"	-0.636476497819011	"meanmale"	"female"
"479"	"TRINITY_DN115736_c0_g1_i1"	2.07528371804652	"meanmale"	"female"
"480"	"TRINITY_DN115752_c0_g1_i1"	2.92752745810953	"meanmale"	"female"
"481"	"TRINITY_DN115756_c0_g1_i1"	4.61941347232288	"meanmale"	"female"
"482"	"TRINITY_DN115822_c1_g2_i2"	-0.801483107906114	"meanmale"	"female"
"483"	"TRINITY_DN115837_c0_g3_i2"	0.224055434788043	"meanmale"	"female"
"484"	"TRINITY_DN115840_c0_g1_i2"	1.65216443184799	"meanmale"	"female"
"485"	"TRINITY_DN115856_c0_g1_i2"	2.31153774419	"meanmale"	"female"
"486"	"TRINITY_DN115930_c1_g3_i2"	3.22569722700647	"meanmale"	"female"
"487"	"TRINITY_DN115944_c0_g1_i1"	-1.10186847561199	"meanmale"	"female"
"488"	"TRINITY_DN115972_c1_g1_i2"	0.652121433159796	"meanmale"	"female"
"489"	"TRINITY_DN116005_c0_g1_i2"	3.22778375165084	"meanmale"	"female"
"490"	"TRINITY_DN116030_c0_g1_i1"	3.77944865901983	"meanmale"	"female"
"491"	"TRINITY_DN116063_c0_g1_i2"	1.05841465439975	"meanmale"	"female"
"492"	"TRINITY_DN116067_c0_g1_i1"	0.173277418624848	"meanmale"	"female"
"493"	"TRINITY_DN116083_c0_g1_i6"	3.43568920379321	"meanmale"	"female"
"494"	"TRINITY_DN116094_c0_g2_i1"	0.787719243953221	"meanmale"	"female"
"495"	"TRINITY_DN116137_c0_g2_i2"	-1.33109467762497	"meanmale"	"female"
"496"	"TRINITY_DN116144_c0_g1_i1"	-6.29582158329062	"meanmale"	"female"
"497"	"TRINITY_DN116210_c0_g1_i1"	2.89962907349421	"meanmale"	"female"
"498"	"TRINITY_DN116251_c1_g3_i1"	-1.38935531624657	"meanmale"	"female"
"499"	"TRINITY_DN116270_c0_g1_i1"	0.850126453539385	"meanmale"	"female"
"500"	"TRINITY_DN116290_c0_g1_i1"	3.337207971373	"meanmale"	"female"
"501"	"TRINITY_DN116337_c0_g1_i3"	-5.91647807270651	"meanmale"	"female"
"502"	"TRINITY_DN116340_c0_g1_i1"	0.805952399053968	"meanmale"	"female"
"503"	"TRINITY_DN116359_c0_g1_i2"	4.2442908771668	"meanmale"	"female"
"504"	"TRINITY_DN116368_c0_g1_i2"	0.883799384554614	"meanmale"	"female"
"505"	"TRINITY_DN116369_c0_g1_i1"	2.91240422933964	"meanmale"	"female"
"506"	"TRINITY_DN116377_c0_g1_i1"	3.39542350379112	"meanmale"	"female"
"507"	"TRINITY_DN116382_c1_g1_i5"	3.30827900161154	"meanmale"	"female"
"508"	"TRINITY_DN116391_c0_g1_i1"	1.88371785557164	"meanmale"	"female"
"509"	"TRINITY_DN116406_c0_g1_i8"	4.72012418986685	"meanmale"	"female"
"510"	"TRINITY_DN116421_c0_g2_i1"	-3.5725481577185	"meanmale"	"female"
"511"	"TRINITY_DN116424_c0_g2_i1"	-1.81095716343437	"meanmale"	"female"
"512"	"TRINITY_DN116438_c0_g2_i3"	0.784149842777394	"meanmale"	"female"
"513"	"TRINITY_DN116451_c0_g2_i3"	-1.06451662714104	"meanmale"	"female"
"514"	"TRINITY_DN116470_c1_g2_i1"	0.192907626832673	"meanmale"	"female"
"515"	"TRINITY_DN116470_c1_g4_i1"	1.80631837872218	"meanmale"	"female"
"516"	"TRINITY_DN116499_c0_g1_i2"	3.5034535459962	"meanmale"	"female"
"517"	"TRINITY_DN116529_c1_g1_i1"	2.41428761570197	"meanmale"	"female"
"518"	"TRINITY_DN116543_c0_g2_i1"	-1.74554796965046	"meanmale"	"female"
"519"	"TRINITY_DN116557_c0_g1_i2"	2.60848806561296	"meanmale"	"female"
"520"	"TRINITY_DN116561_c0_g1_i1"	0.24056606930717	"meanmale"	"female"
"521"	"TRINITY_DN116562_c1_g1_i1"	3.21538007766056	"meanmale"	"female"
"522"	"TRINITY_DN116581_c0_g1_i1"	5.33858036824894	"meanmale"	"female"
"523"	"TRINITY_DN116594_c0_g1_i1"	-1.0610668023488	"meanmale"	"female"
"524"	"TRINITY_DN116603_c0_g1_i4"	1.64738578221801	"meanmale"	"female"
"525"	"TRINITY_DN116607_c0_g1_i1"	-4.42867350580908	"meanmale"	"female"
"526"	"TRINITY_DN116613_c0_g1_i2"	1.01373226464809	"meanmale"	"female"
"527"	"TRINITY_DN116617_c0_g2_i3"	-2.16964136374177	"meanmale"	"female"
"528"	"TRINITY_DN116621_c0_g1_i2"	3.68043277921706	"meanmale"	"female"
"529"	"TRINITY_DN116647_c0_g1_i2"	5.64666270956846	"meanmale"	"female"
"530"	"TRINITY_DN116651_c0_g1_i3"	2.581923356709	"meanmale"	"female"
"531"	"TRINITY_DN116680_c1_g1_i4"	5.59542624316067	"meanmale"	"female"
"532"	"TRINITY_DN116680_c1_g2_i1"	3.93173516898628	"meanmale"	"female"
"533"	"TRINITY_DN116684_c0_g2_i1"	-0.0706988262425175	"meanmale"	"female"
"534"	"TRINITY_DN116692_c0_g1_i5"	2.35738949817863	"meanmale"	"female"
"535"	"TRINITY_DN116732_c0_g1_i1"	2.79157531298097	"meanmale"	"female"
"536"	"TRINITY_DN116737_c1_g1_i2"	2.91725392865499	"meanmale"	"female"
"537"	"TRINITY_DN116746_c0_g1_i1"	5.00166152407462	"meanmale"	"female"
"538"	"TRINITY_DN116754_c0_g4_i2"	2.66643085531147	"meanmale"	"female"
"539"	"TRINITY_DN116762_c0_g1_i1"	3.04572117595684	"meanmale"	"female"
"540"	"TRINITY_DN116802_c0_g2_i1"	1.06249151080676	"meanmale"	"female"
"541"	"TRINITY_DN116815_c0_g2_i2"	-2.21252956340237	"meanmale"	"female"
"542"	"TRINITY_DN116819_c1_g1_i1"	1.54115413514999	"meanmale"	"female"
"543"	"TRINITY_DN116845_c0_g1_i1"	2.36711506382193	"meanmale"	"female"
"544"	"TRINITY_DN116854_c0_g1_i3"	2.9481102383634	"meanmale"	"female"
"545"	"TRINITY_DN116861_c0_g1_i1"	3.31123085442681	"meanmale"	"female"
"546"	"TRINITY_DN116876_c0_g2_i4"	1.30813311692176	"meanmale"	"female"
"547"	"TRINITY_DN116899_c0_g1_i3"	2.83729866655807	"meanmale"	"female"
"548"	"TRINITY_DN116903_c1_g2_i3"	0.674869738915544	"meanmale"	"female"
"549"	"TRINITY_DN116909_c0_g1_i3"	3.11908547682045	"meanmale"	"female"
"550"	"TRINITY_DN116915_c0_g1_i3"	0.0797335496639852	"meanmale"	"female"
"551"	"TRINITY_DN116929_c0_g1_i1"	0.0472067015470299	"meanmale"	"female"
"552"	"TRINITY_DN116934_c0_g1_i4"	0.0822397355764214	"meanmale"	"female"
"553"	"TRINITY_DN116951_c0_g1_i1"	1.01192967041395	"meanmale"	"female"
"554"	"TRINITY_DN116953_c0_g1_i2"	4.11525120403599	"meanmale"	"female"
"555"	"TRINITY_DN116961_c0_g1_i1"	2.39114868391398	"meanmale"	"female"
"556"	"TRINITY_DN116963_c0_g1_i1"	2.93343861246449	"meanmale"	"female"
"557"	"TRINITY_DN116966_c0_g1_i1"	-1.29376893260051	"meanmale"	"female"
"558"	"TRINITY_DN116971_c0_g2_i1"	3.04535924052756	"meanmale"	"female"
"559"	"TRINITY_DN117002_c0_g1_i1"	1.92723432975451	"meanmale"	"female"
"560"	"TRINITY_DN117011_c0_g1_i1"	0.995250652473996	"meanmale"	"female"
"561"	"TRINITY_DN117075_c0_g1_i1"	1.72595543950681	"meanmale"	"female"
"562"	"TRINITY_DN117098_c1_g2_i2"	-3.71413795343217	"meanmale"	"female"
"563"	"TRINITY_DN117099_c0_g2_i1"	-0.0633579566673875	"meanmale"	"female"
"564"	"TRINITY_DN117117_c1_g1_i2"	3.03646744526442	"meanmale"	"female"
"565"	"TRINITY_DN117125_c0_g1_i1"	-1.11085399148235	"meanmale"	"female"
"566"	"TRINITY_DN117128_c0_g1_i3"	1.60985733584213	"meanmale"	"female"
"567"	"TRINITY_DN117131_c0_g2_i2"	3.33427610467548	"meanmale"	"female"
"568"	"TRINITY_DN117133_c0_g1_i1"	3.27361302585909	"meanmale"	"female"
"569"	"TRINITY_DN117147_c0_g3_i2"	3.37045736947166	"meanmale"	"female"
"570"	"TRINITY_DN117152_c0_g3_i2"	1.28572793661362	"meanmale"	"female"
"571"	"TRINITY_DN117179_c0_g1_i1"	-0.642226069185218	"meanmale"	"female"
"572"	"TRINITY_DN117185_c0_g2_i4"	5.05439713813664	"meanmale"	"female"
"573"	"TRINITY_DN117185_c0_g3_i1"	4.50432035838728	"meanmale"	"female"
"574"	"TRINITY_DN117189_c0_g2_i1"	2.74999263470416	"meanmale"	"female"
"575"	"TRINITY_DN117210_c0_g1_i1"	2.47494368817722	"meanmale"	"female"
"576"	"TRINITY_DN117235_c0_g3_i1"	1.18733689575107	"meanmale"	"female"
"577"	"TRINITY_DN117253_c1_g2_i3"	2.78383444522037	"meanmale"	"female"
"578"	"TRINITY_DN117257_c0_g2_i1"	-2.36353350711171	"meanmale"	"female"
"579"	"TRINITY_DN117265_c0_g1_i7"	5.7353195062883	"meanmale"	"female"
"580"	"TRINITY_DN117290_c0_g1_i2"	3.2046388190331	"meanmale"	"female"
"581"	"TRINITY_DN117293_c0_g1_i1"	2.57379638882753	"meanmale"	"female"
"582"	"TRINITY_DN117317_c1_g2_i1"	-0.412081995230963	"meanmale"	"female"
"583"	"TRINITY_DN117326_c0_g1_i4"	1.83176065064643	"meanmale"	"female"
"584"	"TRINITY_DN117327_c0_g1_i1"	-7.11055618858543	"meanmale"	"female"
"585"	"TRINITY_DN117330_c0_g1_i2"	4.89752662691252	"meanmale"	"female"
"586"	"TRINITY_DN117339_c0_g2_i1"	-1.74354102090684	"meanmale"	"female"
"587"	"TRINITY_DN117339_c0_g3_i1"	-2.34651631877051	"meanmale"	"female"
"588"	"TRINITY_DN117377_c0_g2_i3"	0.187636335482367	"meanmale"	"female"
"589"	"TRINITY_DN117387_c0_g1_i3"	3.3697908024506	"meanmale"	"female"
"590"	"TRINITY_DN117404_c0_g1_i1"	3.79102841486008	"meanmale"	"female"
"591"	"TRINITY_DN117446_c0_g1_i2"	0.287953499342531	"meanmale"	"female"
"592"	"TRINITY_DN117491_c0_g1_i1"	-1.04364768588643	"meanmale"	"female"
"593"	"TRINITY_DN117517_c1_g1_i1"	0.0748719316244671	"meanmale"	"female"
"594"	"TRINITY_DN117528_c0_g3_i1"	0.676462980700556	"meanmale"	"female"
"595"	"TRINITY_DN117547_c0_g1_i2"	3.63677823884568	"meanmale"	"female"
"596"	"TRINITY_DN117568_c0_g1_i2"	1.33906585322369	"meanmale"	"female"
"597"	"TRINITY_DN117571_c0_g1_i1"	1.3465580723106	"meanmale"	"female"
"598"	"TRINITY_DN117572_c0_g1_i1"	3.54326614873853	"meanmale"	"female"
"599"	"TRINITY_DN117573_c0_g1_i2"	5.23306628689715	"meanmale"	"female"
"600"	"TRINITY_DN117578_c0_g2_i1"	4.29523455261048	"meanmale"	"female"
"601"	"TRINITY_DN117581_c0_g1_i3"	1.81022068694872	"meanmale"	"female"
"602"	"TRINITY_DN117584_c0_g1_i1"	1.72474832190061	"meanmale"	"female"
"603"	"TRINITY_DN117602_c0_g4_i1"	0.481970341923831	"meanmale"	"female"
"604"	"TRINITY_DN117605_c0_g1_i1"	2.39648247491185	"meanmale"	"female"
"605"	"TRINITY_DN117619_c0_g1_i1"	3.6875086170502	"meanmale"	"female"
"606"	"TRINITY_DN117624_c0_g1_i1"	-2.78434591626766	"meanmale"	"female"
"607"	"TRINITY_DN117630_c0_g1_i5"	2.36351431405054	"meanmale"	"female"
"608"	"TRINITY_DN117638_c0_g1_i1"	-4.20002033418846	"meanmale"	"female"
"609"	"TRINITY_DN117639_c0_g2_i1"	0.561710241174594	"meanmale"	"female"
"610"	"TRINITY_DN117642_c0_g1_i1"	2.24121513125137	"meanmale"	"female"
"611"	"TRINITY_DN117651_c0_g1_i7"	0.311755969112576	"meanmale"	"female"
"612"	"TRINITY_DN117665_c0_g2_i1"	2.5883667500796	"meanmale"	"female"
"613"	"TRINITY_DN117667_c0_g2_i2"	1.12605738085242	"meanmale"	"female"
"614"	"TRINITY_DN117669_c0_g1_i1"	1.48938762862911	"meanmale"	"female"
"615"	"TRINITY_DN117674_c0_g1_i4"	-1.76853924750166	"meanmale"	"female"
