log2PRKM	Sex	Bias
1.3883783032	"meanmale"	"male"
0.3032312714	"meanmale"	"male"
0.6348354224	"meanmale"	"male"
1.1401091232	"meanmale"	"male"
0.6206387892	"meanmale"	"male"
-0.0356158012	"meanmale"	"male"
0.0923620682	"meanmale"	"male"
1.2825399402	"meanmale"	"male"
1.4283960272	"meanmale"	"male"
1.6641650984	"meanmale"	"male"
0.4363218858	"meanmale"	"male"
0.286799339	"meanmale"	"male"
0.6594608252	"meanmale"	"male"
0.6701788008	"meanmale"	"male"
2.0917136898	"meanmale"	"male"
1.394179865	"meanmale"	"male"
1.8051802548	"meanmale"	"male"
-0.0867477566	"meanmale"	"male"
1.302178012	"meanmale"	"male"
1.1909158814	"meanmale"	"male"
1.0973017898	"meanmale"	"male"
0.7330843422	"meanmale"	"male"
1.017844648	"meanmale"	"male"
0.8364316412	"meanmale"	"male"
1.0956120982	"meanmale"	"male"
-0.045970213	"meanmale"	"male"
0.1179158466	"meanmale"	"male"
0.5343052072	"meanmale"	"male"
-0.0131697754	"meanmale"	"male"
2.800103061	"meanmale"	"male"
2.8983413232	"meanmale"	"male"
0.389464643	"meanmale"	"male"
0.7206975658	"meanmale"	"male"
0.947477334	"meanmale"	"male"
0.6880265006	"meanmale"	"male"
-0.1722215812	"meanmale"	"male"
0.099305405	"meanmale"	"male"
1.4037036556	"meanmale"	"male"
0.0498349046	"meanmale"	"male"
0.9819200872	"meanmale"	"male"
-0.0160412144	"meanmale"	"male"
-0.1613959738	"meanmale"	"male"
0.543631545	"meanmale"	"male"
0.6498877266	"meanmale"	"male"
0.1120363842	"meanmale"	"male"
0.6156731064	"meanmale"	"male"
0.6946518154	"meanmale"	"male"
0.8209969956	"meanmale"	"male"
-0.3072504078	"meanmale"	"male"
2.8891546694	"meanmale"	"male"
1.0552425188	"meanmale"	"male"
1.8707813434	"meanmale"	"male"
0.50854498	"meanmale"	"male"
1.0126075484	"meanmale"	"male"
0.0138656196	"meanmale"	"male"
1.5091354164	"meanmale"	"male"
0.7476124124	"meanmale"	"male"
0.6919649846	"meanmale"	"male"
0.6488067274	"meanmale"	"male"
0.3425181282	"meanmale"	"male"
0.3821904812	"meanmale"	"male"
-0.1130218822	"meanmale"	"male"
0.3741808212	"meanmale"	"male"
0.7523682552	"meanmale"	"male"
1.3367452708	"meanmale"	"male"
0.226362445	"meanmale"	"male"
0.3488288448	"meanmale"	"male"
-0.336111483	"meanmale"	"male"
0.6155190712	"meanmale"	"male"
0.6185776866	"meanmale"	"male"
-0.1657401034	"meanmale"	"male"
0.385356043	"meanmale"	"male"
0.416587128	"meanmale"	"male"
-0.4597949472	"meanmale"	"male"
-0.0492725986	"meanmale"	"male"
2.1301561792	"meanmale"	"male"
0.8447004732	"meanmale"	"male"
0.048219905	"meanmale"	"male"
0.07907742	"meanmale"	"male"
0.5986678902	"meanmale"	"male"
0.7360938256	"meanmale"	"male"
0.7162116364	"meanmale"	"male"
1.6880300772	"meanmale"	"male"
0.5553972488	"meanmale"	"male"
1.374878513	"meanmale"	"male"
-0.1342422188	"meanmale"	"male"
2.0777319694	"meanmale"	"male"
0.085825572	"meanmale"	"male"
1.4896520828	"meanmale"	"male"
2.2409022822	"meanmale"	"male"
2.870262049	"meanmale"	"male"
0.5062062476	"meanmale"	"male"
1.6103495392	"meanmale"	"male"
0.9058710962	"meanmale"	"male"
0.3533966792	"meanmale"	"male"
1.178253874	"meanmale"	"male"
0.0177011178	"meanmale"	"male"
0.392498653	"meanmale"	"male"
0.4849798158	"meanmale"	"male"
0.7455683768	"meanmale"	"male"
0.6405664998	"meanmale"	"male"
0.3818940156	"meanmale"	"male"
2.3088275528	"meanmale"	"male"
1.4722413618	"meanmale"	"male"
-0.5394744308	"meanmale"	"male"
0.2884181124	"meanmale"	"male"
0.4123454628	"meanmale"	"male"
1.3016905344	"meanmale"	"male"
0.675405041	"meanmale"	"male"
0.8342227524	"meanmale"	"male"
0.6689158926	"meanmale"	"male"
0.3109610722	"meanmale"	"male"
1.0515472288	"meanmale"	"male"
0.0124658634	"meanmale"	"male"
1.2185168202	"meanmale"	"male"
-0.0327761414	"meanmale"	"male"
1.6698877348	"meanmale"	"male"
0.0776952796	"meanmale"	"male"
1.355173613	"meanmale"	"male"
1.5940199434	"meanmale"	"male"
0.7045917568	"meanmale"	"male"
0.7445046678	"meanmale"	"male"
1.3258604428	"meanmale"	"male"
0.2136923556	"meanmale"	"male"
2.5552360382	"meanmale"	"male"
1.313878757	"meanmale"	"male"
0.671584326	"meanmale"	"male"
0.3720853552	"meanmale"	"male"
0.7820856816	"meanmale"	"male"
-0.155616524	"meanmale"	"male"
1.8709537358	"meanmale"	"male"
1.10690767	"meanmale"	"male"
0.8765796306	"meanmale"	"male"
0.265057686	"meanmale"	"male"
0.018570641	"meanmale"	"male"
0.073878026	"meanmale"	"male"
-0.3371303074	"meanmale"	"male"
0.4366477718	"meanmale"	"male"
-0.2397868922	"meanmale"	"male"
0.4730902036	"meanmale"	"male"
1.094862418	"meanmale"	"male"
1.3642153456	"meanmale"	"male"
0.086123388	"meanmale"	"male"
1.3886492422	"meanmale"	"male"
0.111258703	"meanmale"	"male"
0.6274454596	"meanmale"	"male"
0.7632104942	"meanmale"	"male"
0.5316062006	"meanmale"	"male"
0.0275809198	"meanmale"	"male"
0.0178493168	"meanmale"	"male"
1.1242193124	"meanmale"	"male"
0.4992346636	"meanmale"	"male"
-0.0756433962	"meanmale"	"male"
0.366124611	"meanmale"	"male"
-0.0134790626	"meanmale"	"male"
0.9077788462	"meanmale"	"male"
1.3923357706	"meanmale"	"male"
-0.022074993	"meanmale"	"male"
1.5666928932	"meanmale"	"male"
1.863599783	"meanmale"	"male"
1.4516514282	"meanmale"	"male"
1.1719946346	"meanmale"	"male"
0.8372194398	"meanmale"	"male"
0.31514467	"meanmale"	"male"
1.726821943	"meanmale"	"male"
2.3308484342	"meanmale"	"male"
0.2031171386	"meanmale"	"male"
0.3752163128	"meanmale"	"male"
1.0142764714	"meanmale"	"male"
2.5371682322	"meanmale"	"male"
1.6448351108	"meanmale"	"male"
2.1631217174	"meanmale"	"male"
1.4535354776	"meanmale"	"male"
0.8463397376	"meanmale"	"male"
NA	"meanmale"	"male"
-0.2587907274	"meanmale"	"male"
1.7694758438	"meanmale"	"male"
0.3604527812	"meanmale"	"male"
0.7558061556	"meanmale"	"male"
1.8328604426	"meanmale"	"male"
1.4046944622	"meanmale"	"male"
1.6831972162	"meanmale"	"male"
0.5790569522	"meanmale"	"male"
0.7156149594	"meanmale"	"male"
0.7465432086	"meanmale"	"male"
2.1889060414	"meanmale"	"male"
NA	"meanmale"	"male"
0.1608048376	"meanmale"	"male"
1.408918173	"meanmale"	"male"
0.1217694182	"meanmale"	"male"
2.8132971706	"meanmale"	"male"
1.0060767798	"meanmale"	"male"
0.9999147418	"meanmale"	"male"
0.4717418288	"meanmale"	"male"
0.8100255596	"meanmale"	"male"
1.4096163868	"meanmale"	"male"
0.5321060368	"meanmale"	"male"
3.3191805266	"meanmale"	"male"
0.6892664732	"meanmale"	"male"
0.2542642382	"meanmale"	"male"
0.4769216396	"meanmale"	"male"
0.8605993584	"meanmale"	"male"
1.3797429834	"meanmale"	"male"
0.3024451766	"meanmale"	"male"
1.3513118778	"meanmale"	"male"
1.5642792758	"meanmale"	"male"
0.0412497768	"meanmale"	"male"
0.9286563214	"meanmale"	"male"
0.85611111	"meanmale"	"male"
0.0470922878	"meanmale"	"male"
0.929817205	"meanmale"	"male"
0.2921227334	"meanmale"	"male"
1.2986513106	"meanmale"	"male"
0.376807202	"meanmale"	"male"
1.7154331052	"meanmale"	"male"
1.050075646	"meanmale"	"male"
0.9152167094	"meanmale"	"male"
0.1514775528	"meanmale"	"male"
0.6780372014	"meanmale"	"male"
0.2461449176	"meanmale"	"male"
0.2960344238	"meanmale"	"male"
2.0755124636	"meanmale"	"male"
-0.0606346244	"meanmale"	"male"
0.1763366964	"meanmale"	"male"
1.6009106426	"meanmale"	"male"
0.5112257174	"meanmale"	"male"
0.6077245578	"meanmale"	"male"
0.3923478718	"meanmale"	"male"
1.8408601696	"meanmale"	"male"
1.2701296696	"meanmale"	"male"
0.4720790698	"meanmale"	"male"
1.2877226742	"meanmale"	"male"
1.42982425	"meanmale"	"male"
0.6642101178	"meanmale"	"male"
-0.3824602184	"meanmale"	"male"
0.6109601434	"meanmale"	"male"
-0.1572720324	"meanmale"	"male"
0.2497186386	"meanmale"	"male"
1.1473848756	"meanmale"	"male"
0.1187248626	"meanmale"	"male"
-0.0740064364	"meanmale"	"male"
0.6408979236	"meanmale"	"male"
1.2286817092	"meanmale"	"male"
0.2440260962	"meanmale"	"male"
0.1570024084	"meanmale"	"male"
-0.0046184722	"meanmale"	"male"
1.056057538	"meanmale"	"male"
0.6781121846	"meanmale"	"male"
0.7825742848	"meanmale"	"male"
1.7587283206	"meanmale"	"male"
0.3183273132	"meanmale"	"male"
0.9435808598	"meanmale"	"male"
1.1647898398	"meanmale"	"male"
0.9130060808	"meanmale"	"male"
0.3979010644	"meanmale"	"male"
0.0626126768	"meanmale"	"male"
NA	"meanmale"	"male"
0.5173412426	"meanmale"	"male"
0.8942736654	"meanmale"	"male"
0.5463769986	"meanmale"	"male"
0.9857327346	"meanmale"	"male"
0.6708476394	"meanmale"	"male"
1.2784877508	"meanmale"	"male"
0.7259523894	"meanmale"	"male"
1.4832925356	"meanmale"	"male"
0.7144962694	"meanmale"	"male"
0.6791672442	"meanmale"	"male"
0.4900780932	"meanmale"	"male"
1.0964972522	"meanmale"	"male"
1.1416927838	"meanmale"	"male"
-0.1085720416	"meanmale"	"male"
1.283597451	"meanmale"	"male"
2.3381489532	"meanmale"	"male"
2.0024206308	"meanmale"	"male"
0.8991270592	"meanmale"	"male"
0.1795143922	"meanmale"	"male"
1.2403619578	"meanmale"	"male"
1.327499478	"meanmale"	"male"
0.1360972854	"meanmale"	"male"
1.3827231304	"meanmale"	"male"
0.4442612038	"meanmale"	"male"
0.2381892334	"meanmale"	"male"
1.8228926738	"meanmale"	"male"
0.4274484772	"meanmale"	"male"
0.7865866342	"meanmale"	"male"
0.6840985698	"meanmale"	"male"
NA	"meanmale"	"male"
0.8413478728	"meanmale"	"male"
0.5686890148	"meanmale"	"male"
1.0854640472	"meanmale"	"male"
0.319864131	"meanmale"	"male"
0.5574118296	"meanmale"	"male"
0.957975259	"meanmale"	"male"
0.3234481598	"meanmale"	"male"
0.456581674	"meanmale"	"male"
0.4061962678	"meanmale"	"male"
0.1037425394	"meanmale"	"male"
1.3843354752	"meanmale"	"male"
1.2875208668	"meanmale"	"male"
0.8727741818	"meanmale"	"male"
0.4588178752	"meanmale"	"male"
0.5876015156	"meanmale"	"male"
0.3609775594	"meanmale"	"male"
0.0692384898	"meanmale"	"male"
1.4413015758	"meanmale"	"male"
1.0059680952	"meanmale"	"male"
0.9968572032	"meanmale"	"male"
2.0669686282	"meanmale"	"male"
1.3020437898	"meanmale"	"male"
1.3057955564	"meanmale"	"male"
0.2393030478	"meanmale"	"male"
0.6686975108	"meanmale"	"male"
1.095226242	"meanmale"	"male"
0.3596750416	"meanmale"	"male"
0.2662485008	"meanmale"	"male"
1.1728652458	"meanmale"	"male"
1.7770930386	"meanmale"	"male"
0.7051766114	"meanmale"	"male"
1.3863714868	"meanmale"	"male"
1.2164174694	"meanmale"	"male"
1.0583769174	"meanmale"	"male"
-0.0138495192	"meanmale"	"male"
0.0312452556	"meanmale"	"male"
1.6336598356	"meanmale"	"male"
-0.1126520172	"meanmale"	"male"
0.3420437932	"meanmale"	"male"
-0.0267738846	"meanmale"	"male"
1.0284830898	"meanmale"	"male"
0.732123405	"meanmale"	"male"
-0.1997332838	"meanmale"	"male"
0.3233032776	"meanmale"	"male"
0.385617248	"meanmale"	"male"
0.3380618408	"meanmale"	"male"
0.0151972666	"meanmale"	"male"
-0.0999752024	"meanmale"	"male"
0.1184564402	"meanmale"	"male"
1.9948030404	"meanmale"	"male"
3.5356210688	"meanmale"	"male"
0.5977922702	"meanmale"	"male"
0.8834996206	"meanmale"	"male"
0.6256539698	"meanmale"	"male"
0.5585993726	"meanmale"	"male"
-0.299137229	"meanmale"	"male"
0.0835173454	"meanmale"	"male"
1.2747372982	"meanmale"	"male"
1.2991399642	"meanmale"	"male"
1.0167824504	"meanmale"	"male"
1.0534873332	"meanmale"	"male"
0.8367715772	"meanmale"	"male"
1.208584708	"meanmale"	"male"
1.092102295	"meanmale"	"male"
0.3214020526	"meanmale"	"male"
0.0403580734	"meanmale"	"male"
1.3041831054	"meanmale"	"male"
0.3537995492	"meanmale"	"male"
2.0947647914	"meanmale"	"male"
-0.3234211048	"meanmale"	"male"
0.993159419	"meanmale"	"male"
-0.3431206236	"meanmale"	"male"
0.5774211796	"meanmale"	"male"
0.7312226454	"meanmale"	"male"
1.3018615982	"meanmale"	"male"
0.8039612376	"meanmale"	"male"
1.3372427512	"meanmale"	"male"
1.5541531004	"meanmale"	"male"
1.4414979366	"meanmale"	"male"
0.849464959	"meanmale"	"male"
0.4948161586	"meanmale"	"male"
0.8269841844	"meanmale"	"male"
1.3178033618	"meanmale"	"male"
0.897941262	"meanmale"	"male"
0.3916816282	"meanmale"	"male"
-0.4158427664	"meanmale"	"male"
2.2303063388	"meanmale"	"male"
1.347178722	"meanmale"	"male"
1.3300503794	"meanmale"	"male"
0.6471217014	"meanmale"	"male"
0.7816293164	"meanmale"	"male"
2.1759556352	"meanmale"	"male"
1.7448929068	"meanmale"	"male"
0.6501546954	"meanmale"	"male"
1.51301767	"meanmale"	"male"
-0.119433967	"meanmale"	"male"
0.6516326396	"meanmale"	"male"
0.6159221546	"meanmale"	"male"
-0.0170618102	"meanmale"	"male"
2.255388162	"meanmale"	"male"
1.8538896422	"meanmale"	"male"
1.7823765782	"meanmale"	"male"
1.705603428	"meanmale"	"male"
2.9275845476	"meanmale"	"male"
0.6268123354	"meanmale"	"male"
-0.3064250794	"meanmale"	"male"
1.5346837254	"meanmale"	"male"
0.365896629	"meanmale"	"male"
0.2701050998	"meanmale"	"male"
0.4852451106	"meanmale"	"male"
1.086456766	"meanmale"	"male"
0.858480449	"meanmale"	"male"
0.068853234	"meanmale"	"male"
1.9529041798	"meanmale"	"male"
0.8784294762	"meanmale"	"male"
0.38889612	"meanmale"	"male"
-0.066546563	"meanmale"	"male"
0.9988106242	"meanmale"	"male"
1.0610367372	"meanmale"	"male"
0.7930618564	"meanmale"	"male"
1.738753593	"meanmale"	"male"
2.9579849334	"meanmale"	"male"
0.1717160702	"meanmale"	"male"
0.9460280034	"meanmale"	"male"
0.9985215624	"meanmale"	"male"
0.290369956	"meanmale"	"male"
1.617652996	"meanmale"	"male"
0.8796144288	"meanmale"	"male"
-0.5620659682	"meanmale"	"male"
1.3851313184	"meanmale"	"male"
0.0257286156	"meanmale"	"male"
1.5456992956	"meanmale"	"male"
0.5608261794	"meanmale"	"male"
1.0974316354	"meanmale"	"male"
0.245198864	"meanmale"	"male"
0.2545193354	"meanmale"	"male"
0.8561243862	"meanmale"	"male"
0.4358235388	"meanmale"	"male"
0.3481211504	"meanmale"	"male"
0.918893523	"meanmale"	"male"
0.9329649482	"meanmale"	"male"
1.003956577	"meanmale"	"male"
1.328113106	"meanmale"	"male"
1.3345954516	"meanmale"	"male"
-0.00379165700000002	"meanmale"	"male"
1.0271895612	"meanmale"	"male"
-0.3447510568	"meanmale"	"male"
0.481994011	"meanmale"	"male"
-0.136862764	"meanmale"	"male"
0.931340001	"meanmale"	"male"
0.5936501354	"meanmale"	"male"
0.0794058966	"meanmale"	"male"
1.1070202754	"meanmale"	"male"
0.090874448	"meanmale"	"male"
0.0768003114	"meanmale"	"male"
0.5271138976	"meanmale"	"male"
1.4235156102	"meanmale"	"male"
0.8645768338	"meanmale"	"male"
0.596768862	"meanmale"	"male"
1.7716918642	"meanmale"	"male"
2.1281533156	"meanmale"	"male"
0.1789438398	"meanmale"	"male"
1.0796647014	"meanmale"	"male"
1.0352960334	"meanmale"	"male"
0.8301739382	"meanmale"	"male"
0.9012803188	"meanmale"	"male"
3.1163732938	"meanmale"	"male"
-0.3318309166	"meanmale"	"male"
1.0312089008	"meanmale"	"male"
0.535062829	"meanmale"	"male"
1.4046202532	"meanmale"	"male"
0.05945981	"meanmale"	"male"
NA	"meanmale"	"male"
0.325687605	"meanmale"	"male"
-0.2854238966	"meanmale"	"male"
0.7718684328	"meanmale"	"male"
0.689225527	"meanmale"	"male"
0.9543255094	"meanmale"	"male"
0.9297086978	"meanmale"	"male"
2.0542763948	"meanmale"	"male"
-0.2641288162	"meanmale"	"male"
0.4642582114	"meanmale"	"male"
1.0893761284	"meanmale"	"male"
0.831704648	"meanmale"	"male"
0.2906944428	"meanmale"	"male"
1.4760393664	"meanmale"	"male"
0.8749902488	"meanmale"	"male"
NA	"meanmale"	"male"
2.009963919	"meanmale"	"male"
0.198345486	"meanmale"	"male"
0.5028364602	"meanmale"	"male"
1.1605928208	"meanmale"	"male"
-0.2025629682	"meanmale"	"male"
1.0540945348	"meanmale"	"male"
2.3650429206	"meanmale"	"male"
1.1236983052	"meanmale"	"male"
0.8884900976	"meanmale"	"male"
0.5665315826	"meanmale"	"male"
1.2072648278	"meanmale"	"male"
0.4644257862	"meanmale"	"male"
0.8083115004	"meanmale"	"male"
0.3817945568	"meanmale"	"male"
0.418364818	"meanmale"	"male"
0.263268415	"meanmale"	"male"
0.2199515824	"meanmale"	"male"
1.4948820366	"meanmale"	"male"
1.377044241	"meanmale"	"male"
0.2109056912	"meanmale"	"male"
3.157938607	"meanmale"	"male"
0.3240406698	"meanmale"	"male"
0.8824084936	"meanmale"	"male"
2.0012578264	"meanmale"	"male"
0.2798825608	"meanmale"	"male"
0.280693599	"meanmale"	"male"
0.3795361128	"meanmale"	"male"
0.297340978	"meanmale"	"male"
-0.1012540926	"meanmale"	"male"
0.177812965	"meanmale"	"male"
-0.4578852106	"meanmale"	"male"
0.4536452764	"meanmale"	"male"
1.5893960524	"meanmale"	"male"
0.4805112514	"meanmale"	"male"
1.4487328308	"meanmale"	"male"
1.0174793352	"meanmale"	"male"
1.1950528096	"meanmale"	"male"
0.343461336	"meanmale"	"male"
1.0053602448	"meanmale"	"male"
-0.0523658234	"meanmale"	"male"
1.3215016474	"meanmale"	"male"
1.0717401348	"meanmale"	"male"
0.3076129522	"meanmale"	"male"
0.0497933398	"meanmale"	"male"
0.9152799154	"meanmale"	"male"
0.8630263528	"meanmale"	"male"
0.0803361388	"meanmale"	"male"
1.9090643578	"meanmale"	"male"
0.9993990338	"meanmale"	"male"
0.772969483	"meanmale"	"male"
0.4405656472	"meanmale"	"male"
0.7839698164	"meanmale"	"male"
2.3822261962	"meanmale"	"male"
2.0602240032	"meanmale"	"male"
0.7900152812	"meanmale"	"male"
-0.2938873826	"meanmale"	"male"
0.5121599932	"meanmale"	"male"
1.864471308	"meanmale"	"male"
0.906752957	"meanmale"	"male"
1.7150536106	"meanmale"	"male"
1.6074995232	"meanmale"	"male"
0.2634022996	"meanmale"	"male"
1.1592948282	"meanmale"	"male"
2.258701722	"meanmale"	"male"
1.8042038636	"meanmale"	"male"
0.5607976598	"meanmale"	"male"
1.1060425522	"meanmale"	"male"
0.7168579086	"meanmale"	"male"
-0.178038883	"meanmale"	"male"
1.3824437256	"meanmale"	"male"
1.0284263902	"meanmale"	"male"
1.0961152056	"meanmale"	"male"
0.6112635842	"meanmale"	"male"
0.9094724822	"meanmale"	"male"
1.4740688804	"meanmale"	"male"
0.1636425682	"meanmale"	"male"
0.5025736084	"meanmale"	"male"
1.8212849506	"meanmale"	"male"
0.5705783722	"meanmale"	"male"
1.071095642	"meanmale"	"male"
0.5262501968	"meanmale"	"male"
1.0409452918	"meanmale"	"male"
0.7041285374	"meanmale"	"male"
0.7098942292	"meanmale"	"male"
0.4887327818	"meanmale"	"male"
-0.1003935112	"meanmale"	"male"
0.0465336042	"meanmale"	"male"
0.7339077772	"meanmale"	"male"
0.2634022482	"meanmale"	"male"
0.117504327	"meanmale"	"male"
-0.209657711	"meanmale"	"male"
0.1257716252	"meanmale"	"male"
0.1051339176	"meanmale"	"male"
0.6356106468	"meanmale"	"male"
0.7455650986	"meanmale"	"male"
0.3742637358	"meanmale"	"male"
0.5515741084	"meanmale"	"male"
0.8229067926	"meanmale"	"male"
0.8546780862	"meanmale"	"male"
2.0297332882	"meanmale"	"male"
0.3610384858	"meanmale"	"male"
0.8300185038	"meanmale"	"male"
1.6041064512	"meanmale"	"male"
2.101349178	"meanmale"	"male"
0.6709941834	"meanmale"	"male"
1.126737845	"meanmale"	"male"
2.1145489004	"meanmale"	"male"
0.6016066466	"meanmale"	"male"
0.3538562194	"meanmale"	"male"
-0.1402577274	"meanmale"	"male"
0.8682972034	"meanmale"	"male"
1.0743269744	"meanmale"	"male"
0.9712392448	"meanmale"	"male"
0.4881380162	"meanmale"	"male"
1.8095657316	"meanmale"	"male"
0.1437635778	"meanmale"	"male"
3.2041656978	"meanmale"	"male"
0.4576359184	"meanmale"	"male"
1.1945460114	"meanmale"	"male"
1.302349894	"meanmale"	"male"
0.426223545	"meanmale"	"male"
-0.0249349768	"meanmale"	"male"
0.4075206164	"meanmale"	"male"
0.960365456	"meanmale"	"male"
0.1612872384	"meanmale"	"male"
-0.2335680486	"meanmale"	"male"
0.0776583696	"meanmale"	"male"
1.6971865578	"meanmale"	"male"
-0.2835129758	"meanmale"	"male"
0.2321801356	"meanmale"	"male"
0.2134168414	"meanmale"	"male"
1.4463308538	"meanmale"	"male"
0.8413959562	"meanmale"	"male"
0.5654673418	"meanmale"	"male"
0.4498598192	"meanmale"	"male"
1.1945951306	"meanmale"	"male"
0.7984236814	"meanmale"	"male"
1.7502460948	"meanmale"	"male"
1.3029141156	"meanmale"	"male"
0.5568426328	"meanmale"	"male"
0.0621310714	"meanmale"	"male"
0.3654778754	"meanmale"	"male"
0.5797960346	"meanmale"	"male"
1.4422857106	"meanmale"	"male"
0.8961901388	"meanmale"	"male"
-0.181123497	"meanmale"	"male"
2.1997171742	"meanmale"	"male"
0.5194080824	"meanmale"	"male"
1.650381788	"meanmale"	"male"
0.8022918328	"meanmale"	"male"
0.1131181902	"meanmale"	"male"
0.122323674	"meanmale"	"male"
0.88164755	"meanmale"	"male"
-0.0397810462	"meanmale"	"male"
-0.1882609698	"meanmale"	"male"
1.101284722	"meanmale"	"male"
-0.2692283604	"meanmale"	"male"
0.9010127336	"meanmale"	"male"
NA	"meanmale"	"male"
0.317330105	"meanmale"	"male"
0.678547653	"meanmale"	"male"
0.8812284034	"meanmale"	"male"
0.3455642308	"meanmale"	"male"
0.1380437876	"meanmale"	"male"
0.7347408816	"meanmale"	"male"
-0.3997452848	"meanmale"	"male"
0.150821961	"meanmale"	"male"
1.876061819	"meanmale"	"male"
0.5752064126	"meanmale"	"male"
0.2353053706	"meanmale"	"male"
0.8300001054	"meanmale"	"male"
0.3466903338	"meanmale"	"male"
1.906334498	"meanmale"	"male"
0.853205808	"meanmale"	"male"
0.8449212724	"meanmale"	"male"
0.7318161134	"meanmale"	"male"
0.9802109884	"meanmale"	"male"
1.1206197612	"meanmale"	"male"
0.6758825854	"meanmale"	"male"
0.7056503404	"meanmale"	"male"
1.008164255	"meanmale"	"male"
1.8053114716	"meanmale"	"male"
-0.0430305578	"meanmale"	"male"
0.3171687486	"meanmale"	"male"
0.8479615146	"meanmale"	"male"
0.6836754012	"meanmale"	"male"
0.911853256	"meanmale"	"male"
0.524376921	"meanmale"	"male"
1.0108998708	"meanmale"	"male"
0.2673377232	"meanmale"	"male"
0.6545689808	"meanmale"	"male"
0.2490224134	"meanmale"	"male"
0.7879808626	"meanmale"	"male"
0.6132190174	"meanmale"	"male"
1.3411836104	"meanmale"	"male"
0.590821531	"meanmale"	"male"
0.672420169	"meanmale"	"male"
0.9997600582	"meanmale"	"male"
0.6810046384	"meanmale"	"male"
0.74487809	"meanmale"	"male"
1.9619185678	"meanmale"	"male"
1.9027067992	"meanmale"	"male"
0.899041497	"meanmale"	"male"
0.3140084424	"meanmale"	"male"
