LogCPM	sex	bias
2.034599394	meanmale	female
2.917526431	meanmale	female
-0.032853387	meanmale	female
3.723844699	meanmale	female
-0.166287358	meanmale	female
-0.033326683	meanmale	female
-3.566257571	meanmale	female
0.758910776	meanmale	female
1.454042624	meanmale	female
2.985399395	meanmale	female
0.92653237	meanmale	female
5.088495878	meanmale	female
-3.180008522	meanmale	female
0.424860058	meanmale	female
-3.27781422	meanmale	female
0.918604055	meanmale	female
-3.27781422	meanmale	female
4.345013246	meanmale	female
2.694195369	meanmale	female
5.750787629	meanmale	female
2.052550865	meanmale	female
3.725642801	meanmale	female
5.212795433	meanmale	female
1.939935205	meanmale	female
-0.285463797	meanmale	female
3.154223695	meanmale	female
-0.279936045	meanmale	female
-0.780219391	meanmale	female
4.804980352	meanmale	female
2.717375404	meanmale	female
-2.876775522	meanmale	female
5.246034843	meanmale	female
2.744840472	meanmale	female
-1.124146036	meanmale	female
0.529234583	meanmale	female
4.237683058	meanmale	female
2.608757537	meanmale	female
-0.657038097	meanmale	female
4.375162162	meanmale	female
3.231024022	meanmale	female
-2.278736838	meanmale	female
-3.400726423	meanmale	female
-3.566257571	meanmale	female
-2.839876991	meanmale	female
4.311627593	meanmale	female
1.327012268	meanmale	female
3.33507848	meanmale	female
2.42463136	meanmale	female
-1.722947044	meanmale	female
1.875684406	meanmale	female
4.510450276	meanmale	female
2.593522388	meanmale	female
-0.308091941	meanmale	female
5.372539644	meanmale	female
3.84741004	meanmale	female
1.767544482	meanmale	female
4.922551922	meanmale	female
1.159962136	meanmale	female
-0.107703082	meanmale	female
-0.450589998	meanmale	female
-0.459139735	meanmale	female
1.188288323	meanmale	female
5.234806933	meanmale	female
2.688343447	meanmale	female
5.317635	meanmale	female
-2.59444211	meanmale	female
-2.35366207	meanmale	female
2.980289965	meanmale	female
-3.097493423	meanmale	female
-2.899162298	meanmale	female
2.671728901	meanmale	female
0.768792554	meanmale	female
-1.86656362	meanmale	female
4.416906816	meanmale	female
4.960212647	meanmale	female
-1.271918753	meanmale	female
3.313388917	meanmale	female
5.426494986	meanmale	female
2.680119217	meanmale	female
-3.566257571	meanmale	female
-2.834551591	meanmale	female
4.203264236	meanmale	female
0.272545074	meanmale	female
4.172284232	meanmale	female
1.274420867	meanmale	female
1.334149951	meanmale	female
4.908925286	meanmale	female
-3.400726423	meanmale	female
-0.097691129	meanmale	female
-1.381522112	meanmale	female
-1.242136772	meanmale	female
2.228138873	meanmale	female
2.615578498	meanmale	female
5.989876902	meanmale	female
0.6004395	meanmale	female
4.802772167	meanmale	female
-1.070932935	meanmale	female
0.228380965	meanmale	female
-0.368341802	meanmale	female
1.473186216	meanmale	female
1.100833592	meanmale	female
3.302618997	meanmale	female
1.612423573	meanmale	female
4.227453061	meanmale	female
4.594733325	meanmale	female
-2.294281118	meanmale	female
-0.370536728	meanmale	female
1.363371285	meanmale	female
3.350382572	meanmale	female
5.840091912	meanmale	female
-0.749586802	meanmale	female
3.988918969	meanmale	female
0.793485072	meanmale	female
0.764068156	meanmale	female
4.691428899	meanmale	female
4.108177001	meanmale	female
6.018835039	meanmale	female
5.241693003	meanmale	female
-3.303451723	meanmale	female
3.936784513	meanmale	female
3.282332097	meanmale	female
-0.110604039	meanmale	female
-1.478988909	meanmale	female
-1.170847727	meanmale	female
3.318417352	meanmale	female
-2.968944554	meanmale	female
0.058700453	meanmale	female
-1.376652376	meanmale	female
4.640329379	meanmale	female
2.20188031	meanmale	female
3.688317115	meanmale	female
0.42398289	meanmale	female
2.053303687	meanmale	female
1.886268583	meanmale	female
2.849230107	meanmale	female
1.166202507	meanmale	female
2.641504369	meanmale	female
3.086944425	meanmale	female
0.697026045	meanmale	female
2.489490393	meanmale	female
-0.422815333	meanmale	female
3.745288436	meanmale	female
-0.253767674	meanmale	female
0.748949397	meanmale	female
0.628881734	meanmale	female
4.456297866	meanmale	female
1.58371983	meanmale	female
3.396607172	meanmale	female
5.003612987	meanmale	female
2.097317905	meanmale	female
-0.93091836	meanmale	female
5.433040535	meanmale	female
4.435324162	meanmale	female
1.76368522	meanmale	female
-0.033904236	meanmale	female
4.33091358	meanmale	female
2.985557682	meanmale	female
3.871223969	meanmale	female
-3.566257571	meanmale	female
1.490416658	meanmale	female
-0.541714321	meanmale	female
1.106177877	meanmale	female
3.083817552	meanmale	female
4.117467057	meanmale	female
-1.861185975	meanmale	female
0.985122779	meanmale	female
3.803647968	meanmale	female
3.609756424	meanmale	female
4.412763752	meanmale	female
-0.431857988	meanmale	female
2.905924551	meanmale	female
-1.413532288	meanmale	female
-0.158666363	meanmale	female
-0.447641764	meanmale	female
2.902379615	meanmale	female
-0.583086041	meanmale	female
1.036826956	meanmale	female
1.208423947	meanmale	female
4.117619684	meanmale	female
1.16294353	meanmale	female
-1.754185726	meanmale	female
5.147547539	meanmale	female
1.52602605	meanmale	female
2.132878589	meanmale	female
6.785541287	meanmale	female
3.559574323	meanmale	female
3.340194134	meanmale	female
3.039474986	meanmale	female
1.76794601	meanmale	female
2.113017806	meanmale	female
6.61926126	meanmale	female
2.62221109	meanmale	female
1.791132397	meanmale	female
-3.566257571	meanmale	female
3.950146761	meanmale	female
2.051490785	meanmale	female
1.15896151	meanmale	female
-3.303451723	meanmale	female
-1.821613756	meanmale	female
4.966196171	meanmale	female
2.13619378	meanmale	female
3.14033496	meanmale	female
4.221251316	meanmale	female
3.391939207	meanmale	female
-2.108139113	meanmale	female
-2.705795915	meanmale	female
-1.857554313	meanmale	female
-3.00487714	meanmale	female
3.146590152	meanmale	female
-2.74460057	meanmale	female
-0.045467339	meanmale	female
1.979428708	meanmale	female
2.669996049	meanmale	female
2.465023	meanmale	female
4.329262295	meanmale	female
0.97612142	meanmale	female
2.377294658	meanmale	female
3.602381943	meanmale	female
2.971582777	meanmale	female
4.316791599	meanmale	female
3.54846272	meanmale	female
0.336975088	meanmale	female
3.791768445	meanmale	female
0.418233264	meanmale	female
3.247853808	meanmale	female
0.26430625	meanmale	female
3.695546319	meanmale	female
3.667673202	meanmale	female
2.583209097	meanmale	female
0.675718561	meanmale	female
3.683838973	meanmale	female
-0.818701457	meanmale	female
2.93149147	meanmale	female
1.732096856	meanmale	female
-3.566257571	meanmale	female
5.661294391	meanmale	female
4.996269779	meanmale	female
1.964633317	meanmale	female
0.655857778	meanmale	female
-1.025390246	meanmale	female
4.349220611	meanmale	female
3.056315205	meanmale	female
1.839802221	meanmale	female
3.412163342	meanmale	female
2.783301884	meanmale	female
2.843449371	meanmale	female
3.889821294	meanmale	female
-0.533428756	meanmale	female
0.51552838	meanmale	female
-0.197519117	meanmale	female
3.033642476	meanmale	female
0.585584735	meanmale	female
1.800322646	meanmale	female
2.746400889	meanmale	female
4.535423136	meanmale	female
2.421559107	meanmale	female
-2.621157368	meanmale	female
2.133304252	meanmale	female
3.234370154	meanmale	female
-0.638935758	meanmale	female
1.08749719	meanmale	female
3.571192606	meanmale	female
-0.920893167	meanmale	female
2.118170727	meanmale	female
-2.650167273	meanmale	female
4.877192666	meanmale	female
-1.750532304	meanmale	female
1.766162661	meanmale	female
2.328028648	meanmale	female
2.216220992	meanmale	female
5.367837704	meanmale	female
1.457244689	meanmale	female
3.944564456	meanmale	female
4.004236603	meanmale	female
4.91313252	meanmale	female
-0.592203783	meanmale	female
4.152954135	meanmale	female
-0.108381018	meanmale	female
0.322873164	meanmale	female
3.007628747	meanmale	female
4.268709608	meanmale	female
1.882967369	meanmale	female
2.327310354	meanmale	female
3.077204488	meanmale	female
-3.007406417	meanmale	female
4.660918455	meanmale	female
1.958373924	meanmale	female
0.006169732	meanmale	female
1.550680373	meanmale	female
3.755468823	meanmale	female
4.83624078	meanmale	female
1.577237068	meanmale	female
1.395236304	meanmale	female
-0.75012421	meanmale	female
2.192765803	meanmale	female
-0.926186048	meanmale	female
2.559520658	meanmale	female
0.372254536	meanmale	female
2.319870316	meanmale	female
-0.496548259	meanmale	female
3.203195646	meanmale	female
1.646094501	meanmale	female
0.703256898	meanmale	female
1.935915849	meanmale	female
0.643537373	meanmale	female
-0.814507514	meanmale	female
-3.303451723	meanmale	female
0.571927445	meanmale	female
0.145142286	meanmale	female
2.588545061	meanmale	female
4.552128098	meanmale	female
-3.27781422	meanmale	female
3.680500752	meanmale	female
4.803526129	meanmale	female
1.654872069	meanmale	female
3.52890239	meanmale	female
1.932828425	meanmale	female
3.549482231	meanmale	female
5.619403707	meanmale	female
-1.995181257	meanmale	female
-1.228275968	meanmale	female
2.474396644	meanmale	female
-0.714985902	meanmale	female
0.188853399	meanmale	female
2.398682972	meanmale	female
2.020711236	meanmale	female
0.474253838	meanmale	female
3.898555632	meanmale	female
-0.130504907	meanmale	female
4.083774809	meanmale	female
5.769316765	meanmale	female
0.711283541	meanmale	female
-2.84603235	meanmale	female
2.209078875	meanmale	female
-0.604017961	meanmale	female
4.642048035	meanmale	female
6.618993603	meanmale	female
5.707550811	meanmale	female
4.32460676	meanmale	female
2.705597833	meanmale	female
4.912897034	meanmale	female
2.888872997	meanmale	female
4.195379964	meanmale	female
1.938822655	meanmale	female
-2.775719097	meanmale	female
2.043063607	meanmale	female
2.808366419	meanmale	female
5.253814297	meanmale	female
3.281364314	meanmale	female
1.911412206	meanmale	female
1.350583306	meanmale	female
-0.191625695	meanmale	female
0.737996767	meanmale	female
6.08727408	meanmale	female
3.231283103	meanmale	female
4.021153413	meanmale	female
3.058662945	meanmale	female
1.54214016	meanmale	female
3.444354979	meanmale	female
-1.853176011	meanmale	female
4.173039654	meanmale	female
-1.023567368	meanmale	female
4.092257002	meanmale	female
5.789060336	meanmale	female
2.86010005	meanmale	female
1.23919466	meanmale	female
6.630088097	meanmale	female
2.818348659	meanmale	female
-0.15914991	meanmale	female
-1.029046104	meanmale	female
2.93918604	meanmale	female
1.01087823	meanmale	female
1.703811485	meanmale	female
-3.400726423	meanmale	female
5.837702765	meanmale	female
-0.424347946	meanmale	female
-1.362654441	meanmale	female
4.67241368	meanmale	female
-0.115022266	meanmale	female
1.556173073	meanmale	female
-0.360552752	meanmale	female
1.245936691	meanmale	female
3.453387337	meanmale	female
1.920873859	meanmale	female
4.350807297	meanmale	female
5.633911886	meanmale	female
2.586572119	meanmale	female
3.104674096	meanmale	female
2.092322905	meanmale	female
2.349946138	meanmale	female
-1.498227109	meanmale	female
-2.343937227	meanmale	female
1.564459855	meanmale	female
3.52681822	meanmale	female
1.458964954	meanmale	female
2.003199102	meanmale	female
1.794785223	meanmale	female
-0.569465317	meanmale	female
1.184866709	meanmale	female
4.250675789	meanmale	female
2.749927443	meanmale	female
2.603202122	meanmale	female
4.977141539	meanmale	female
-2.579069422	meanmale	female
4.829411954	meanmale	female
1.260999195	meanmale	female
-2.418006622	meanmale	female
-2.412027165	meanmale	female
3.367727408	meanmale	female
1.241586666	meanmale	female
-1.331481248	meanmale	female
-0.666262937	meanmale	female
3.764577384	meanmale	female
4.373680008	meanmale	female
-0.311028795	meanmale	female
3.050590037	meanmale	female
4.398877791	meanmale	female
4.23987579	meanmale	female
4.613950604	meanmale	female
0.604063456	meanmale	female
-0.329168989	meanmale	female
-3.27781422	meanmale	female
3.056879591	meanmale	female
3.286073372	meanmale	female
3.458212664	meanmale	female
3.68535171	meanmale	female
2.41223204	meanmale	female
5.953627304	meanmale	female
1.882483117	meanmale	female
3.485335712	meanmale	female
3.388402877	meanmale	female
3.243523877	meanmale	female
5.972045585	meanmale	female
-0.089526939	meanmale	female
2.046052324	meanmale	female
-2.530664534	meanmale	female
-1.972260902	meanmale	female
1.704479378	meanmale	female
-3.263024571	meanmale	female
3.495135241	meanmale	female
1.839164707	meanmale	female
2.25748399	meanmale	female
3.487732548	meanmale	female
1.928105921	meanmale	female
4.975588939	meanmale	female
-0.06483528	meanmale	female
1.486940974	meanmale	female
2.258093056	meanmale	female
1.675230048	meanmale	female
0.330681638	meanmale	female
0.221552094	meanmale	female
0.096671377	meanmale	female
-1.354245951	meanmale	female
3.321514582	meanmale	female
-1.405629876	meanmale	female
3.155734747	meanmale	female
3.903564607	meanmale	female
4.012151864	meanmale	female
4.69267744	meanmale	female
2.720452682	meanmale	female
0.47758671	meanmale	female
4.676587643	meanmale	female
0.180144394	meanmale	female
-0.167945883	meanmale	female
3.200446677	meanmale	female
3.985017716	meanmale	female
2.175207962	meanmale	female
3.435346176	meanmale	female
1.939337859	meanmale	female
2.105958048	meanmale	female
1.910414151	meanmale	female
4.965363379	meanmale	female
1.969197918	meanmale	female
5.869920823	meanmale	female
-0.752310626	meanmale	female
0.258287162	meanmale	female
2.692399922	meanmale	female
-0.590030944	meanmale	female
-0.37676216	meanmale	female
1.249871377	meanmale	female
-0.625162316	meanmale	female
3.059320749	meanmale	female
4.719299011	meanmale	female
4.58669674	meanmale	female
-0.108708516	meanmale	female
1.152290328	meanmale	female
0.340237239	meanmale	female
2.305575543	meanmale	female
4.323997502	meanmale	female
3.71224102	meanmale	female
0.18872631	meanmale	female
2.557551558	meanmale	female
5.084946924	meanmale	female
2.591913809	meanmale	female
4.261106438	meanmale	female
2.180231073	meanmale	female
1.798038408	meanmale	female
4.463133494	meanmale	female
-0.433551422	meanmale	female
0.550011281	meanmale	female
4.533495481	meanmale	female
2.534349181	meanmale	female
-0.209494794	meanmale	female
4.217633353	meanmale	female
5.681648963	meanmale	female
-3.566257571	meanmale	female
3.966558188	meanmale	female
2.437298132	meanmale	female
5.21795362	meanmale	female
4.728356152	meanmale	female
4.024145099	meanmale	female
1.777493126	meanmale	female
5.591355989	meanmale	female
6.441038865	meanmale	female
4.624630318	meanmale	female
1.389037561	meanmale	female
-1.534283998	meanmale	female
3.882125242	meanmale	female
4.72661168	meanmale	female
4.386332933	meanmale	female
2.987508246	meanmale	female
4.241112567	meanmale	female
2.422467823	meanmale	female
3.484376237	meanmale	female
1.509198554	meanmale	female
-2.876775522	meanmale	female
3.708811785	meanmale	female
2.30442072	meanmale	female
4.861327763	meanmale	female
2.410281179	meanmale	female
1.769624807	meanmale	female
4.179673298	meanmale	female
1.521462011	meanmale	female
-2.038662965	meanmale	female
4.623099662	meanmale	female
1.287153189	meanmale	female
3.450102455	meanmale	female
3.721284621	meanmale	female
1.082419541	meanmale	female
-0.240211465	meanmale	female
1.313874622	meanmale	female
5.077843155	meanmale	female
4.44278163	meanmale	female
