"Am2_463"	"group1"	"meanXX"	"group2"
"TRINITY_DN111882_c0_g2_i2"	4.4907945598848	"meanmale"	7.47109326178169	"meanfemale"
"TRINITY_DN111968_c1_g1_i1"	2.7199740462109	"meanmale"	4.94325905511641	"meanfemale"
"TRINITY_DN112022_c0_g2_i2"	4.21097969924412	"meanmale"	5.48533471040531	"meanfemale"
"TRINITY_DN112046_c0_g1_i2"	1.99103828689161	"meanmale"	4.79674785047802	"meanfemale"
"TRINITY_DN112081_c0_g3_i7"	2.70730454502694	"meanmale"	3.89155100368072	"meanfemale"
"TRINITY_DN112096_c1_g2_i2"	4.36834408339455	"meanmale"	5.60507932822221	"meanfemale"
"TRINITY_DN112103_c0_g1_i1"	5.29937550394101	"meanmale"	6.44070146306098	"meanfemale"
"TRINITY_DN112117_c1_g1_i4"	-0.292144241171371	"meanmale"	3.45191979597619	"meanfemale"
"TRINITY_DN112124_c0_g2_i1"	-5.27885461720154	"meanmale"	5.42676003529142	"meanfemale"
"TRINITY_DN112166_c0_g2_i1"	2.57587682007184	"meanmale"	4.79611238114105	"meanfemale"
"TRINITY_DN112193_c0_g1_i1"	0.991381474524085	"meanmale"	2.23948874854758	"meanfemale"
"TRINITY_DN112226_c0_g2_i2"	0.19431962927009	"meanmale"	4.13983311330601	"meanfemale"
"TRINITY_DN112243_c0_g1_i1"	-1.58734214335559	"meanmale"	3.33121333628727	"meanfemale"
"TRINITY_DN112243_c1_g1_i1"	0.0862932511282404	"meanmale"	4.44421887499036	"meanfemale"
"TRINITY_DN112246_c1_g5_i1"	2.21322401415861	"meanmale"	4.95225326296461	"meanfemale"
"TRINITY_DN112272_c0_g1_i1"	-4.51141886372216	"meanmale"	4.40733774825738	"meanfemale"
"TRINITY_DN112287_c0_g1_i1"	-0.733119423934641	"meanmale"	3.82541035504686	"meanfemale"
"TRINITY_DN112341_c0_g1_i1"	2.65485506991194	"meanmale"	4.84667365736851	"meanfemale"
"TRINITY_DN112343_c0_g1_i1"	-1.58443933731194	"meanmale"	1.24040926928341	"meanfemale"
"TRINITY_DN112397_c0_g1_i1"	-1.00629921293104	"meanmale"	0.593508203039314	"meanfemale"
"TRINITY_DN112430_c0_g2_i1"	3.3567164979934	"meanmale"	5.55039157691594	"meanfemale"
"TRINITY_DN112453_c0_g3_i1"	1.40416393334148	"meanmale"	4.34854922275177	"meanfemale"
"TRINITY_DN112465_c0_g1_i1"	2.55454162816048	"meanmale"	4.29556038823587	"meanfemale"
"TRINITY_DN112473_c1_g1_i1"	-2.30522517227403	"meanmale"	1.27813554180295	"meanfemale"
"TRINITY_DN112473_c1_g2_i2"	1.71095978326517	"meanmale"	3.29285497695031	"meanfemale"
"TRINITY_DN112501_c0_g1_i7"	0.85229081516871	"meanmale"	3.29658052193306	"meanfemale"
"TRINITY_DN112525_c0_g1_i1"	2.2290140007941	"meanmale"	4.02984480651782	"meanfemale"
"TRINITY_DN112529_c0_g1_i1"	1.97738572202003	"meanmale"	3.29040863079007	"meanfemale"
"TRINITY_DN112551_c0_g1_i2"	-0.0582079923042524	"meanmale"	1.2555572198227	"meanfemale"
"TRINITY_DN112598_c0_g2_i1"	2.54208053650095	"meanmale"	6.01682050286134	"meanfemale"
"TRINITY_DN112693_c0_g2_i1"	-1.17114244844605	"meanmale"	2.99744327005658	"meanfemale"
"TRINITY_DN112749_c0_g3_i7"	2.86930978121573	"meanmale"	4.35312793039299	"meanfemale"
"TRINITY_DN112755_c0_g2_i1"	-2.03358812689332	"meanmale"	2.34505680785688	"meanfemale"
"TRINITY_DN112756_c0_g1_i1"	-0.283049920874514	"meanmale"	1.5547452183309	"meanfemale"
"TRINITY_DN112768_c1_g1_i2"	1.55691009473477	"meanmale"	3.64709821918595	"meanfemale"
"TRINITY_DN112790_c0_g1_i1"	1.33442084742962	"meanmale"	3.04577360596606	"meanfemale"
"TRINITY_DN1127_c0_g2_i1"	0.48507081954421	"meanmale"	2.2643682088049	"meanfemale"
"TRINITY_DN112800_c0_g1_i2"	1.91290959253183	"meanmale"	3.16013538843628	"meanfemale"
"TRINITY_DN112822_c0_g1_i1"	-0.710322840625343	"meanmale"	2.52865546604307	"meanfemale"
"TRINITY_DN112841_c0_g1_i1"	-1.40759826887599	"meanmale"	2.43442272465933	"meanfemale"
"TRINITY_DN112849_c0_g1_i1"	-0.427164190613261	"meanmale"	2.54358528407148	"meanfemale"
"TRINITY_DN112907_c0_g2_i1"	2.94946629694976	"meanmale"	6.37037179647696	"meanfemale"
"TRINITY_DN112933_c0_g2_i1"	0.717385131246952	"meanmale"	3.81316930235272	"meanfemale"
"TRINITY_DN112935_c0_g1_i1"	3.96695353031702	"meanmale"	5.86798302742125	"meanfemale"
"TRINITY_DN112943_c0_g1_i2"	3.60694737314718	"meanmale"	4.67076952501509	"meanfemale"
"TRINITY_DN112953_c0_g1_i2"	1.90184911401378	"meanmale"	4.1778335690269	"meanfemale"
"TRINITY_DN112955_c0_g1_i2"	-1.87577582926008	"meanmale"	0.890312372783639	"meanfemale"
"TRINITY_DN113022_c0_g5_i1"	3.56141259738974	"meanmale"	5.0138065636723	"meanfemale"
"TRINITY_DN113124_c0_g1_i3"	3.94953100116187	"meanmale"	5.70655239889761	"meanfemale"
"TRINITY_DN113129_c0_g2_i2"	1.0816836110272	"meanmale"	2.9135700648327	"meanfemale"
"TRINITY_DN113177_c0_g1_i2"	-0.854257478823433	"meanmale"	1.71072930118027	"meanfemale"
"TRINITY_DN113183_c0_g1_i2"	5.78293708486708	"meanmale"	11.1809178057747	"meanfemale"
"TRINITY_DN113212_c0_g2_i2"	3.01380147825303	"meanmale"	5.00695872522189	"meanfemale"
"TRINITY_DN113217_c0_g1_i1"	2.2411576791475	"meanmale"	3.27698464482606	"meanfemale"
"TRINITY_DN113238_c0_g1_i1"	3.64384477089447	"meanmale"	6.27802525820266	"meanfemale"
"TRINITY_DN113238_c0_g2_i1"	-13.2877123795494	"meanmale"	3.9220143013593	"meanfemale"
"TRINITY_DN113238_c0_g3_i1"	2.52371584911951	"meanmale"	3.92613135220518	"meanfemale"
"TRINITY_DN113248_c0_g1_i1"	1.19237455633784	"meanmale"	2.74330429808172	"meanfemale"
"TRINITY_DN113308_c0_g1_i2"	-4.53625261960557	"meanmale"	3.60231470403791	"meanfemale"
"TRINITY_DN113341_c0_g1_i2"	3.04324596786754	"meanmale"	4.58018960265385	"meanfemale"
"TRINITY_DN113356_c0_g2_i1"	3.27703735504591	"meanmale"	5.30945622354597	"meanfemale"
"TRINITY_DN113362_c0_g2_i1"	-2.04488093992177	"meanmale"	2.77238098969745	"meanfemale"
"TRINITY_DN113377_c0_g2_i1"	-0.536254190846692	"meanmale"	0.670508873057812	"meanfemale"
"TRINITY_DN113419_c0_g3_i1"	0.590883411133684	"meanmale"	4.17602448096348	"meanfemale"
"TRINITY_DN113434_c0_g1_i1"	2.70780852085147	"meanmale"	4.18269367109468	"meanfemale"
"TRINITY_DN113439_c0_g1_i1"	1.90241081207841	"meanmale"	3.6003454419217	"meanfemale"
"TRINITY_DN113447_c0_g1_i1"	4.18010113728617	"meanmale"	5.93575810035127	"meanfemale"
"TRINITY_DN113466_c0_g1_i2"	2.27634240396315	"meanmale"	4.36931367621593	"meanfemale"
"TRINITY_DN113530_c0_g1_i1"	2.66039896087936	"meanmale"	4.19330130436662	"meanfemale"
"TRINITY_DN113538_c0_g1_i1"	-2.8410537291689	"meanmale"	6.20464748094607	"meanfemale"
"TRINITY_DN113561_c0_g1_i1"	1.32015620737093	"meanmale"	3.72401310398094	"meanfemale"
"TRINITY_DN113587_c0_g1_i2"	3.23221825682921	"meanmale"	4.42094102154185	"meanfemale"
"TRINITY_DN113595_c0_g2_i2"	-2.07443401998895	"meanmale"	-0.190848619479899	"meanfemale"
"TRINITY_DN113605_c0_g1_i1"	-1.60585380957496	"meanmale"	1.44386054849891	"meanfemale"
"TRINITY_DN113613_c0_g3_i1"	2.47040285069815	"meanmale"	3.59942210261143	"meanfemale"
"TRINITY_DN113614_c0_g1_i2"	-1.20793717368832	"meanmale"	4.10003886683226	"meanfemale"
"TRINITY_DN113665_c0_g3_i1"	0.166712539009386	"meanmale"	2.93531018491035	"meanfemale"
"TRINITY_DN113738_c0_g2_i6"	0.458970692259355	"meanmale"	2.48804576923075	"meanfemale"
"TRINITY_DN113753_c1_g1_i1"	3.25470890952573	"meanmale"	4.50278994744617	"meanfemale"
"TRINITY_DN113753_c2_g1_i1"	1.20588094168991	"meanmale"	4.10820417052845	"meanfemale"
"TRINITY_DN113760_c0_g3_i2"	-3.93714191666584	"meanmale"	3.45960437056612	"meanfemale"
"TRINITY_DN113789_c0_g1_i1"	4.17850095326645	"meanmale"	5.36251480429562	"meanfemale"
"TRINITY_DN113807_c0_g1_i1"	1.45218269935072	"meanmale"	4.05784629826605	"meanfemale"
"TRINITY_DN113820_c0_g1_i1"	0.882668912136552	"meanmale"	5.49106025961721	"meanfemale"
"TRINITY_DN113887_c0_g1_i1"	2.67487803534978	"meanmale"	5.25664981388018	"meanfemale"
"TRINITY_DN113911_c0_g2_i1"	1.90067084879024	"meanmale"	4.34911093593993	"meanfemale"
"TRINITY_DN113919_c0_g2_i1"	3.28337701135871	"meanmale"	5.09518178195667	"meanfemale"
"TRINITY_DN113958_c0_g1_i1"	2.618399265998	"meanmale"	4.70183963203609	"meanfemale"
"TRINITY_DN113980_c0_g1_i2"	2.74879369181928	"meanmale"	5.43714204321918	"meanfemale"
"TRINITY_DN114023_c0_g1_i1"	0.836124270064843	"meanmale"	3.69603022344577	"meanfemale"
"TRINITY_DN114033_c0_g1_i2"	-6.57997778144947	"meanmale"	1.26089314213411	"meanfemale"
"TRINITY_DN114033_c0_g3_i2"	-3.80887186385196	"meanmale"	3.15567105986466	"meanfemale"
"TRINITY_DN114052_c0_g1_i1"	3.23985193091734	"meanmale"	4.58926982798311	"meanfemale"
"TRINITY_DN114119_c0_g1_i1"	4.22852204010323	"meanmale"	5.79423553821627	"meanfemale"
"TRINITY_DN114147_c0_g2_i4"	-2.07579483402954	"meanmale"	0.646123983193942	"meanfemale"
"TRINITY_DN114162_c0_g2_i5"	1.96378326064593	"meanmale"	3.38678020115472	"meanfemale"
"TRINITY_DN114182_c0_g2_i1"	6.64480751468011	"meanmale"	8.67991598266492	"meanfemale"
"TRINITY_DN114190_c0_g1_i2"	1.43143827561826	"meanmale"	4.85845346604732	"meanfemale"
"TRINITY_DN114244_c0_g1_i3"	1.68262830462785	"meanmale"	3.86595634991153	"meanfemale"
"TRINITY_DN114256_c0_g1_i1"	3.51458085654297	"meanmale"	4.6680031136993	"meanfemale"
"TRINITY_DN114286_c0_g3_i1"	-13.2877123795494	"meanmale"	3.75944333240919	"meanfemale"
"TRINITY_DN114305_c0_g2_i2"	-0.140295505430988	"meanmale"	1.66768021215898	"meanfemale"
"TRINITY_DN114332_c0_g1_i1"	3.04442451228016	"meanmale"	4.75586484326015	"meanfemale"
"TRINITY_DN114338_c0_g2_i2"	2.57859633844341	"meanmale"	5.52355324136857	"meanfemale"
"TRINITY_DN114344_c0_g2_i1"	0.785777248169885	"meanmale"	2.99564656160538	"meanfemale"
"TRINITY_DN114382_c0_g1_i2"	-5.07722053361408	"meanmale"	5.64968247557712	"meanfemale"
"TRINITY_DN114442_c0_g4_i1"	1.11547041431994	"meanmale"	2.80127644495488	"meanfemale"
"TRINITY_DN114443_c0_g1_i1"	-3.5737982045412	"meanmale"	2.42099202243053	"meanfemale"
"TRINITY_DN114459_c0_g1_i1"	4.48385295909306	"meanmale"	5.71161511021443	"meanfemale"
"TRINITY_DN114469_c0_g1_i3"	1.93908651452123	"meanmale"	3.91813745306081	"meanfemale"
"TRINITY_DN114469_c0_g2_i1"	2.32901025161141	"meanmale"	4.10371913471718	"meanfemale"
"TRINITY_DN114502_c0_g1_i2"	4.44427531868723	"meanmale"	5.51990305442278	"meanfemale"
"TRINITY_DN114515_c0_g1_i1"	3.5388767593898	"meanmale"	4.90257020576399	"meanfemale"
"TRINITY_DN114523_c0_g1_i1"	-2.44892929971756	"meanmale"	1.53727526529145	"meanfemale"
"TRINITY_DN114530_c0_g5_i1"	-3.11873246499622	"meanmale"	3.00795212893669	"meanfemale"
"TRINITY_DN114530_c0_g6_i4"	-2.71451901499947	"meanmale"	3.80356954851935	"meanfemale"
"TRINITY_DN114530_c0_g7_i1"	-4.02779809720486	"meanmale"	2.97085183735326	"meanfemale"
"TRINITY_DN114588_c0_g1_i1"	2.42904466704702	"meanmale"	4.69474442184458	"meanfemale"
"TRINITY_DN114609_c0_g1_i1"	-3.26861803015493	"meanmale"	3.3649338175046	"meanfemale"
"TRINITY_DN114610_c0_g3_i1"	0.859243456236444	"meanmale"	2.42409229863113	"meanfemale"
"TRINITY_DN114630_c0_g1_i1"	1.68005000683667	"meanmale"	4.95829131751645	"meanfemale"
"TRINITY_DN114642_c0_g1_i2"	1.95724073017468	"meanmale"	4.61300313163813	"meanfemale"
"TRINITY_DN114649_c0_g1_i2"	4.31958633251316	"meanmale"	5.89062013349988	"meanfemale"
"TRINITY_DN114651_c0_g1_i3"	1.99166578239373	"meanmale"	4.36736089265548	"meanfemale"
"TRINITY_DN114661_c0_g1_i2"	2.4513948961104	"meanmale"	3.97038624112666	"meanfemale"
"TRINITY_DN114695_c0_g1_i1"	4.04145790243022	"meanmale"	5.22670616298721	"meanfemale"
"TRINITY_DN114697_c0_g1_i1"	1.45052858311164	"meanmale"	2.85269515026124	"meanfemale"
"TRINITY_DN114707_c0_g2_i2"	-0.0894466997730153	"meanmale"	3.57327965073577	"meanfemale"
"TRINITY_DN114713_c0_g1_i1"	3.68319143164141	"meanmale"	6.16036264402192	"meanfemale"
"TRINITY_DN114732_c1_g6_i1"	2.41389317125951	"meanmale"	4.53163881997014	"meanfemale"
"TRINITY_DN114768_c0_g1_i1"	1.53522298374667	"meanmale"	3.20001396527113	"meanfemale"
"TRINITY_DN114776_c0_g1_i3"	1.85433329488017	"meanmale"	3.39806969233827	"meanfemale"
"TRINITY_DN114777_c0_g1_i1"	4.12150989169001	"meanmale"	5.15393374663544	"meanfemale"
"TRINITY_DN114784_c0_g1_i2"	0.71713620162167	"meanmale"	4.25976469882616	"meanfemale"
"TRINITY_DN114797_c0_g1_i1"	-1.92919934374142	"meanmale"	-0.312207482804211	"meanfemale"
"TRINITY_DN114798_c0_g1_i1"	0.489072256338686	"meanmale"	2.72994081986763	"meanfemale"
"TRINITY_DN114799_c0_g1_i1"	3.40105175132106	"meanmale"	4.58569411082328	"meanfemale"
"TRINITY_DN114817_c0_g1_i3"	0.0719049427638507	"meanmale"	2.85963944061095	"meanfemale"
"TRINITY_DN114830_c0_g1_i1"	1.97283779187135	"meanmale"	3.22944052576383	"meanfemale"
"TRINITY_DN114835_c0_g1_i1"	-0.978701728131179	"meanmale"	2.81937521902028	"meanfemale"
"TRINITY_DN114836_c0_g1_i1"	2.84009068651181	"meanmale"	4.15172934007495	"meanfemale"
"TRINITY_DN114850_c0_g1_i1"	3.58179341504894	"meanmale"	4.93658426150452	"meanfemale"
"TRINITY_DN114867_c0_g1_i1"	1.77084790346596	"meanmale"	3.7114739290509	"meanfemale"
"TRINITY_DN114868_c0_g1_i1"	4.13386084573965	"meanmale"	5.54062020922292	"meanfemale"
"TRINITY_DN114874_c0_g1_i1"	2.49501279982118	"meanmale"	3.7854486289008	"meanfemale"
"TRINITY_DN114904_c0_g1_i7"	1.14519769166639	"meanmale"	2.82420972093505	"meanfemale"
"TRINITY_DN114917_c0_g1_i2"	0.382737753025468	"meanmale"	1.76414975860608	"meanfemale"
"TRINITY_DN114928_c0_g1_i1"	1.74287510585374	"meanmale"	2.83729842529489	"meanfemale"
"TRINITY_DN114931_c0_g1_i1"	0.101082168595479	"meanmale"	2.5704502934236	"meanfemale"
"TRINITY_DN114935_c1_g2_i3"	0.0566951285336928	"meanmale"	2.01554744591763	"meanfemale"
"TRINITY_DN114938_c0_g1_i3"	2.24099891869973	"meanmale"	4.37657187174739	"meanfemale"
"TRINITY_DN114945_c0_g2_i1"	-1.52038458792382	"meanmale"	0.408130663363715	"meanfemale"
"TRINITY_DN114951_c0_g1_i3"	2.4941069278567	"meanmale"	4.02387377745135	"meanfemale"
"TRINITY_DN114957_c0_g1_i3"	-13.2877123795494	"meanmale"	3.39441226379854	"meanfemale"
"TRINITY_DN114964_c0_g1_i1"	4.63277592145614	"meanmale"	5.684163006922	"meanfemale"
"TRINITY_DN114975_c0_g1_i1"	3.96953435135085	"meanmale"	5.06975888936799	"meanfemale"
"TRINITY_DN114976_c0_g1_i1"	2.18807155973955	"meanmale"	3.41851485176171	"meanfemale"
"TRINITY_DN115010_c0_g4_i2"	3.50036445501606	"meanmale"	5.00872423142824	"meanfemale"
"TRINITY_DN115015_c0_g1_i1"	2.20314764642834	"meanmale"	4.16903161851127	"meanfemale"
"TRINITY_DN115027_c0_g3_i2"	1.4410177196943	"meanmale"	3.56692517327025	"meanfemale"
"TRINITY_DN115041_c0_g1_i2"	3.26048157744873	"meanmale"	4.66688815598153	"meanfemale"
"TRINITY_DN115043_c0_g1_i2"	2.59495873016819	"meanmale"	3.63269955115232	"meanfemale"
"TRINITY_DN115074_c0_g1_i1"	1.63393078258056	"meanmale"	3.57398627140054	"meanfemale"
"TRINITY_DN115075_c0_g1_i1"	2.79569913820608	"meanmale"	4.19207101756118	"meanfemale"
"TRINITY_DN115087_c0_g1_i1"	4.04419209118471	"meanmale"	5.40690225367445	"meanfemale"
"TRINITY_DN115095_c0_g1_i1"	-0.370563256825217	"meanmale"	5.60300985836241	"meanfemale"
"TRINITY_DN115118_c0_g1_i1"	-0.0796749809212677	"meanmale"	2.37368124164396	"meanfemale"
"TRINITY_DN115129_c0_g1_i3"	-2.48070362775187	"meanmale"	4.5916332059172	"meanfemale"
"TRINITY_DN115131_c0_g3_i1"	2.44019890032808	"meanmale"	4.32044820437751	"meanfemale"
"TRINITY_DN115134_c0_g1_i1"	0.570667348859281	"meanmale"	1.97348434803637	"meanfemale"
"TRINITY_DN115135_c0_g2_i1"	0.665825951446987	"meanmale"	2.12301477240548	"meanfemale"
"TRINITY_DN115152_c0_g2_i1"	0.872543689233797	"meanmale"	2.25504061741956	"meanfemale"
"TRINITY_DN115184_c0_g1_i1"	-1.86381572700021	"meanmale"	2.12138112290017	"meanfemale"
"TRINITY_DN115189_c0_g1_i2"	1.60256489550887	"meanmale"	3.30314073482631	"meanfemale"
"TRINITY_DN115208_c0_g2_i1"	3.73249795183721	"meanmale"	4.86034372877506	"meanfemale"
"TRINITY_DN115215_c1_g2_i1"	2.71686366854558	"meanmale"	4.19200339298973	"meanfemale"
"TRINITY_DN115228_c0_g1_i1"	-2.79895035707231	"meanmale"	1.79847695284057	"meanfemale"
"TRINITY_DN115242_c0_g1_i2"	1.19099017609055	"meanmale"	3.36170255249958	"meanfemale"
"TRINITY_DN115244_c0_g1_i1"	3.11840143951593	"meanmale"	4.19900189804238	"meanfemale"
"TRINITY_DN115261_c0_g1_i1"	3.14189888831724	"meanmale"	5.47326053268721	"meanfemale"
"TRINITY_DN115286_c0_g1_i1"	1.54183053376306	"meanmale"	4.92994557009345	"meanfemale"
"TRINITY_DN115288_c0_g1_i1"	3.11937247182013	"meanmale"	4.69505870551792	"meanfemale"
"TRINITY_DN115294_c0_g1_i4"	-4.60125554240915	"meanmale"	2.92784223590813	"meanfemale"
"TRINITY_DN115297_c0_g1_i2"	-0.724351447981702	"meanmale"	3.68911417839744	"meanfemale"
"TRINITY_DN115310_c0_g1_i2"	0.469261106448367	"meanmale"	3.0971908718236	"meanfemale"
"TRINITY_DN115320_c0_g1_i3"	2.12710890510102	"meanmale"	3.16439637629817	"meanfemale"
"TRINITY_DN115323_c1_g1_i1"	3.11562612638156	"meanmale"	4.57330777935029	"meanfemale"
"TRINITY_DN115324_c0_g1_i4"	-1.02972300010432	"meanmale"	2.87621342385844	"meanfemale"
"TRINITY_DN115331_c0_g1_i2"	-3.80392477138236	"meanmale"	3.40315939901091	"meanfemale"
"TRINITY_DN115343_c0_g1_i1"	3.59919525662728	"meanmale"	5.36169521359295	"meanfemale"
"TRINITY_DN115362_c5_g2_i1"	-1.36700068286506	"meanmale"	1.57285680927262	"meanfemale"
"TRINITY_DN115365_c0_g1_i1"	2.53534247041281	"meanmale"	4.03857125590886	"meanfemale"
"TRINITY_DN115374_c0_g4_i1"	3.54930797783904	"meanmale"	6.47877597160659	"meanfemale"
"TRINITY_DN115378_c1_g1_i1"	-1.05371457612378	"meanmale"	0.539536499312465	"meanfemale"
"TRINITY_DN115380_c0_g1_i1"	1.82935269358563	"meanmale"	3.80645328572827	"meanfemale"
"TRINITY_DN115381_c0_g1_i1"	3.51564334365775	"meanmale"	4.90333508710121	"meanfemale"
"TRINITY_DN115389_c0_g1_i1"	0.534975506298172	"meanmale"	7.28574854987232	"meanfemale"
"TRINITY_DN115417_c0_g2_i3"	3.10348515391683	"meanmale"	6.39433392415109	"meanfemale"
"TRINITY_DN115432_c0_g1_i1"	0.774493086031677	"meanmale"	2.45916415412154	"meanfemale"
"TRINITY_DN115458_c0_g2_i1"	3.85371833307534	"meanmale"	5.83188942743021	"meanfemale"
"TRINITY_DN115461_c0_g1_i2"	5.3747744224015	"meanmale"	6.86997350752999	"meanfemale"
"TRINITY_DN115491_c0_g2_i5"	-1.02918772804649	"meanmale"	0.675034963077326	"meanfemale"
"TRINITY_DN115520_c0_g1_i2"	2.67075761370808	"meanmale"	4.15579021462316	"meanfemale"
"TRINITY_DN115583_c1_g1_i1"	3.50042875202949	"meanmale"	4.81597741727671	"meanfemale"
"TRINITY_DN115615_c0_g1_i1"	2.06676827658304	"meanmale"	3.9891150391713	"meanfemale"
"TRINITY_DN115634_c1_g1_i5"	-1.05186757070795	"meanmale"	3.3139176460973	"meanfemale"
"TRINITY_DN115635_c0_g1_i1"	2.18860180795871	"meanmale"	4.36674887271352	"meanfemale"
"TRINITY_DN115646_c0_g1_i1"	2.44172964967185	"meanmale"	4.73874650069571	"meanfemale"
"TRINITY_DN115655_c0_g1_i1"	1.37142408564687	"meanmale"	3.91029432653288	"meanfemale"
"TRINITY_DN115666_c0_g1_i1"	1.53381934431891	"meanmale"	4.35392903202014	"meanfemale"
"TRINITY_DN115670_c0_g3_i2"	1.59523306710958	"meanmale"	3.23494415491062	"meanfemale"
"TRINITY_DN115672_c0_g1_i2"	2.58758930985463	"meanmale"	3.96727982267278	"meanfemale"
"TRINITY_DN115683_c0_g1_i2"	-1.88503766532597	"meanmale"	4.52771345917841	"meanfemale"
"TRINITY_DN115691_c0_g3_i4"	-3.85317959810313	"meanmale"	1.81353671369017	"meanfemale"
"TRINITY_DN115703_c0_g2_i4"	4.32528762898115	"meanmale"	5.58320660448447	"meanfemale"
"TRINITY_DN115705_c1_g1_i2"	1.03223474680116	"meanmale"	2.17799838749793	"meanfemale"
"TRINITY_DN115713_c0_g1_i1"	-0.636476497819011	"meanmale"	3.79181331596025	"meanfemale"
"TRINITY_DN115736_c0_g1_i1"	2.07528371804652	"meanmale"	3.34830523114421	"meanfemale"
"TRINITY_DN115752_c0_g1_i1"	2.92752745810953	"meanmale"	4.48095997044739	"meanfemale"
"TRINITY_DN115756_c0_g1_i1"	4.61941347232288	"meanmale"	5.69234170502288	"meanfemale"
"TRINITY_DN115822_c1_g2_i2"	-0.801483107906114	"meanmale"	0.643560318315208	"meanfemale"
"TRINITY_DN115837_c0_g3_i2"	0.224055434788043	"meanmale"	2.02852417989795	"meanfemale"
"TRINITY_DN115840_c0_g1_i2"	1.65216443184799	"meanmale"	4.88623198823389	"meanfemale"
"TRINITY_DN115856_c0_g1_i2"	2.31153774419	"meanmale"	4.18701902808161	"meanfemale"
"TRINITY_DN115930_c1_g3_i2"	3.22569722700647	"meanmale"	4.98197861789499	"meanfemale"
"TRINITY_DN115944_c0_g1_i1"	-1.10186847561199	"meanmale"	2.13309671668182	"meanfemale"
"TRINITY_DN115972_c1_g1_i2"	0.652121433159796	"meanmale"	3.62221308172022	"meanfemale"
"TRINITY_DN116005_c0_g1_i2"	3.22778375165084	"meanmale"	4.80968782885066	"meanfemale"
"TRINITY_DN116030_c0_g1_i1"	3.77944865901983	"meanmale"	5.13508788949727	"meanfemale"
"TRINITY_DN116063_c0_g1_i2"	1.05841465439975	"meanmale"	4.20275161433224	"meanfemale"
"TRINITY_DN116067_c0_g1_i1"	0.173277418624848	"meanmale"	3.70719222980796	"meanfemale"
"TRINITY_DN116083_c0_g1_i6"	3.43568920379321	"meanmale"	4.82110336426585	"meanfemale"
"TRINITY_DN116094_c0_g2_i1"	0.787719243953221	"meanmale"	3.6240386149003	"meanfemale"
"TRINITY_DN116137_c0_g2_i2"	-1.33109467762497	"meanmale"	4.8986227446342	"meanfemale"
"TRINITY_DN116144_c0_g1_i1"	-6.29582158329062	"meanmale"	2.38451266325202	"meanfemale"
"TRINITY_DN116210_c0_g1_i1"	2.89962907349421	"meanmale"	5.38459380235243	"meanfemale"
"TRINITY_DN116251_c1_g3_i1"	-1.38935531624657	"meanmale"	1.22315205880196	"meanfemale"
"TRINITY_DN116270_c0_g1_i1"	0.850126453539385	"meanmale"	2.53215738930976	"meanfemale"
"TRINITY_DN116290_c0_g1_i1"	3.337207971373	"meanmale"	5.02393690173837	"meanfemale"
"TRINITY_DN116337_c0_g1_i3"	-5.91647807270651	"meanmale"	3.37868883580262	"meanfemale"
"TRINITY_DN116340_c0_g1_i1"	0.805952399053968	"meanmale"	3.10054138477372	"meanfemale"
"TRINITY_DN116359_c0_g1_i2"	4.2442908771668	"meanmale"	5.48823637024818	"meanfemale"
"TRINITY_DN116368_c0_g1_i2"	0.883799384554614	"meanmale"	2.21965511918961	"meanfemale"
"TRINITY_DN116369_c0_g1_i1"	2.91240422933964	"meanmale"	5.9356848655128	"meanfemale"
"TRINITY_DN116377_c0_g1_i1"	3.39542350379112	"meanmale"	5.59796629702296	"meanfemale"
"TRINITY_DN116382_c1_g1_i5"	3.30827900161154	"meanmale"	6.03102251107284	"meanfemale"
"TRINITY_DN116391_c0_g1_i1"	1.88371785557164	"meanmale"	4.2507638410528	"meanfemale"
"TRINITY_DN116406_c0_g1_i8"	4.72012418986685	"meanmale"	6.1078875297426	"meanfemale"
"TRINITY_DN116421_c0_g2_i1"	-3.5725481577185	"meanmale"	2.74526180932521	"meanfemale"
"TRINITY_DN116424_c0_g2_i1"	-1.81095716343437	"meanmale"	1.12894573246927	"meanfemale"
"TRINITY_DN116438_c0_g2_i3"	0.784149842777394	"meanmale"	2.50485199970803	"meanfemale"
"TRINITY_DN116451_c0_g2_i3"	-1.06451662714104	"meanmale"	3.49093415919821	"meanfemale"
"TRINITY_DN116470_c1_g2_i1"	0.192907626832673	"meanmale"	2.11882107669019	"meanfemale"
"TRINITY_DN116470_c1_g4_i1"	1.80631837872218	"meanmale"	3.76895789637466	"meanfemale"
"TRINITY_DN116499_c0_g1_i2"	3.5034535459962	"meanmale"	7.10584845821687	"meanfemale"
"TRINITY_DN116529_c1_g1_i1"	2.41428761570197	"meanmale"	4.13560417138732	"meanfemale"
"TRINITY_DN116543_c0_g2_i1"	-1.74554796965046	"meanmale"	0.0871268537860991	"meanfemale"
"TRINITY_DN116557_c0_g1_i2"	2.60848806561296	"meanmale"	5.14619630947819	"meanfemale"
"TRINITY_DN116561_c0_g1_i1"	0.24056606930717	"meanmale"	1.93842759666123	"meanfemale"
"TRINITY_DN116562_c1_g1_i1"	3.21538007766056	"meanmale"	5.14846755776844	"meanfemale"
