gid	log2RPKM	sex	bias
TRINITY_DN104410_c0_g1_i1	3.154602463	meanmale	unbias
TRINITY_DN104410_c0_g2_i1	1.227596042	meanmale	unbias
TRINITY_DN104420_c0_g1_i1	3.187311041	meanmale	unbias
TRINITY_DN104428_c0_g1_i2	3.325008093	meanmale	unbias
TRINITY_DN104434_c0_g2_i1	-0.177923583	meanmale	unbias
TRINITY_DN104436_c0_g1_i1	0.222259157	meanmale	unbias
TRINITY_DN104464_c0_g1_i1	2.206855089	meanmale	unbias
TRINITY_DN104490_c0_g1_i1	2.66016423	meanmale	unbias
TRINITY_DN104490_c0_g2_i1	3.167320533	meanmale	unbias
TRINITY_DN104508_c0_g2_i3	3.743397959	meanmale	unbias
TRINITY_DN104527_c0_g1_i1	3.767279209	meanmale	unbias
TRINITY_DN104532_c0_g1_i1	1.63560783	meanmale	unbias
TRINITY_DN104545_c0_g1_i1	1.792705296	meanmale	unbias
TRINITY_DN104550_c0_g2_i1	3.266036722	meanmale	unbias
TRINITY_DN104558_c0_g2_i1	2.2651256	meanmale	unbias
TRINITY_DN104580_c0_g1_i1	1.540846377	meanmale	unbias
TRINITY_DN104583_c0_g1_i1	2.307039972	meanmale	unbias
TRINITY_DN104654_c0_g1_i1	1.060503895	meanmale	unbias
TRINITY_DN104656_c0_g1_i1	2.060553148	meanmale	unbias
TRINITY_DN104658_c0_g2_i1	0.57091008	meanmale	unbias
TRINITY_DN104667_c0_g1_i3	6.288546708	meanmale	unbias
TRINITY_DN104677_c0_g2_i1	5.234696475	meanmale	unbias
TRINITY_DN104694_c0_g1_i1	3.037845583	meanmale	unbias
TRINITY_DN104699_c0_g2_i1	2.547106498	meanmale	unbias
TRINITY_DN104719_c0_g1_i2	4.705567262	meanmale	unbias
TRINITY_DN104721_c0_g1_i1	6.463205255	meanmale	unbias
TRINITY_DN104732_c0_g1_i1	-0.651179565	meanmale	unbias
TRINITY_DN104737_c1_g1_i2	5.875194525	meanmale	unbias
TRINITY_DN104740_c0_g1_i2	2.548287373	meanmale	unbias
TRINITY_DN104751_c0_g1_i2	3.575580291	meanmale	unbias
TRINITY_DN104757_c0_g1_i1	1.041668457	meanmale	unbias
TRINITY_DN104758_c0_g2_i1	0.837856994	meanmale	unbias
TRINITY_DN104762_c0_g1_i2	5.327134827	meanmale	unbias
TRINITY_DN104778_c0_g1_i1	0.274321416	meanmale	unbias
TRINITY_DN104783_c1_g1_i1	0.665307569	meanmale	unbias
TRINITY_DN104796_c0_g1_i1	1.641595203	meanmale	unbias
TRINITY_DN104801_c0_g1_i1	3.781970054	meanmale	unbias
TRINITY_DN104805_c0_g2_i1	1.203448126	meanmale	unbias
TRINITY_DN104807_c0_g1_i1	2.430114704	meanmale	unbias
TRINITY_DN104812_c0_g1_i2	3.897848166	meanmale	unbias
TRINITY_DN104814_c0_g1_i1	0.610595182	meanmale	unbias
TRINITY_DN104835_c0_g1_i2	5.589929502	meanmale	unbias
TRINITY_DN104838_c0_g1_i1	1.15279478	meanmale	unbias
TRINITY_DN104867_c0_g1_i4	0.67050431	meanmale	unbias
TRINITY_DN104874_c0_g2_i2	4.765355394	meanmale	unbias
TRINITY_DN104895_c0_g1_i1	1.579170059	meanmale	unbias
TRINITY_DN104895_c0_g2_i1	1.997670224	meanmale	unbias
TRINITY_DN104905_c0_g1_i1	0.753164789	meanmale	unbias
TRINITY_DN104906_c0_g1_i1	1.340796348	meanmale	unbias
TRINITY_DN104912_c0_g2_i1	1.147481161	meanmale	unbias
TRINITY_DN104919_c0_g1_i1	7.058895908	meanmale	unbias
TRINITY_DN104926_c0_g1_i1	0.492580423	meanmale	unbias
TRINITY_DN104942_c0_g1_i2	3.429157365	meanmale	unbias
TRINITY_DN104972_c0_g1_i2	7.709250875	meanmale	unbias
TRINITY_DN104974_c0_g1_i1	0.688449234	meanmale	unbias
TRINITY_DN105001_c1_g3_i2	5.690854476	meanmale	unbias
TRINITY_DN105017_c0_g1_i1	1.499729292	meanmale	unbias
TRINITY_DN105018_c0_g1_i2	1.363351989	meanmale	unbias
TRINITY_DN105027_c0_g1_i1	1.524088035	meanmale	unbias
TRINITY_DN105030_c0_g1_i1	0.931673239	meanmale	unbias
TRINITY_DN105032_c0_g1_i1	0.593850004	meanmale	unbias
TRINITY_DN105039_c0_g1_i1	2.700779927	meanmale	unbias
TRINITY_DN105042_c0_g2_i1	2.573247311	meanmale	unbias
TRINITY_DN105042_c1_g1_i2	1.543328143	meanmale	unbias
TRINITY_DN105060_c0_g2_i3	4.866775454	meanmale	unbias
TRINITY_DN105061_c0_g1_i1	2.412905861	meanmale	unbias
TRINITY_DN105062_c0_g1_i1	1.160345568	meanmale	unbias
TRINITY_DN105074_c0_g4_i1	0.347316728	meanmale	unbias
TRINITY_DN105095_c0_g1_i1	1.089083212	meanmale	unbias
TRINITY_DN105106_c0_g1_i2	3.868232772	meanmale	unbias
TRINITY_DN105117_c0_g1_i1	1.262321721	meanmale	unbias
TRINITY_DN105118_c0_g1_i1	1.956780091	meanmale	unbias
TRINITY_DN105140_c0_g1_i1	1.7353696	meanmale	unbias
TRINITY_DN105151_c0_g1_i1	0.197058511	meanmale	unbias
TRINITY_DN105184_c0_g1_i2	4.659739007	meanmale	unbias
TRINITY_DN105192_c0_g1_i2	1.515160119	meanmale	unbias
TRINITY_DN105194_c1_g1_i2	0.921962145	meanmale	unbias
TRINITY_DN105198_c0_g4_i1	-0.234821994	meanmale	unbias
TRINITY_DN105215_c0_g1_i1	2.952155586	meanmale	unbias
TRINITY_DN105219_c0_g2_i1	1.753601269	meanmale	unbias
TRINITY_DN105224_c0_g1_i1	2.976511549	meanmale	unbias
TRINITY_DN105227_c0_g1_i1	1.25258481	meanmale	unbias
TRINITY_DN105250_c0_g1_i2	7.88885986	meanmale	unbias
TRINITY_DN105261_c0_g1_i1	2.4844489	meanmale	unbias
TRINITY_DN105267_c0_g1_i1	1.568712575	meanmale	unbias
TRINITY_DN105273_c0_g1_i2	-0.093411577	meanmale	unbias
TRINITY_DN105282_c0_g1_i2	1.097068285	meanmale	unbias
TRINITY_DN105285_c0_g1_i2	-0.097631966	meanmale	unbias
TRINITY_DN105286_c0_g2_i1	4.635365968	meanmale	unbias
TRINITY_DN105292_c0_g1_i1	2.41437307	meanmale	unbias
TRINITY_DN105293_c0_g1_i1	0.236902715	meanmale	unbias
TRINITY_DN105309_c0_g2_i1	1.124014606	meanmale	unbias
TRINITY_DN105320_c0_g2_i2	4.302310621	meanmale	unbias
TRINITY_DN105324_c0_g1_i5	8.530215517	meanmale	unbias
TRINITY_DN105350_c0_g1_i1	0.940202459	meanmale	unbias
TRINITY_DN105353_c0_g2_i2	2.074083303	meanmale	unbias
TRINITY_DN105358_c0_g1_i1	0.711270004	meanmale	unbias
TRINITY_DN105366_c0_g2_i1	1.581762188	meanmale	unbias
TRINITY_DN105372_c0_g1_i1	3.541928702	meanmale	unbias
TRINITY_DN105372_c0_g2_i1	2.553400866	meanmale	unbias
TRINITY_DN105385_c0_g1_i2	3.631165479	meanmale	unbias
TRINITY_DN105386_c0_g2_i1	0.218097682	meanmale	unbias
TRINITY_DN105387_c0_g2_i3	0.340256061	meanmale	unbias
TRINITY_DN105388_c0_g1_i1	-0.04626853	meanmale	unbias
TRINITY_DN105400_c0_g1_i3	3.604877773	meanmale	unbias
TRINITY_DN105413_c0_g1_i1	5.58118634	meanmale	unbias
TRINITY_DN105425_c0_g1_i3	1.222901595	meanmale	unbias
TRINITY_DN105428_c0_g1_i2	5.605762395	meanmale	unbias
TRINITY_DN105429_c0_g1_i1	0.944188738	meanmale	unbias
TRINITY_DN105432_c0_g1_i1	-0.099768942	meanmale	unbias
TRINITY_DN105434_c0_g2_i1	1.07797309	meanmale	unbias
TRINITY_DN105435_c0_g1_i1	0.155341292	meanmale	unbias
TRINITY_DN105438_c0_g1_i1	6.506333823	meanmale	unbias
TRINITY_DN105441_c0_g1_i1	3.009274218	meanmale	unbias
TRINITY_DN105441_c0_g2_i3	4.666331544	meanmale	unbias
TRINITY_DN105448_c0_g1_i2	2.129473741	meanmale	unbias
TRINITY_DN105451_c0_g1_i1	3.177699624	meanmale	unbias
TRINITY_DN105453_c0_g1_i1	6.665878393	meanmale	unbias
TRINITY_DN105455_c0_g3_i1	0.705215487	meanmale	unbias
TRINITY_DN105464_c0_g1_i1	3.606953522	meanmale	unbias
TRINITY_DN105472_c0_g3_i2	3.278366104	meanmale	unbias
TRINITY_DN105481_c1_g1_i1	3.527554693	meanmale	unbias
TRINITY_DN105493_c0_g2_i1	5.437879724	meanmale	unbias
TRINITY_DN105509_c0_g1_i1	1.044272906	meanmale	unbias
TRINITY_DN105513_c0_g1_i1	0.24005125	meanmale	unbias
TRINITY_DN105525_c0_g1_i1	0.907761774	meanmale	unbias
TRINITY_DN105534_c0_g1_i1	0.698326708	meanmale	unbias
TRINITY_DN105535_c0_g1_i1	4.517306447	meanmale	unbias
TRINITY_DN105556_c0_g1_i1	2.727456943	meanmale	unbias
TRINITY_DN105560_c0_g1_i2	2.839764493	meanmale	unbias
TRINITY_DN105561_c0_g1_i1	3.678658221	meanmale	unbias
TRINITY_DN105578_c0_g1_i1	-0.008814959	meanmale	unbias
TRINITY_DN105588_c0_g1_i1	0.778422626	meanmale	unbias
TRINITY_DN105592_c1_g1_i2	1.751047832	meanmale	unbias
TRINITY_DN105601_c0_g1_i1	2.659691408	meanmale	unbias
TRINITY_DN105610_c0_g1_i1	0.651398486	meanmale	unbias
TRINITY_DN105629_c0_g2_i1	1.890233923	meanmale	unbias
TRINITY_DN105633_c0_g1_i1	1.011550245	meanmale	unbias
TRINITY_DN105635_c0_g1_i1	6.386216888	meanmale	unbias
TRINITY_DN105665_c0_g1_i2	2.024878986	meanmale	unbias
TRINITY_DN105675_c0_g2_i1	1.607501829	meanmale	unbias
TRINITY_DN105682_c0_g3_i1	3.645305688	meanmale	unbias
TRINITY_DN105685_c0_g1_i1	1.143546998	meanmale	unbias
TRINITY_DN105686_c0_g2_i1	0.844447556	meanmale	unbias
TRINITY_DN105698_c0_g1_i1	2.492974339	meanmale	unbias
TRINITY_DN105699_c0_g1_i1	0.736970942	meanmale	unbias
TRINITY_DN105705_c0_g1_i1	-0.680405642	meanmale	unbias
TRINITY_DN105721_c0_g1_i1	0.52915523	meanmale	unbias
TRINITY_DN105726_c0_g1_i1	0.882020805	meanmale	unbias
TRINITY_DN105741_c0_g1_i2	2.916519903	meanmale	unbias
TRINITY_DN105744_c0_g1_i1	4.463503524	meanmale	unbias
TRINITY_DN105756_c0_g1_i1	1.405031194	meanmale	unbias
TRINITY_DN105758_c0_g4_i1	0.884662379	meanmale	unbias
TRINITY_DN105777_c1_g1_i1	2.114404963	meanmale	unbias
TRINITY_DN105786_c0_g1_i1	5.49140777	meanmale	unbias
TRINITY_DN105787_c0_g1_i2	2.353718194	meanmale	unbias
TRINITY_DN105788_c0_g2_i1	0.520320812	meanmale	unbias
TRINITY_DN105790_c0_g3_i1	0.898694722	meanmale	unbias
TRINITY_DN105809_c0_g1_i1	5.722927009	meanmale	unbias
TRINITY_DN105833_c0_g1_i1	2.393478832	meanmale	unbias
TRINITY_DN105838_c0_g2_i3	7.363165472	meanmale	unbias
TRINITY_DN105847_c0_g1_i1	1.57497369	meanmale	unbias
TRINITY_DN105847_c0_g2_i1	1.704236881	meanmale	unbias
TRINITY_DN105848_c0_g1_i1	1.029918193	meanmale	unbias
TRINITY_DN105849_c0_g1_i1	3.349147854	meanmale	unbias
TRINITY_DN105850_c0_g2_i1	3.103125668	meanmale	unbias
TRINITY_DN105870_c0_g1_i1	3.140434734	meanmale	unbias
TRINITY_DN105871_c0_g1_i2	3.238536654	meanmale	unbias
TRINITY_DN105873_c0_g1_i1	3.18717419	meanmale	unbias
TRINITY_DN105879_c0_g1_i1	0.991941415	meanmale	unbias
TRINITY_DN105885_c0_g1_i1	0.48901525	meanmale	unbias
TRINITY_DN105886_c0_g1_i2	5.465304063	meanmale	unbias
TRINITY_DN105897_c0_g1_i1	0.831288984	meanmale	unbias
TRINITY_DN105900_c1_g1_i1	3.088796239	meanmale	unbias
TRINITY_DN105902_c0_g1_i1	0.588703961	meanmale	unbias
TRINITY_DN105911_c1_g3_i1	-0.195526636	meanmale	unbias
TRINITY_DN105911_c1_g4_i1	-0.733647183	meanmale	unbias
TRINITY_DN105918_c0_g1_i1	0.137881856	meanmale	unbias
TRINITY_DN105940_c0_g1_i2	1.056653591	meanmale	unbias
TRINITY_DN105941_c0_g1_i1	2.336935282	meanmale	unbias
TRINITY_DN105951_c0_g1_i1	3.32359539	meanmale	unbias
TRINITY_DN105964_c0_g1_i1	2.323146336	meanmale	unbias
TRINITY_DN105980_c0_g1_i1	3.068118818	meanmale	unbias
TRINITY_DN105980_c0_g2_i1	1.305699693	meanmale	unbias
TRINITY_DN105980_c0_g3_i1	3.461462507	meanmale	unbias
TRINITY_DN105981_c0_g1_i1	3.741244232	meanmale	unbias
TRINITY_DN105985_c0_g1_i1	1.485375264	meanmale	unbias
TRINITY_DN106024_c1_g1_i1	0.607868656	meanmale	unbias
TRINITY_DN106031_c0_g1_i1	2.912360007	meanmale	unbias
TRINITY_DN106041_c0_g1_i2	0.856427652	meanmale	unbias
TRINITY_DN106051_c0_g1_i1	2.30323316	meanmale	unbias
TRINITY_DN106055_c0_g2_i1	0.06895645	meanmale	unbias
TRINITY_DN106059_c0_g1_i1	3.389873849	meanmale	unbias
TRINITY_DN106060_c0_g1_i1	3.397364629	meanmale	unbias
TRINITY_DN106061_c0_g1_i2	1.178623501	meanmale	unbias
TRINITY_DN106065_c0_g1_i2	3.226415761	meanmale	unbias
TRINITY_DN106071_c1_g2_i1	1.653836144	meanmale	unbias
TRINITY_DN106072_c0_g1_i1	1.360512445	meanmale	unbias
TRINITY_DN106079_c0_g1_i1	1.662821428	meanmale	unbias
TRINITY_DN106080_c0_g1_i1	5.729065055	meanmale	unbias
TRINITY_DN106090_c0_g2_i1	5.815840936	meanmale	unbias
TRINITY_DN106100_c0_g2_i1	2.110645942	meanmale	unbias
TRINITY_DN106101_c0_g1_i1	5.137268343	meanmale	unbias
TRINITY_DN106104_c0_g1_i1	1.836656043	meanmale	unbias
TRINITY_DN106109_c0_g2_i1	0.460634461	meanmale	unbias
TRINITY_DN106110_c0_g1_i1	3.079659294	meanmale	unbias
TRINITY_DN106124_c0_g2_i1	1.022921001	meanmale	unbias
TRINITY_DN106130_c0_g1_i1	5.548275683	meanmale	unbias
TRINITY_DN106132_c0_g1_i1	0.958878023	meanmale	unbias
TRINITY_DN106146_c0_g1_i1	4.312944907	meanmale	unbias
TRINITY_DN106155_c0_g1_i2	2.973630301	meanmale	unbias
TRINITY_DN106178_c0_g1_i1	2.799105417	meanmale	unbias
TRINITY_DN106179_c0_g1_i1	1.617300974	meanmale	unbias
TRINITY_DN106181_c0_g2_i1	2.709027224	meanmale	unbias
TRINITY_DN106183_c0_g1_i1	2.013101689	meanmale	unbias
TRINITY_DN106185_c0_g1_i1	0.974282631	meanmale	unbias
TRINITY_DN106189_c0_g2_i1	2.176163744	meanmale	unbias
TRINITY_DN106207_c0_g2_i1	1.817433732	meanmale	unbias
TRINITY_DN106219_c0_g3_i1	5.174066716	meanmale	unbias
TRINITY_DN106226_c0_g2_i1	1.652363351	meanmale	unbias
TRINITY_DN106229_c0_g1_i2	2.927505281	meanmale	unbias
TRINITY_DN106231_c0_g2_i2	9.679263836	meanmale	unbias
TRINITY_DN106236_c0_g1_i1	0.930827404	meanmale	unbias
TRINITY_DN106237_c0_g1_i1	0.499894633	meanmale	unbias
TRINITY_DN106240_c0_g1_i2	3.034381145	meanmale	unbias
TRINITY_DN106246_c1_g1_i1	0.394095097	meanmale	unbias
TRINITY_DN106265_c0_g1_i2	4.512486467	meanmale	unbias
TRINITY_DN106269_c0_g1_i1	0.707663279	meanmale	unbias
TRINITY_DN106280_c0_g1_i5	3.170426744	meanmale	unbias
TRINITY_DN106281_c0_g1_i1	3.279571546	meanmale	unbias
TRINITY_DN106281_c0_g2_i1	1.587413874	meanmale	unbias
TRINITY_DN106296_c0_g1_i1	0.310153784	meanmale	unbias
TRINITY_DN106298_c0_g1_i1	1.256063035	meanmale	unbias
TRINITY_DN106315_c0_g1_i2	0.910912133	meanmale	unbias
TRINITY_DN106338_c0_g1_i1	3.715927296	meanmale	unbias
TRINITY_DN106339_c0_g1_i1	0.545116021	meanmale	unbias
TRINITY_DN106339_c0_g2_i1	0.651416247	meanmale	unbias
TRINITY_DN106345_c0_g1_i1	0.954467406	meanmale	unbias
TRINITY_DN106354_c0_g2_i1	1.315643577	meanmale	unbias
TRINITY_DN106354_c0_g5_i1	-0.963903472	meanmale	unbias
TRINITY_DN106354_c0_g6_i1	2.021344042	meanmale	unbias
TRINITY_DN106356_c3_g1_i1	2.928521336	meanmale	unbias
TRINITY_DN106361_c0_g1_i1	2.240173477	meanmale	unbias
TRINITY_DN106366_c0_g4_i1	1.378227932	meanmale	unbias
TRINITY_DN106366_c0_g5_i1	2.580857503	meanmale	unbias
TRINITY_DN106368_c0_g2_i1	3.731631038	meanmale	unbias
TRINITY_DN106372_c0_g1_i1	4.485160506	meanmale	unbias
TRINITY_DN106392_c0_g2_i2	3.54748396	meanmale	unbias
TRINITY_DN106419_c0_g1_i2	-0.945526136	meanmale	unbias
TRINITY_DN106423_c0_g1_i1	0.870216547	meanmale	unbias
TRINITY_DN106426_c0_g1_i1	0.680298569	meanmale	unbias
TRINITY_DN106429_c0_g1_i1	6.854578696	meanmale	unbias
TRINITY_DN106443_c0_g2_i1	1.410793103	meanmale	unbias
TRINITY_DN106447_c0_g1_i1	5.36135335	meanmale	unbias
TRINITY_DN106459_c0_g1_i1	3.986165671	meanmale	unbias
TRINITY_DN106464_c0_g1_i2	-0.469148521	meanmale	unbias
TRINITY_DN106464_c0_g2_i1	1.177861082	meanmale	unbias
TRINITY_DN106465_c0_g1_i1	6.916494547	meanmale	unbias
TRINITY_DN106470_c0_g1_i1	3.228663769	meanmale	unbias
TRINITY_DN106470_c0_g3_i1	1.939963028	meanmale	unbias
TRINITY_DN106476_c0_g1_i1	6.907435421	meanmale	unbias
TRINITY_DN106492_c0_g1_i4	3.167821571	meanmale	unbias
TRINITY_DN106496_c0_g1_i1	4.607165621	meanmale	unbias
TRINITY_DN106502_c0_g1_i1	0.995788142	meanmale	unbias
TRINITY_DN106508_c0_g1_i1	1.350424966	meanmale	unbias
TRINITY_DN106508_c0_g4_i1	1.56861051	meanmale	unbias
TRINITY_DN106508_c1_g1_i1	1.502677427	meanmale	unbias
TRINITY_DN106515_c0_g1_i1	-0.670837757	meanmale	unbias
TRINITY_DN106518_c0_g4_i2	1.041825117	meanmale	unbias
TRINITY_DN106615_c0_g1_i1	3.757868445	meanmale	unbias
TRINITY_DN106620_c0_g1_i1	2.851942987	meanmale	unbias
TRINITY_DN106656_c0_g1_i1	1.001258598	meanmale	unbias
TRINITY_DN106661_c0_g3_i1	2.694834874	meanmale	unbias
TRINITY_DN106671_c0_g1_i1	2.931502047	meanmale	unbias
TRINITY_DN106671_c0_g2_i1	4.116739039	meanmale	unbias
TRINITY_DN106676_c0_g1_i1	0.426811974	meanmale	unbias
TRINITY_DN106700_c0_g2_i1	2.85657138	meanmale	unbias
TRINITY_DN106700_c0_g5_i1	1.346686063	meanmale	unbias
TRINITY_DN106706_c0_g1_i4	6.235845374	meanmale	unbias
TRINITY_DN106733_c0_g1_i1	7.47718522	meanmale	unbias
TRINITY_DN106735_c0_g1_i1	1.613259888	meanmale	unbias
TRINITY_DN106741_c0_g1_i2	1.829791646	meanmale	unbias
TRINITY_DN106767_c0_g1_i1	4.584313619	meanmale	unbias
TRINITY_DN106770_c0_g1_i1	0.901265192	meanmale	unbias
TRINITY_DN106815_c0_g2_i2	3.813538662	meanmale	unbias
TRINITY_DN106835_c0_g1_i1	0.836355662	meanmale	unbias
TRINITY_DN106835_c0_g4_i1	0.843690504	meanmale	unbias
TRINITY_DN106844_c0_g1_i1	2.74841243	meanmale	unbias
TRINITY_DN106850_c0_g1_i1	4.245301393	meanmale	unbias
TRINITY_DN106856_c0_g1_i1	7.207288083	meanmale	unbias
TRINITY_DN106879_c0_g1_i1	1.039147608	meanmale	unbias
TRINITY_DN106880_c0_g1_i1	2.064044999	meanmale	unbias
TRINITY_DN106881_c0_g1_i4	5.73335592	meanmale	unbias
TRINITY_DN106897_c0_g1_i6	0.782577602	meanmale	unbias
TRINITY_DN106899_c0_g2_i1	0.581208429	meanmale	unbias
TRINITY_DN106911_c0_g1_i1	2.262302362	meanmale	unbias
TRINITY_DN106915_c0_g2_i1	3.829805731	meanmale	unbias
TRINITY_DN106920_c0_g1_i2	3.19329132	meanmale	unbias
TRINITY_DN106923_c0_g1_i1	0.349937886	meanmale	unbias
TRINITY_DN106928_c0_g1_i1	0.768017101	meanmale	unbias
TRINITY_DN106937_c0_g1_i1	3.904563981	meanmale	unbias
TRINITY_DN106938_c0_g2_i1	2.746597128	meanmale	unbias
TRINITY_DN106942_c0_g1_i1	2.696311882	meanmale	unbias
TRINITY_DN106944_c0_g1_i1	0.544080432	meanmale	unbias
TRINITY_DN106944_c0_g2_i1	0.734091338	meanmale	unbias
TRINITY_DN106947_c0_g1_i1	1.234044301	meanmale	unbias
TRINITY_DN106948_c0_g1_i1	3.129566177	meanmale	unbias
TRINITY_DN106959_c0_g2_i1	5.316350673	meanmale	unbias
TRINITY_DN106961_c0_g1_i1	4.79473672	meanmale	unbias
TRINITY_DN106968_c0_g1_i1	0.876897015	meanmale	unbias
TRINITY_DN106992_c0_g1_i1	3.090663638	meanmale	unbias
TRINITY_DN107007_c0_g1_i1	2.217748643	meanmale	unbias
TRINITY_DN107012_c1_g1_i1	2.400008511	meanmale	unbias
TRINITY_DN107012_c1_g2_i1	2.346130058	meanmale	unbias
TRINITY_DN107048_c0_g1_i1	2.385425186	meanmale	unbias
TRINITY_DN107048_c1_g1_i1	2.915518688	meanmale	unbias
TRINITY_DN107055_c0_g1_i1	1.793377465	meanmale	unbias
TRINITY_DN107064_c0_g1_i2	0.521218336	meanmale	unbias
TRINITY_DN107071_c0_g1_i1	2.185759787	meanmale	unbias
TRINITY_DN107073_c0_g2_i1	2.805318502	meanmale	unbias
TRINITY_DN107077_c0_g1_i2	-0.236291464	meanmale	unbias
TRINITY_DN107077_c0_g2_i1	3.080055972	meanmale	unbias
TRINITY_DN107081_c0_g1_i1	2.672114044	meanmale	unbias
TRINITY_DN107087_c0_g1_i1	2.908018329	meanmale	unbias
TRINITY_DN107111_c0_g1_i1	2.200617232	meanmale	unbias
TRINITY_DN107119_c0_g1_i1	2.039662695	meanmale	unbias
TRINITY_DN107124_c0_g2_i1	1.26738962	meanmale	unbias
TRINITY_DN107124_c0_g3_i1	1.481831288	meanmale	unbias
TRINITY_DN107126_c0_g1_i2	2.447921972	meanmale	unbias
TRINITY_DN107137_c0_g1_i1	3.514649128	meanmale	unbias
TRINITY_DN107139_c0_g1_i2	0.625705248	meanmale	unbias
TRINITY_DN107178_c0_g3_i1	4.835662586	meanmale	unbias
TRINITY_DN107183_c0_g1_i1	1.239247109	meanmale	unbias
TRINITY_DN107187_c0_g1_i1	0.351153654	meanmale	unbias
TRINITY_DN107214_c0_g1_i1	4.104990489	meanmale	unbias
TRINITY_DN107217_c0_g2_i1	1.34629034	meanmale	unbias
TRINITY_DN107225_c0_g1_i1	2.824778864	meanmale	unbias
TRINITY_DN107234_c0_g1_i1	1.649623848	meanmale	unbias
TRINITY_DN107257_c0_g1_i1	2.598629275	meanmale	unbias
TRINITY_DN107303_c0_g1_i1	2.777549212	meanmale	unbias
TRINITY_DN107308_c0_g1_i1	1.816876642	meanmale	unbias
TRINITY_DN107311_c0_g1_i1	1.090690872	meanmale	unbias
TRINITY_DN107323_c0_g1_i2	0.651050291	meanmale	unbias
TRINITY_DN107337_c0_g1_i1	2.270877153	meanmale	unbias
TRINITY_DN107353_c1_g2_i1	6.475498281	meanmale	unbias
TRINITY_DN107361_c0_g1_i2	1.42090075	meanmale	unbias
TRINITY_DN107368_c0_g1_i1	4.273602916	meanmale	unbias
TRINITY_DN107371_c0_g1_i1	1.051408835	meanmale	unbias
TRINITY_DN107373_c0_g1_i1	1.512534141	meanmale	unbias
TRINITY_DN107393_c0_g1_i1	1.188836324	meanmale	unbias
TRINITY_DN107396_c0_g1_i2	2.119742911	meanmale	unbias
TRINITY_DN107411_c0_g1_i1	1.90172048	meanmale	unbias
TRINITY_DN107430_c1_g3_i1	1.492217648	meanmale	unbias
TRINITY_DN107435_c0_g1_i2	1.775084023	meanmale	unbias
TRINITY_DN107444_c0_g1_i1	1.329595816	meanmale	unbias
TRINITY_DN107445_c0_g1_i2	4.206117555	meanmale	unbias
TRINITY_DN107447_c0_g1_i1	0.250556598	meanmale	unbias
TRINITY_DN107449_c0_g1_i2	4.469306679	meanmale	unbias
TRINITY_DN107450_c0_g1_i1	0.873455413	meanmale	unbias
TRINITY_DN107450_c0_g3_i2	1.566131241	meanmale	unbias
TRINITY_DN107462_c0_g1_i1	1.18579416	meanmale	unbias
TRINITY_DN107462_c0_g3_i1	0.963601226	meanmale	unbias
TRINITY_DN107472_c0_g1_i1	4.179780839	meanmale	unbias
TRINITY_DN107473_c0_g2_i2	0.793857576	meanmale	unbias
TRINITY_DN107501_c0_g1_i1	3.959234373	meanmale	unbias
TRINITY_DN107522_c0_g2_i2	3.827782212	meanmale	unbias
TRINITY_DN107524_c0_g1_i2	4.80536811	meanmale	unbias
TRINITY_DN107527_c0_g1_i1	5.521903548	meanmale	unbias
TRINITY_DN107529_c0_g1_i2	2.725238002	meanmale	unbias
TRINITY_DN107530_c1_g1_i1	2.686410357	meanmale	unbias
TRINITY_DN107539_c0_g1_i1	1.580864323	meanmale	unbias
TRINITY_DN107545_c0_g1_i2	1.197438212	meanmale	unbias
TRINITY_DN107578_c0_g1_i1	1.205603094	meanmale	unbias
TRINITY_DN107586_c0_g1_i2	4.514009467	meanmale	unbias
TRINITY_DN107595_c0_g1_i1	0.81133242	meanmale	unbias
TRINITY_DN107605_c0_g1_i1	1.154655401	meanmale	unbias
TRINITY_DN107606_c0_g1_i1	1.584665835	meanmale	unbias
TRINITY_DN107611_c0_g1_i2	3.008849647	meanmale	unbias
TRINITY_DN107625_c0_g2_i1	0.077786502	meanmale	unbias
TRINITY_DN107632_c0_g1_i1	-0.253826269	meanmale	unbias
TRINITY_DN107645_c0_g1_i1	6.524035983	meanmale	unbias
TRINITY_DN107651_c0_g1_i1	1.280869041	meanmale	unbias
TRINITY_DN107659_c0_g1_i1	3.805896794	meanmale	unbias
TRINITY_DN107672_c0_g3_i1	1.834699488	meanmale	unbias
TRINITY_DN107694_c0_g1_i2	1.608491096	meanmale	unbias
TRINITY_DN107696_c0_g1_i4	2.154009775	meanmale	unbias
TRINITY_DN107702_c1_g1_i2	4.30185042	meanmale	unbias
TRINITY_DN107703_c0_g1_i2	1.263730176	meanmale	unbias
TRINITY_DN107707_c0_g1_i1	5.511999635	meanmale	unbias
TRINITY_DN107709_c0_g1_i1	2.675652066	meanmale	unbias
TRINITY_DN107711_c0_g1_i1	2.56564338	meanmale	unbias
TRINITY_DN107727_c0_g1_i1	2.942474941	meanmale	unbias
TRINITY_DN107730_c0_g1_i1	3.031448058	meanmale	unbias
TRINITY_DN107740_c0_g1_i1	2.326440656	meanmale	unbias
TRINITY_DN107747_c0_g1_i1	3.822308582	meanmale	unbias
TRINITY_DN107750_c0_g1_i2	5.169836952	meanmale	unbias
TRINITY_DN107751_c0_g1_i1	3.079409248	meanmale	unbias
TRINITY_DN107753_c0_g1_i1	3.09366069	meanmale	unbias
TRINITY_DN107761_c0_g1_i1	3.346320581	meanmale	unbias
